date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-02-28 00:00:00+00:00,,5561.39895568711,5349.397669399419,5773.400241974801
2026-02-28 01:00:00+00:00,,5514.516880057266,5302.5155937695745,5726.518166344957
2026-02-28 02:00:00+00:00,,5541.183954904962,5329.182668617271,5753.185241192653
2026-02-28 03:00:00+00:00,,5765.4925948738,5553.491308586109,5977.493881161491
2026-02-28 04:00:00+00:00,,6157.858575388928,5945.857289101237,6369.859861676619
2026-02-28 05:00:00+00:00,,6562.703526402773,6350.702240115082,6774.704812690464
2026-02-28 06:00:00+00:00,,6936.46743837384,6724.466152086149,7148.468724661531
2026-02-28 07:00:00+00:00,,7547.988009763524,7335.986723475833,7759.989296051215
2026-02-28 08:00:00+00:00,,7640.8022376549725,7428.800951367281,7852.803523942664
2026-02-28 09:00:00+00:00,,7612.623043791327,7400.621757503636,7824.624330079018
2026-02-28 10:00:00+00:00,,7407.106408825257,7195.105122537566,7619.107695112948
2026-02-28 11:00:00+00:00,,7236.844225577962,7024.842939290271,7448.845511865653
2026-02-28 12:00:00+00:00,,6980.513279865204,6768.511993577513,7192.514566152895
2026-02-28 13:00:00+00:00,,6796.14366398589,6584.142377698199,7008.144950273581
2026-02-28 14:00:00+00:00,,6670.141221513057,6458.139935225366,6882.142507800748
2026-02-28 15:00:00+00:00,,6705.474270205111,6493.47298391742,6917.475556492802
2026-02-28 16:00:00+00:00,,6834.314903056488,6622.313616768797,7046.316189344179
2026-02-28 17:00:00+00:00,,6899.265533186591,6687.2642468989,7111.266819474282
2026-02-28 18:00:00+00:00,,6779.219366348751,6567.2180800610595,6991.220652636442
2026-02-28 19:00:00+00:00,,6517.2923805558885,6305.291094268197,6729.29366684358
2026-02-28 20:00:00+00:00,,6181.668715765202,5969.667429477511,6393.670002052893
2026-02-28 21:00:00+00:00,,5891.14708949122,5679.145803203529,6103.148375778911
2026-02-28 22:00:00+00:00,,5658.906115868503,5446.904829580812,5870.907402156194
2026-02-28 23:00:00+00:00,,5430.823404616203,5218.822118328513,5642.824690903894
2026-03-01 00:00:00+00:00,,5377.248952918952,5165.247666631261,5589.2502392066435
2026-03-01 01:00:00+00:00,,5342.822079840946,5130.820793553255,5554.823366128636
2026-03-01 02:00:00+00:00,,5399.6254755691425,5187.624189281451,5611.626761856834
2026-03-01 03:00:00+00:00,,5579.174469010714,5367.173182723023,5791.175755298405
2026-03-01 04:00:00+00:00,,5921.820265944407,5709.818979656716,6133.821552232098
2026-03-01 05:00:00+00:00,,6287.973408599091,6075.972122311401,6499.974694886783
2026-03-01 06:00:00+00:00,,6755.205144960553,6543.203858672862,6967.2064312482435
2026-03-01 07:00:00+00:00,,7319.476230696278,7107.474944408587,7531.4775169839695
2026-03-01 08:00:00+00:00,,7557.95489914754,7345.953612859849,7769.956185435231
2026-03-01 09:00:00+00:00,,7582.526503748112,7370.525217460421,7794.527790035803
2026-03-01 10:00:00+00:00,,7440.538291729952,7228.537005442261,7652.539578017642
2026-03-01 11:00:00+00:00,,7293.499232812092,7081.4979465244005,7505.500519099783
2026-03-01 12:00:00+00:00,,7071.1255490659,6859.1242627782085,7283.126835353591
2026-03-01 13:00:00+00:00,,6848.896316774515,6636.895030486825,7060.897603062206
2026-03-01 14:00:00+00:00,,6776.218598965313,6564.2173126776215,6988.219885253004
2026-03-01 15:00:00+00:00,,6898.373534934209,6686.372248646518,7110.3748212219
2026-03-01 16:00:00+00:00,,7085.106854775054,6873.105568487363,7297.108141062745
2026-03-01 17:00:00+00:00,,7211.697521376636,6999.696235088945,7423.698807664327
2026-03-01 18:00:00+00:00,,7053.739094429359,6841.737808141668,7265.74038071705
2026-03-01 19:00:00+00:00,,6758.235118000118,6546.233831712427,6970.236404287809
2026-03-01 20:00:00+00:00,,6514.700635471768,6302.699349184077,6726.701921759459
2026-03-01 21:00:00+00:00,,6283.263592946203,6071.262306658512,6495.264879233894
2026-03-01 22:00:00+00:00,,6009.997443806326,5797.996157518635,6221.998730094017
2026-03-01 23:00:00+00:00,,5732.849181142716,5520.847894855025,5944.850467430407
2026-03-02 00:00:00+00:00,,5603.051882027605,5391.050595739914,5815.053168315296
2026-03-02 01:00:00+00:00,,5656.1519161760325,5444.150629888341,5868.153202463724
2026-03-02 02:00:00+00:00,,5878.107347741793,5666.106061454102,6090.108634029484
2026-03-02 03:00:00+00:00,,6275.889727972614,6063.888441684923,6487.891014260305
2026-03-02 04:00:00+00:00,,7205.061970283656,6993.060683995965,7417.063256571347
2026-03-02 05:00:00+00:00,,8192.137974851825,7980.136688564135,8404.139261139517
2026-03-02 06:00:00+00:00,,8920.847883175029,8708.846596887339,9132.84916946272
2026-03-02 07:00:00+00:00,,9377.024170364792,9165.022884077101,9589.025456652482
2026-03-02 08:00:00+00:00,,9545.150454719604,9333.149168431913,9757.151741007296
2026-03-02 09:00:00+00:00,,9628.996894854623,9416.995608566933,9840.998181142315
2026-03-02 10:00:00+00:00,,9431.80246814395,9219.801181856259,9643.803754431641
2026-03-02 11:00:00+00:00,,9078.567846176731,8866.56655988904,9290.569132464421
2026-03-02 12:00:00+00:00,,8712.249768511669,8500.248482223978,8924.25105479936
2026-03-02 13:00:00+00:00,,8402.627237591161,8190.625951303471,8614.628523878853
2026-03-02 14:00:00+00:00,,8172.927553498623,7960.926267210933,8384.928839786315
2026-03-02 15:00:00+00:00,,8117.906293128144,7905.905006840454,8329.907579415836
2026-03-02 16:00:00+00:00,,8199.974251406935,7987.972965119244,8411.975537694627
