date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-01-24 00:00:00+00:00,6819.5,6769.725215741436,6557.723929453745,6981.726502029127
2026-01-24 01:00:00+00:00,6671.5,6612.286414820824,6400.285128533133,6824.287701108515
2026-01-24 02:00:00+00:00,6555.0,6529.389708536849,6317.388422249158,6741.39099482454
2026-01-24 03:00:00+00:00,6492.25,6594.749596098164,6382.748309810473,6806.750882385855
2026-01-24 04:00:00+00:00,6455.0,6907.393250209986,6695.391963922295,7119.394536497677
2026-01-24 05:00:00+00:00,6676.5,7859.517373464858,7647.516087177167,8071.518659752549
2026-01-24 06:00:00+00:00,6958.25,8740.339790718272,8528.338504430581,8952.341077005964
2026-01-24 07:00:00+00:00,7338.5,9354.288161713537,9142.286875425845,9566.28944800123
2026-01-24 08:00:00+00:00,7853.5,9714.59473115506,9502.59344486737,9926.596017442753
2026-01-24 09:00:00+00:00,8095.5,9840.126453007946,9628.125166720256,10052.127739295638
2026-01-24 10:00:00+00:00,8127.5,9849.062162498994,9637.060876211302,10061.063448786685
2026-01-24 11:00:00+00:00,7994.25,9668.557622882006,9456.556336594314,9880.558909169697
2026-01-24 12:00:00+00:00,7742.25,9410.963259031185,9198.961972743495,9622.964545318877
2026-01-24 13:00:00+00:00,7370.5,9111.587816492181,8899.586530204491,9323.589102779873
2026-01-24 14:00:00+00:00,7188.25,9034.167306650328,8822.166020362638,9246.168592938018
2026-01-24 15:00:00+00:00,7221.5,9020.283176771396,8808.281890483704,9232.284463059088
2026-01-24 16:00:00+00:00,7656.75,9309.323885757809,9097.322599470117,9521.325172045501
2026-01-24 17:00:00+00:00,7875.75,9234.047351586283,9022.046065298593,9446.048637873975
2026-01-24 18:00:00+00:00,7713.25,8988.337610082883,8776.336323795193,9200.338896370573
2026-01-24 19:00:00+00:00,7349.75,8571.79680970787,8359.795523420178,8783.79809599556
2026-01-24 20:00:00+00:00,7161.5,8196.55221239991,7984.55092611222,8408.553498687601
2026-01-24 21:00:00+00:00,7031.5,7744.892037702859,7532.890751415168,7956.89332399055
2026-01-24 22:00:00+00:00,6668.5,7311.046666467807,7099.045380180116,7523.047952755498
2026-01-24 23:00:00+00:00,6327.5,6995.691918829491,6783.6906325418,7207.6932051171825
2026-01-25 00:00:00+00:00,6095.75,6788.350941526662,6576.349655238971,7000.352227814353
2026-01-25 01:00:00+00:00,5943.75,6683.830432048092,6471.829145760401,6895.831718335783
2026-01-25 02:00:00+00:00,5915.0,6608.54598995208,6396.544703664389,6820.547276239771
2026-01-25 03:00:00+00:00,5934.5,6772.062892986601,6560.06160669891,6984.064179274292
2026-01-25 04:00:00+00:00,5858.25,7207.676690289288,6995.675404001597,7419.677976576979
2026-01-25 05:00:00+00:00,5905.75,8203.114793932738,7991.113507645048,8415.11608022043
2026-01-25 06:00:00+00:00,6120.5,9099.931965781947,8887.930679494255,9311.933252069637
2026-01-25 07:00:00+00:00,6446.25,9595.133054903628,9383.131768615938,9807.134341191319
2026-01-25 08:00:00+00:00,6956.0,9980.468348985467,9768.467062697777,10192.469635273159
2026-01-25 09:00:00+00:00,7215.25,10048.91488028293,9836.913593995238,10260.91616657062
2026-01-25 10:00:00+00:00,7407.25,10154.88669785673,9942.885411569037,10366.887984144421
2026-01-25 11:00:00+00:00,7515.0,9990.690320888838,9778.689034601146,10202.69160717653
2026-01-25 12:00:00+00:00,7307.5,9744.055187252323,9532.05390096463,9956.056473540015
2026-01-25 13:00:00+00:00,7081.5,9471.580918015778,9259.579631728087,9683.582204303468
2026-01-25 14:00:00+00:00,7111.75,9256.262125941123,9044.26083965343,9468.263412228815
2026-01-25 15:00:00+00:00,7245.5,9247.356611619063,9035.355325331371,9459.357897906753
2026-01-25 16:00:00+00:00,7658.25,9462.517744219307,9250.516457931617,9674.519030507
2026-01-25 17:00:00+00:00,7785.25,9319.43716152957,9107.435875241878,9531.438447817261
2026-01-25 18:00:00+00:00,7608.0,9088.368981252737,8876.367694965047,9300.37026754043
2026-01-25 19:00:00+00:00,7414.0,8659.115343669639,8447.114057381948,8871.11662995733
2026-01-25 20:00:00+00:00,7371.25,8349.956927771545,8137.955641483854,8561.958214059236
2026-01-25 21:00:00+00:00,7268.5,7985.969374058372,7773.968087770681,8197.970660346064
2026-01-25 22:00:00+00:00,6962.75,7583.102229406134,7371.100943118443,7795.103515693825
2026-01-25 23:00:00+00:00,6651.5,7184.594269864733,6972.592983577042,7396.595556152424
2026-01-26 00:00:00+00:00,6430.5,6908.625234842459,6696.623948554768,7120.626521130149
2026-01-26 01:00:00+00:00,6326.5,6793.920839336448,6581.919553048757,7005.922125624139
2026-01-26 02:00:00+00:00,6401.0,6769.114295079657,6557.1130087919655,6981.115581367348
2026-01-26 03:00:00+00:00,6572.75,6943.159340103627,6731.158053815936,7155.160626391318
2026-01-26 04:00:00+00:00,7114.25,7467.183637968629,7255.182351680938,7679.18492425632
2026-01-26 05:00:00+00:00,8364.5,8588.331584197607,8376.330297909915,8800.332870485297
2026-01-26 06:00:00+00:00,9215.75,9390.079258249472,9178.077971961782,9602.080544537164
2026-01-26 07:00:00+00:00,9724.25,9755.857450379119,9543.856164091429,9967.85873666681
2026-01-26 08:00:00+00:00,9925.25,9910.642474863493,9698.6411885758,10122.643761151183
2026-01-26 09:00:00+00:00,9988.5,10049.751555534309,9837.750269246619,10261.752841822
2026-01-26 10:00:00+00:00,9999.0,10128.62151295131,9916.620226663617,10340.622799239001
2026-01-26 11:00:00+00:00,9888.75,10011.494221505849,9799.492935218159,10223.495507793541
