date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2026-02-28 00:00:00+00:00,,5590.3296,5130.197501959717,6050.461700926389
2026-02-28 01:00:00+00:00,,8563.597,8103.46431530009,9023.728514266764
2026-02-28 02:00:00+00:00,,9561.899,9101.767893044998,10022.032092011672
2026-02-28 03:00:00+00:00,,8802.953,8342.821216161625,9263.085415128298
2026-02-28 04:00:00+00:00,,7809.704,7349.571890951936,8269.83608991861
2026-02-28 05:00:00+00:00,,7789.038,7328.9060796191425,8249.170278585816
2026-02-28 06:00:00+00:00,,10932.915,10472.7827052814,11393.04690424807
2026-02-28 07:00:00+00:00,,12202.468,11742.335664703096,12662.59986366977
2026-02-28 08:00:00+00:00,,12545.5625,12085.430585311937,13005.694784278614
2026-02-28 09:00:00+00:00,,11054.267,10594.134563762436,11514.39876272911
2026-02-28 10:00:00+00:00,,10746.599,10286.46651116393,11206.730710130603
2026-02-28 11:00:00+00:00,,13202.62,12742.487979674033,13662.752178640709
2026-02-28 12:00:00+00:00,,12749.312,12289.179271773064,13209.443470739738
2026-02-28 13:00:00+00:00,,11145.453,10685.321504407337,11605.585703374009
2026-02-28 14:00:00+00:00,,7583.057,7122.92521413696,8043.189413103632
2026-02-28 15:00:00+00:00,,6396.8315,5936.69926103253,6856.963459999203
2026-02-28 16:00:00+00:00,,6110.3945,5650.262637912514,6570.526836879188
2026-02-28 17:00:00+00:00,,5867.2373,5407.105036249882,6327.369235216555
2026-02-28 18:00:00+00:00,,5465.285,5005.1529413000435,5925.417140266717
2026-02-28 19:00:00+00:00,,3927.7356,3467.603423264681,4387.867622231354
2026-02-28 20:00:00+00:00,,3254.9072,2794.7750139256405,3715.039212892314
2026-02-28 21:00:00+00:00,,4380.5938,3920.4615403712087,4840.725739337882
2026-02-28 22:00:00+00:00,,3669.303,3209.1709155709445,4129.435114537618
2026-02-28 23:00:00+00:00,,3637.0085,3176.876422592342,4097.140621559015
2026-03-01 00:00:00+00:00,,3844.074,3383.941942827507,4304.2061417941795
2026-03-01 01:00:00+00:00,,4626.63,4166.497925199306,5086.76212416598
2026-03-01 02:00:00+00:00,,3452.0488,2991.916695322816,3912.180894289489
2026-03-01 03:00:00+00:00,,3791.842,3331.7100326835584,4251.974231650232
2026-03-01 04:00:00+00:00,,4704.322,4244.189589851436,5164.453788818109
2026-03-01 05:00:00+00:00,,4674.531,4214.3986859766865,5134.66288494336
2026-03-01 06:00:00+00:00,,5258.421,4798.288790254313,5718.552989220987
2026-03-01 07:00:00+00:00,,7709.6484,7249.51661385612,8169.780812822793
2026-03-01 08:00:00+00:00,,5581.6235,5121.491370932642,6041.755569899316
2026-03-01 09:00:00+00:00,,4599.668,4139.536058726842,5059.800257693516
2026-03-01 10:00:00+00:00,,4956.2817,4496.14981842848,5416.414017395153
2026-03-01 11:00:00+00:00,,6624.165,6164.032730240117,7084.296929206791
2026-03-01 12:00:00+00:00,,6328.572,5868.439878087689,6788.704077054363
2026-03-01 13:00:00+00:00,,5410.6,4950.468030744152,5870.732229710826
2026-03-01 14:00:00+00:00,,6268.926,5808.7936187107125,6729.057817677386
2026-03-01 15:00:00+00:00,,6593.406,6133.2737681078925,7053.537967074566
2026-03-01 16:00:00+00:00,,4663.636,4203.50431196757,5123.768510934243
2026-03-01 17:00:00+00:00,,4452.2485,3992.116266175148,4912.380465141821
2026-03-01 18:00:00+00:00,,5008.2144,4548.082437000882,5468.346635967556
2026-03-01 19:00:00+00:00,,7080.6367,6620.504832950069,7540.769031916741
2026-03-01 20:00:00+00:00,,6474.8887,6014.756640040097,6935.020839006771
2026-03-01 21:00:00+00:00,,6725.0723,6264.940376867306,7185.204575833979
2026-03-01 22:00:00+00:00,,7518.4517,7058.3194214776995,7978.583620444373
2026-03-01 23:00:00+00:00,,8339.336,7879.203567706448,8799.46776667312
2026-03-02 00:00:00+00:00,,8323.338,7863.205662251763,8783.469861218437
2026-03-02 01:00:00+00:00,,9470.419,9010.286731369066,9930.55093033574
2026-03-02 02:00:00+00:00,,8981.3955,8521.263574111492,9441.527773078164
2026-03-02 03:00:00+00:00,,9903.003,9442.871323205422,10363.135522172095
2026-03-02 04:00:00+00:00,,11206.606,10746.474660990152,11666.738859956826
2026-03-02 05:00:00+00:00,,10208.797,9748.664909799445,10668.929108766119
2026-03-02 06:00:00+00:00,,10109.884,9649.751865972908,10570.016064939582
2026-03-02 07:00:00+00:00,,10301.965,9841.83338136562,10762.097580332294
2026-03-02 08:00:00+00:00,,9568.435,9108.303002772383,10028.567201739057
2026-03-02 09:00:00+00:00,,6968.6885,6508.556220523617,7428.820419490291
2026-03-02 10:00:00+00:00,,7201.5728,6741.440881172863,7661.705080139536
2026-03-02 11:00:00+00:00,,7668.701,7208.569055456005,8128.833254422679
2026-03-02 12:00:00+00:00,,7619.1865,7159.054643791214,8079.318842757888
2026-03-02 13:00:00+00:00,,8857.758,8397.625589170702,9317.889788137374
2026-03-02 14:00:00+00:00,,8932.605,8472.473925536546,9392.73812450322
2026-03-02 15:00:00+00:00,,8009.4507,7549.318507422533,8469.582706389207
2026-03-02 16:00:00+00:00,,8338.589,7878.456603170678,8798.720802137352
2026-03-02 17:00:00+00:00,,6818.61,6358.477558427943,7278.741757394617
2026-03-02 18:00:00+00:00,,7149.4844,6689.352139231603,7609.616338198277
2026-03-02 19:00:00+00:00,,6544.242,6084.109911049542,7004.374110016215
2026-03-02 20:00:00+00:00,,6760.0107,6299.87860557716,7220.142804543833
