date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2026-01-27 18:00:00+00:00,5894.325,5127.6562,4667.524296789453,5587.7884957561255
2026-01-27 19:00:00+00:00,5361.6225,4833.178,4373.0460622643095,5293.310261230983
2026-01-27 20:00:00+00:00,5399.1050000000005,5875.1313,5414.9992064520675,6335.263405418741
2026-01-27 21:00:00+00:00,4987.9775,5142.426,4682.293704945483,5602.557903912157
2026-01-27 22:00:00+00:00,4046.215,3939.8264,3479.6941854719216,4399.958384438595
2026-01-27 23:00:00+00:00,3185.2475,3121.0513,2660.9192803510514,3581.1834793177245
2026-01-28 00:00:00+00:00,3002.95,2838.9087,2378.776665860963,3299.0408648276366
2026-01-28 01:00:00+00:00,2955.6725000000006,2835.886,2375.7539493728846,3296.018148339558
2026-01-28 02:00:00+00:00,2768.865,2808.9846,2348.85243659746,3269.1166355641335
2026-01-28 03:00:00+00:00,2815.1525,2792.2925,2332.160269104808,3252.424468071481
2026-01-28 04:00:00+00:00,2596.87,2522.1514,2062.01929980304,2982.2834987697133
2026-01-28 05:00:00+00:00,2435.305,2028.1257,1567.9935550573005,2488.257754023974
2026-01-28 06:00:00+00:00,2133.5775,2249.776,1789.6436615984303,2709.9078605651034
2026-01-28 07:00:00+00:00,1928.9925000000003,2067.7078,1607.575620788,2527.839819754673
2026-01-28 08:00:00+00:00,1867.37,1937.4321,1477.300025986307,2397.56422495298
2026-01-28 09:00:00+00:00,1607.6825,1439.169,979.0367099311197,1899.3009088977929
2026-01-28 10:00:00+00:00,1183.145,1064.0127,603.8806190160285,1524.144817982702
2026-01-28 11:00:00+00:00,1051.8300000000004,1053.8438,593.7115268221287,1513.9757257888018
2026-01-28 12:00:00+00:00,1103.3349999999996,1220.4019,760.2696790079099,1680.533877974583
2026-01-28 13:00:00+00:00,1291.5875,1311.4009,851.2686335779736,1771.5328325446467
2026-01-28 14:00:00+00:00,1468.2925,1406.5603,946.4281806122708,1866.6923795789444
2026-01-28 15:00:00+00:00,1637.3424999999997,1558.0916,1097.9592737497187,2018.2234727163918
2026-01-28 16:00:00+00:00,1783.4049999999997,1992.7302,1532.598018059438,2452.8622170261115
2026-01-28 17:00:00+00:00,2123.2675,2174.4888,1714.3566910579707,2634.620890024644
2026-01-28 18:00:00+00:00,2534.8175,2562.537,2102.4049748801376,3022.6691738468107
2026-01-28 19:00:00+00:00,2771.6875,2824.0862,2363.9541920993706,3284.218391066044
2026-01-28 20:00:00+00:00,2906.745,3001.177,2541.0449592197933,3461.3091581864664
2026-01-28 21:00:00+00:00,2969.035,2739.4233,2279.291156713819,3199.5553556804925
2026-01-28 22:00:00+00:00,2975.415,2665.3179,2205.1856350807675,3125.449834047441
2026-01-28 23:00:00+00:00,2820.975,2765.9878,2305.8557054875523,3226.1199044542254
2026-01-29 00:00:00+00:00,2687.25,2750.9006,2290.768474296059,3211.0326732627327
2026-01-29 01:00:00+00:00,2625.15,2710.9373,2250.80504167182,3171.0692406384933
2026-01-29 02:00:00+00:00,2434.185,2365.6453,1905.513007877073,2825.777206843746
2026-01-29 03:00:00+00:00,2357.575,2019.9854,1559.8533015386088,2480.117500505282
2026-01-29 04:00:00+00:00,2197.735,2056.7483,1596.616198617226,2516.8803975838996
2026-01-29 05:00:00+00:00,2047.2875,1849.5884,1389.4561666192722,2309.7203655859453
2026-01-29 06:00:00+00:00,1923.9449999999997,1706.3379,1246.2057978312705,2166.469996797944
2026-01-29 07:00:00+00:00,1852.1399999999999,1701.4019,1241.2698146808789,2161.5340136475525
2026-01-29 08:00:00+00:00,1694.6275,1480.0344,1019.902309722449,1940.166508689122
2026-01-29 09:00:00+00:00,1609.375,1646.4622,1186.3299506046196,2106.5941495712927
2026-01-29 10:00:00+00:00,1469.185,1324.686,864.5538128269236,1784.8180117935972
2026-01-29 11:00:00+00:00,1478.2725,1631.3557,1171.2236303194345,2091.487829286108
2026-01-29 12:00:00+00:00,1567.0275000000001,1532.1016,1071.9694726882299,1992.2336716549034
2026-01-29 13:00:00+00:00,1710.7024999999999,1805.5076,1345.3752994817546,2265.639498448428
2026-01-29 14:00:00+00:00,2103.4575,2266.1912,1806.05903723255,2726.3232361992236
2026-01-29 15:00:00+00:00,2725.6125,2647.1704,2187.0381316842586,3107.302330650932
2026-01-29 16:00:00+00:00,3606.7675,3318.2056,2858.0735149022303,3778.337713868904
2026-01-29 17:00:00+00:00,4517.425,5630.694,5170.56170180641,6090.825900773084
2026-01-29 18:00:00+00:00,5216.7175,5888.01,5427.877497519173,6348.141696485846
2026-01-29 19:00:00+00:00,6051.0325,6164.5103,5704.378247372567,6624.64244633924
2026-01-29 20:00:00+00:00,6389.6625,5502.034,5041.902195901376,5962.16639486805
2026-01-29 21:00:00+00:00,6383.845,5705.054,5244.921917597145,6165.186116563818
2026-01-29 22:00:00+00:00,6912.1075,6194.368,5734.235976043372,6654.5001750100455
2026-01-29 23:00:00+00:00,7286.925,7549.0015,7088.869441030058,8009.133639996731
2026-01-30 00:00:00+00:00,7618.93,7118.4385,6658.306633203852,7578.570832170524
2026-01-30 01:00:00+00:00,7643.015,7320.642,6860.5101405266805,7780.774339493353
2026-01-30 02:00:00+00:00,7652.9400000000005,7863.8345,7403.70254344778,8323.966742414454
2026-01-30 03:00:00+00:00,8231.935,7587.91,7127.777993737673,8048.042192704345
2026-01-30 04:00:00+00:00,8696.405,9391.115,8930.983581507957,9851.247780474629
2026-01-30 05:00:00+00:00,8738.8125,8490.541,8030.40910880039,8950.673307767061
2026-01-30 06:00:00+00:00,8622.220000000001,8529.469,8069.336335621398,8989.600534588071
2026-01-30 07:00:00+00:00,8027.695,8179.341,7719.20874390829,8639.472942874963
2026-01-30 08:00:00+00:00,7355.29,8125.8115,7665.67960535389,8585.943804320563
2026-01-30 09:00:00+00:00,6953.4775,7825.9253,7365.793055806757,8286.05725477343
2026-01-30 10:00:00+00:00,6674.0675,6529.6523,6069.52024123493,6989.7844402016035
2026-01-30 11:00:00+00:00,7117.9025,6926.853,6466.721019266831,7386.9852182335035
2026-01-30 12:00:00+00:00,7558.64,7846.747,7386.615107221617,8306.87930618829
2026-01-30 13:00:00+00:00,7769.48,7419.93,6959.798119052144,7880.062318018817
2026-01-30 14:00:00+00:00,7772.285,7703.7866,7243.6543946813745,8163.918593648048
2026-01-30 15:00:00+00:00,8072.745,8392.208,7932.075792449668,8852.339991416342
2026-01-30 16:00:00+00:00,9514.615,8789.767,8329.634802223514,9249.899001190188
2026-01-30 17:00:00+00:00,11324.9975,11483.1875,11023.055294550844,11943.319493517518
2026-01-30 18:00:00+00:00,12240.295,12509.251,12049.118979307013,12969.383178273689
2026-01-30 19:00:00+00:00,12121.7075,11768.235,11308.103601085073,12228.367800051747
2026-01-30 20:00:00+00:00,10613.0075,9704.394,9244.261752750386,10164.52595171706
2026-01-30 21:00:00+00:00,9054.6175,9931.119,9470.987483312067,10391.25168227874
2026-01-30 22:00:00+00:00,8169.3975,8213.751,7753.618495209086,8673.88269417576
2026-01-30 23:00:00+00:00,7236.845,7477.2466,7017.114367802893,7937.3785667695665
2026-01-31 00:00:00+00:00,6053.327499999999,6017.1743,5557.042397554207,6477.306596520881
2026-01-31 01:00:00+00:00,5054.665,4565.7646,4105.632388867164,5025.896587833838
2026-01-31 02:00:00+00:00,4096.2125,3018.429,2558.296935133975,3478.561134100648
2026-01-31 03:00:00+00:00,3836.6625,3915.6648,3455.5326838568026,4375.796882823475
2026-01-31 04:00:00+00:00,3826.405,3911.1428,3451.0107472983905,4371.274946265064
2026-01-31 05:00:00+00:00,3583.6625,3824.144,3364.0119953075186,4284.276194274192
2026-01-31 06:00:00+00:00,3545.58,3193.677,2733.544982242685,3653.809181209358
2026-01-31 07:00:00+00:00,3371.2375,2862.5427,2402.410623772696,3322.674822739369
2026-01-31 08:00:00+00:00,2908.0825,2731.8137,2271.6816629958207,3191.945861962494
2026-01-31 09:00:00+00:00,2545.2975,2664.609,2204.476848732382,3124.7410476990553
2026-01-31 10:00:00+00:00,2475.465,2943.6323,2483.5002638151877,3403.7644627818613
2026-01-31 11:00:00+00:00,2823.3824999999997,3609.2275,3149.095359076049,4069.3595580427227
2026-01-31 12:00:00+00:00,2964.7075000000004,3253.014,2792.8817700626896,3713.1459690293623
2026-01-31 13:00:00+00:00,2821.86,3098.249,2638.116839210734,3558.3810381774074
2026-01-31 14:00:00+00:00,2780.0175,3338.0303,2877.8981611716895,3798.1623601383626
2026-01-31 15:00:00+00:00,2806.1525,3014.934,2554.8019710671706,3475.066170033844
2026-01-31 16:00:00+00:00,3032.1575,2680.3215,2220.189455232433,3140.4536541991065
2026-01-31 17:00:00+00:00,3231.985,3204.9683,2744.8362849065034,3665.100483873177
2026-01-31 18:00:00+00:00,3676.41,3071.5176,2611.3854683573454,3531.649667324019
2026-01-31 19:00:00+00:00,4068.165,3785.221,3325.0888145444123,4245.353013511086
2026-01-31 20:00:00+00:00,4501.5975,3358.1995,2898.0673448332723,3818.3315437999454
2026-01-31 21:00:00+00:00,4702.62,4707.584,4247.452067690549,5167.716266657222
2026-01-31 22:00:00+00:00,4842.6900000000005,4205.7017,3745.5696760392248,4665.833875005898
2026-01-31 23:00:00+00:00,4766.68,4944.898,4484.765962190151,5405.030161156824
2026-02-01 00:00:00+00:00,4664.525,3856.0615,3395.9293749406324,4316.193573907306
2026-02-01 01:00:00+00:00,4633.7425,4424.376,3964.243829184567,4884.50802815124
2026-02-01 02:00:00+00:00,4485.66,3988.1892,3528.0569749381975,4448.321173904871
2026-02-01 03:00:00+00:00,4464.1725,4633.288,4173.15612845748,5093.420327424154
2026-02-01 04:00:00+00:00,4656.9425,4690.934,4230.802195767921,5151.066394734595
2026-02-01 05:00:00+00:00,4769.9275,4581.54,4121.407709264697,5041.67190823137
2026-02-01 06:00:00+00:00,4889.9325,4701.9736,4241.841423837186,5162.10562280386
2026-02-01 07:00:00+00:00,5235.7125,5723.84,5263.707868181587,6183.972067148261
2026-02-01 08:00:00+00:00,5219.047500000001,5673.159,5213.0269987726415,6133.291197739314
2026-02-01 09:00:00+00:00,4855.09,4592.215,4132.08250682382,5052.346705790494
2026-02-01 10:00:00+00:00,4739.7125,4077.2795,3617.147331374297,4537.411530340971
2026-02-01 11:00:00+00:00,4679.355,4692.359,4232.226797193483,5152.490996160156
2026-02-01 12:00:00+00:00,4564.594999999999,4306.3267,3846.19461733864,4766.458816305313
2026-02-01 13:00:00+00:00,4320.8725,3835.1423,3375.010114391048,4295.274313357721
2026-02-01 14:00:00+00:00,4244.67,4422.1484,3962.0161630742477,4882.28036204092
2026-02-01 15:00:00+00:00,4396.86,4207.0234,3746.891440159776,4667.155639126449
2026-02-01 16:00:00+00:00,4638.9925,5505.3086,5045.176338577294,5965.4405375439665
2026-02-01 17:00:00+00:00,5223.825,6072.6396,5612.507626687291,6532.771825653964
2026-02-01 18:00:00+00:00,5983.6025,5685.0264,5224.894449707209,6145.158648673882
2026-02-01 19:00:00+00:00,6016.305,6279.296,5819.163561368676,6739.4277603353485
2026-02-01 20:00:00+00:00,5819.9775,5857.5547,5397.42261220005,6317.686811166724
2026-02-01 21:00:00+00:00,5200.7275,5636.8477,5176.715755875478,6096.9799548421515
2026-02-01 22:00:00+00:00,4698.6125,4180.3604,3720.228177947739,4640.4923769144125
2026-02-01 23:00:00+00:00,4292.5675,4034.385,3574.2528410352224,4494.517040001896
2026-02-02 00:00:00+00:00,3896.835,3039.873,2579.7408345248623,3500.0050334915354
2026-02-02 01:00:00+00:00,3577.6875,3948.8547,3488.7224968275837,4408.986695794257
2026-02-02 02:00:00+00:00,3495.3224999999998,3369.3518,2909.2197328424527,3829.4839318091263
2026-02-02 03:00:00+00:00,3414.8025,3608.5398,3148.407736722844,4068.6719356895173
2026-02-02 04:00:00+00:00,3448.1925,3567.049,3106.9170728581807,4027.181271824854
2026-02-02 05:00:00+00:00,3667.73,3790.6812,3330.5490215558098,4250.813220522483
2026-02-02 06:00:00+00:00,3995.8175,3499.1836,3039.0514024707354,3959.3156014374085
2026-02-02 07:00:00+00:00,4032.0924999999997,3393.868,2933.7359388669884,3854.0001378336615
