date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-02-28 00:00:00+00:00,,12040.686659069048,11416.98714240814,12664.386175729956
2026-02-28 01:00:00+00:00,,11788.379317550864,11164.679800889955,12412.078834211772
2026-02-28 02:00:00+00:00,,12060.675430284677,11436.975913623766,12684.374946945585
2026-02-28 03:00:00+00:00,,12939.401216280594,12315.701699619685,13563.100732941504
2026-02-28 04:00:00+00:00,,13378.11808332341,12754.4185666625,14001.817599984319
2026-02-28 05:00:00+00:00,,14221.600586178585,13597.901069517677,14845.300102839496
2026-02-28 06:00:00+00:00,,15081.957249511895,14458.257732850987,15705.656766172804
2026-02-28 07:00:00+00:00,,15998.163588341471,15374.46407168056,16621.86310500238
2026-02-28 08:00:00+00:00,,16733.30130212292,16109.601785462011,17357.00081878383
2026-02-28 09:00:00+00:00,,16993.736148308282,16370.036631647374,17617.43566496919
2026-02-28 10:00:00+00:00,,16903.940536980976,16280.241020320067,17527.640053641884
2026-02-28 11:00:00+00:00,,16691.07038569474,16067.370869033834,17314.769902355652
2026-02-28 12:00:00+00:00,,16189.322979600673,15565.623462939764,16813.022496261583
2026-02-28 13:00:00+00:00,,15574.122146464553,14950.422629803645,16197.821663125464
2026-02-28 14:00:00+00:00,,15759.516725627842,15135.817208966933,16383.21624228875
2026-02-28 15:00:00+00:00,,15986.495499480212,15362.795982819303,16610.195016141122
2026-02-28 16:00:00+00:00,,16148.402982388956,15524.703465728047,16772.102499049863
2026-02-28 17:00:00+00:00,,16336.862534434202,15713.163017773293,16960.562051095112
2026-02-28 18:00:00+00:00,,15896.531106195833,15272.831589534924,16520.230622856743
2026-02-28 19:00:00+00:00,,15169.027350565413,14545.327833904505,15792.726867226322
2026-02-28 20:00:00+00:00,,14504.269821066937,13880.570304406028,15127.969337727845
2026-02-28 21:00:00+00:00,,14252.39803615956,13628.69851949865,14876.097552820469
2026-02-28 22:00:00+00:00,,13538.023418996294,12914.323902335385,14161.722935657202
2026-02-28 23:00:00+00:00,,13131.270263590408,12507.570746929498,13754.969780251316
2026-03-01 00:00:00+00:00,,12453.432123888371,11829.732607227463,13077.13164054928
2026-03-01 01:00:00+00:00,,12488.417253323845,11864.717736662937,13112.116769984756
2026-03-01 02:00:00+00:00,,11937.920980236957,11314.221463576047,12561.620496897865
2026-03-01 03:00:00+00:00,,12215.580940968679,11591.881424307769,12839.280457629588
2026-03-01 04:00:00+00:00,,12613.373172773889,11989.67365611298,13237.072689434797
2026-03-01 05:00:00+00:00,,13034.757736016189,12411.058219355278,13658.457252677097
2026-03-01 06:00:00+00:00,,13862.718152149715,13239.018635488806,14486.417668810624
2026-03-01 07:00:00+00:00,,14959.50068371019,14335.801167049282,15583.2002003711
2026-03-01 08:00:00+00:00,,15567.838251842408,14944.1387351815,16191.537768503316
2026-03-01 09:00:00+00:00,,15973.46589259105,15349.76637593014,16597.165409251957
2026-03-01 10:00:00+00:00,,15635.311554849055,15011.612038188146,16259.011071509964
2026-03-01 11:00:00+00:00,,15268.489647089044,14644.790130428135,15892.189163749954
2026-03-01 12:00:00+00:00,,15104.199399565545,14480.499882904636,15727.898916226453
2026-03-01 13:00:00+00:00,,14303.205554191292,13679.506037530382,14926.9050708522
2026-03-01 14:00:00+00:00,,14026.106651502605,13402.407134841696,14649.806168163514
2026-03-01 15:00:00+00:00,,14854.30395479777,14230.604438136861,15478.003471458678
2026-03-01 16:00:00+00:00,,15778.791126009148,15155.09160934824,16402.490642670058
2026-03-01 17:00:00+00:00,,16019.851774968854,15396.152258307946,16643.551291629763
2026-03-01 18:00:00+00:00,,15842.800581889864,15219.101065228955,16466.500098550772
2026-03-01 19:00:00+00:00,,15373.982158737812,14750.282642076903,15997.68167539872
2026-03-01 20:00:00+00:00,,14854.827779825388,14231.128263164479,15478.527296486296
2026-03-01 21:00:00+00:00,,14240.866045388346,13617.166528727437,14864.565562049256
2026-03-01 22:00:00+00:00,,13645.126987459154,13021.427470798246,14268.826504120063
2026-03-01 23:00:00+00:00,,13305.47293325698,12681.773416596072,13929.17244991789
2026-03-02 00:00:00+00:00,,13058.199805244169,12434.50028858326,13681.899321905079
2026-03-02 01:00:00+00:00,,13097.285651632696,12473.586134971785,13720.985168293604
2026-03-02 02:00:00+00:00,,13155.350012823414,12531.650496162505,13779.049529484322
2026-03-02 03:00:00+00:00,,13886.520158715297,13262.820642054388,14510.219675376207
2026-03-02 04:00:00+00:00,,15552.657778187282,14928.958261526373,16176.357294848192
2026-03-02 05:00:00+00:00,,17303.726589655114,16680.027072994206,17927.426106316023
2026-03-02 06:00:00+00:00,,18993.641896731584,18369.942380070675,19617.341413392493
2026-03-02 07:00:00+00:00,,19635.209961641405,19011.510444980497,20258.909478302314
2026-03-02 08:00:00+00:00,,20070.255921864868,19446.55640520396,20693.955438525776
2026-03-02 09:00:00+00:00,,20214.495018694255,19590.795502033347,20838.194535355164
2026-03-02 10:00:00+00:00,,19704.164703628514,19080.465186967605,20327.864220289423
2026-03-02 11:00:00+00:00,,19408.030576471818,18784.33105981091,20031.730093132726
2026-03-02 12:00:00+00:00,,18781.197613634067,18157.498096973162,19404.89713029498
2026-03-02 13:00:00+00:00,,18141.874413315123,17518.174896654215,18765.57392997603
2026-03-02 14:00:00+00:00,,17905.19800572132,17281.49848906041,18528.897522382227
2026-03-02 15:00:00+00:00,,17973.691140499963,17349.991623839054,18597.390657160875
2026-03-02 16:00:00+00:00,,17878.055046981284,17254.355530320376,18501.754563642193
2026-03-02 17:00:00+00:00,,18146.1450599842,17522.44554332329,18769.844576645108
2026-03-02 18:00:00+00:00,,17650.935602572663,17027.236085911754,18274.63511923357
2026-03-02 19:00:00+00:00,,17366.365457693628,16742.66594103272,17990.064974354536
2026-03-02 20:00:00+00:00,,16278.668175505649,15654.96865884474,16902.367692166557
2026-03-02 21:00:00+00:00,,14974.31220364843,14350.61268698752,15598.011720309338
2026-03-02 22:00:00+00:00,,14062.329690067983,13438.630173407075,14686.029206728892
2026-03-02 23:00:00+00:00,,13620.755978501737,12997.056461840828,14244.455495162645
2026-03-03 00:00:00+00:00,,13594.704123004387,12971.004606343478,14218.403639665295
2026-03-03 01:00:00+00:00,,13453.26987158729,12829.570354926382,14076.9693882482
2026-03-03 02:00:00+00:00,,13874.33285472583,13250.63333806492,14498.032371386738
2026-03-03 03:00:00+00:00,,14708.228372623995,14084.528855963086,15331.927889284905
2026-03-03 04:00:00+00:00,,16568.175323132957,15944.47580647205,17191.874839793865
2026-03-03 05:00:00+00:00,,18291.440708505637,17667.74119184473,18915.140225166546
2026-03-03 06:00:00+00:00,,19663.4946581677,19039.79514150679,20287.194174828608
2026-03-03 07:00:00+00:00,,20562.30377840063,19938.60426173972,21186.00329506154
2026-03-03 08:00:00+00:00,,21108.111988521712,20484.412471860807,21731.811505182624
2026-03-03 09:00:00+00:00,,21190.302393852955,20566.602877192046,21814.001910513864
2026-03-03 10:00:00+00:00,,20570.58722116811,19946.8877045072,21194.286737829018
2026-03-03 11:00:00+00:00,,19766.312444056355,19142.612927395443,20390.011960717264
