date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-02-28 00:00:00+00:00,,5749.245997979267,4946.618447829395,6551.873548129139
2026-02-28 01:00:00+00:00,,4752.247030976715,3949.6194808268438,5554.874581126586
2026-02-28 02:00:00+00:00,,4945.9452964829425,4143.317746333071,5748.572846632815
2026-02-28 03:00:00+00:00,,3922.1980670764356,3119.5705169265643,4724.825617226307
2026-02-28 04:00:00+00:00,,3730.2624504880514,2927.63490033818,4532.890000637923
2026-02-28 05:00:00+00:00,,3717.959213352265,2915.331663202394,4520.586763502137
2026-02-28 06:00:00+00:00,,4546.125109525929,3743.497559376057,5348.7526596758
2026-02-28 07:00:00+00:00,,5038.019642159554,4235.3920920096825,5840.647192309425
2026-02-28 08:00:00+00:00,,4509.403009669912,3706.775459520041,5312.030559819783
2026-02-28 09:00:00+00:00,,4016.4850041257655,3213.8574539758943,4819.112554275637
2026-02-28 10:00:00+00:00,,3647.312355307479,2844.684805157607,4449.9399054573505
2026-02-28 11:00:00+00:00,,5119.034540797237,4316.406990647366,5921.6620909471085
2026-02-28 12:00:00+00:00,,4982.630549662291,4180.00299951242,5785.258099812163
2026-02-28 13:00:00+00:00,,5730.3761510813365,4927.748600931465,6533.003701231208
2026-02-28 14:00:00+00:00,,4421.076350087997,3618.4487999381254,5223.703900237868
2026-02-28 15:00:00+00:00,,3948.3181351453777,3145.6905849955065,4750.945685295249
2026-02-28 16:00:00+00:00,,5037.639297758432,4235.011747608561,5840.266847908303
2026-02-28 17:00:00+00:00,,4850.799486204856,4048.1719360549846,5653.4270363547275
2026-02-28 18:00:00+00:00,,6049.217125135498,5246.589574985626,6851.844675285369
2026-02-28 19:00:00+00:00,,8150.4141804031515,7347.78663025328,8953.041730553023
2026-02-28 20:00:00+00:00,,9522.25229752265,8719.624747372778,10324.87984767252
2026-02-28 21:00:00+00:00,,9746.884861139928,8944.257310990057,10549.5124112898
2026-02-28 22:00:00+00:00,,10065.819723500099,9263.192173350228,10868.44727364997
2026-02-28 23:00:00+00:00,,9637.592347261882,8834.96479711201,10440.219897411753
2026-03-01 00:00:00+00:00,,10592.443337957058,9789.815787807187,11395.07088810693
2026-03-01 01:00:00+00:00,,10053.80965866262,9251.182108512749,10856.437208812491
2026-03-01 02:00:00+00:00,,9752.856135555148,8950.228585405277,10555.48368570502
2026-03-01 03:00:00+00:00,,9457.980728590559,8655.353178440688,10260.608278740432
2026-03-01 04:00:00+00:00,,8573.32207187828,7770.694521728408,9375.94962202815
2026-03-01 05:00:00+00:00,,7776.477147985901,6973.849597836029,8579.104698135772
2026-03-01 06:00:00+00:00,,5880.381423134143,5077.753872984272,6683.008973284015
2026-03-01 07:00:00+00:00,,5039.808617515842,4237.181067365971,5842.436167665714
2026-03-01 08:00:00+00:00,,4256.692029275908,3454.064479126036,5059.319579425779
2026-03-01 09:00:00+00:00,,4624.237418950537,3821.6098688006664,5426.864969100409
2026-03-01 10:00:00+00:00,,4421.019778409259,3618.3922282593876,5223.64732855913
2026-03-01 11:00:00+00:00,,4455.896797296844,3653.2692471469727,5258.524347446715
2026-03-01 12:00:00+00:00,,4517.748090019085,3715.1205398692136,5320.375640168957
2026-03-01 13:00:00+00:00,,4196.611205208965,3393.9836550590935,4999.238755358836
2026-03-01 14:00:00+00:00,,3739.255154097763,2936.6276039478917,4541.882704247634
2026-03-01 15:00:00+00:00,,1898.6749685397526,1096.0474183898814,2701.302518689624
2026-03-01 16:00:00+00:00,,1126.3791367467525,323.7515865968812,1929.0066868966242
2026-03-01 17:00:00+00:00,,1194.8731203849497,392.24557023507805,1997.500670534821
2026-03-01 18:00:00+00:00,,1422.3702691387534,619.7427189888822,2224.9978192886247
2026-03-01 19:00:00+00:00,,2181.5010698615447,1378.8735197116735,2984.1286200114164
2026-03-01 20:00:00+00:00,,3292.914417206674,2490.2868670568023,4095.5419673565452
2026-03-01 21:00:00+00:00,,3578.2578103695387,2775.6302602196674,4380.88536051941
2026-03-01 22:00:00+00:00,,3424.043461915184,2621.4159117653126,4226.671012065055
2026-03-01 23:00:00+00:00,,3625.8315252966136,2823.2039751467423,4428.459075446485
2026-03-02 00:00:00+00:00,,4002.2889232087273,3199.661373058856,4804.9164733585985
2026-03-02 01:00:00+00:00,,3725.2159124565223,2922.588362306651,4527.843462606394
2026-03-02 02:00:00+00:00,,3635.202770002803,2832.5752198529317,4437.830320152674
2026-03-02 03:00:00+00:00,,3972.2591891678194,3169.631639017948,4774.886739317691
2026-03-02 04:00:00+00:00,,3631.729377062136,2829.1018269122646,4434.356927212008
2026-03-02 05:00:00+00:00,,3207.517810885289,2404.890260735417,4010.14536103516
2026-03-02 06:00:00+00:00,,3148.8774487819087,2346.2498986320375,3951.50499893178
2026-03-02 07:00:00+00:00,,2763.029742109602,1960.4021919597308,3565.6572922594733
2026-03-02 08:00:00+00:00,,2008.5980454914825,1205.9704953416112,2811.2255956413537
2026-03-02 09:00:00+00:00,,1335.8050490574487,533.1774989075775,2138.43259920732
2026-03-02 10:00:00+00:00,,1510.7697844125523,708.1422342626811,2313.3973345624236
2026-03-02 11:00:00+00:00,,1474.8953369045103,672.267786754639,2277.5228870543815
2026-03-02 12:00:00+00:00,,1289.5499269354027,486.922376785531,2092.177477085274
2026-03-02 13:00:00+00:00,,1387.2932796209902,584.665729471119,2189.920829770862
2026-03-02 14:00:00+00:00,,863.2262804104012,60.598730260529464,1665.8538305602729
