date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-02-28 00:00:00+00:00,,1972.5001668005802,1032.8129344881147,2912.187399113046
2026-02-28 01:00:00+00:00,,1817.3161365735184,877.6289042610529,2757.003368885984
2026-02-28 02:00:00+00:00,,1708.7233686638667,769.0361363514012,2648.4106009763323
2026-02-28 03:00:00+00:00,,2317.419359158861,1377.7321268463952,3257.1065914713263
2026-02-28 04:00:00+00:00,,2604.019069538719,1664.3318372262536,3543.706301851185
2026-02-28 05:00:00+00:00,,2666.350046089152,1726.662813776686,3606.037278401617
2026-02-28 06:00:00+00:00,,3453.01302277744,2513.325790464974,4392.700255089905
2026-02-28 07:00:00+00:00,,3544.680700464949,2604.9934681524833,4484.367932777414
2026-02-28 08:00:00+00:00,,3528.087949945984,2588.400717633518,4467.775182258449
2026-02-28 09:00:00+00:00,,4045.3460200937993,3105.6587877813336,4985.033252406265
2026-02-28 10:00:00+00:00,,4176.366936833734,3236.6797045212684,5116.0541691461995
2026-02-28 11:00:00+00:00,,3885.0018286799423,2945.314596367477,4824.6890609924085
2026-02-28 12:00:00+00:00,,3747.3942810003823,2807.7070486879165,4687.081513312847
2026-02-28 13:00:00+00:00,,3444.364653696174,2504.6774213837084,4384.0518860086395
2026-02-28 14:00:00+00:00,,3111.572531511054,2171.885299198588,4051.2597638235193
2026-02-28 15:00:00+00:00,,2077.859677842796,1138.1724455303304,3017.5469101552617
2026-02-28 16:00:00+00:00,,1439.8579837185034,500.1707514060379,2379.545216030969
2026-02-28 17:00:00+00:00,,2204.4300033382215,1264.7427710257557,3144.117235650687
2026-02-28 18:00:00+00:00,,3743.0476741368184,2803.360441824353,4682.734906449285
2026-02-28 19:00:00+00:00,,4341.373153273336,3401.68592096087,5281.060385585802
2026-02-28 20:00:00+00:00,,4412.782602350984,3473.095370038518,5352.46983466345
2026-02-28 21:00:00+00:00,,4372.906549345378,3433.2193170329124,5312.5937816578435
2026-02-28 22:00:00+00:00,,4573.242783596552,3633.555551284086,5512.930015909017
2026-02-28 23:00:00+00:00,,4292.653797047449,3352.9665647349834,5232.3410293599145
2026-03-01 00:00:00+00:00,,4186.145072173397,3246.457839860932,5125.832304485863
2026-03-01 01:00:00+00:00,,3878.069867021156,2938.3826347086906,4817.757099333621
2026-03-01 02:00:00+00:00,,3079.408700433908,2139.7214681214423,4019.095932746374
2026-03-01 03:00:00+00:00,,2329.3968797825232,1389.7096474700575,3269.0841120949885
2026-03-01 04:00:00+00:00,,2009.1803492865652,1069.4931169740996,2948.867581599031
2026-03-01 05:00:00+00:00,,1785.010393609533,845.3231612970671,2724.697625921998
2026-03-01 06:00:00+00:00,,2133.314514381534,1193.6272820690685,3073.001746694
2026-03-01 07:00:00+00:00,,2319.500168190197,1379.8129358777314,3259.187400502663
2026-03-01 08:00:00+00:00,,2671.635363271517,1731.948130959051,3611.3225955839825
2026-03-01 09:00:00+00:00,,3431.339581066447,2491.6523487539816,4371.026813378912
2026-03-01 10:00:00+00:00,,4240.118317193401,3300.4310848809355,5179.805549505867
2026-03-01 11:00:00+00:00,,4109.889662629831,3170.2024303173653,5049.576894942296
2026-03-01 12:00:00+00:00,,4973.868305909618,4034.1810735971526,5913.555538222085
2026-03-01 13:00:00+00:00,,4386.7386301661245,3447.051397853659,5326.425862478591
2026-03-01 14:00:00+00:00,,4229.371744020956,3289.6845117084904,5169.058976333421
2026-03-01 15:00:00+00:00,,4499.581396454743,3559.8941641422775,5439.268628767209
2026-03-01 16:00:00+00:00,,4718.443138144681,3778.755905832215,5658.1303704571465
2026-03-01 17:00:00+00:00,,4692.914235735047,3753.227003422582,5632.601468047513
2026-03-01 18:00:00+00:00,,4728.794906365012,3789.107674052546,5668.4821386774765
2026-03-01 19:00:00+00:00,,4806.884467009231,3867.197234696766,5746.5716993216965
2026-03-01 20:00:00+00:00,,4834.858542269354,3895.1713099568883,5774.545774581819
2026-03-01 21:00:00+00:00,,4957.656886385408,4017.969654072942,5897.3441186978735
2026-03-01 22:00:00+00:00,,4884.552977977602,3944.8657456651363,5824.240210290067
2026-03-01 23:00:00+00:00,,4856.973299738883,3917.286067426417,5796.660532051348
2026-03-02 00:00:00+00:00,,4817.080201484335,3877.392969171869,5756.7674337968
2026-03-02 01:00:00+00:00,,4856.943871807642,3917.2566394951755,5796.631104120107
2026-03-02 02:00:00+00:00,,4543.314527914461,3603.6272956019957,5483.001760226926
2026-03-02 03:00:00+00:00,,4007.6727904070376,3067.9855580945723,4947.360022719504
2026-03-02 04:00:00+00:00,,3912.5045352889147,2972.817302976449,4852.19176760138
2026-03-02 05:00:00+00:00,,3759.8931653275777,2820.205933015112,4699.580397640043
2026-03-02 06:00:00+00:00,,3673.205776944539,2733.518544632074,4612.893009257004
2026-03-02 07:00:00+00:00,,3658.7525471030513,2719.0653147905855,4598.439779415517
2026-03-02 08:00:00+00:00,,3843.149245249532,2903.462012937067,4782.836477561998
2026-03-02 09:00:00+00:00,,3818.8066588740007,2879.119426561535,4758.4938911864665
2026-03-02 10:00:00+00:00,,3785.716536509004,2846.0293041965383,4725.403768821469
2026-03-02 11:00:00+00:00,,3773.095590040033,2833.4083577275674,4712.782822352498
2026-03-02 12:00:00+00:00,,3632.7390138588207,2693.051781546355,4572.426246171286
2026-03-02 13:00:00+00:00,,3114.599400422268,2174.912168109802,4054.2866327347338
2026-03-02 14:00:00+00:00,,3029.2988382975846,2089.6116059851192,3968.98607061005
