date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-01-24 00:00:00+00:00,576.3847499999999,414.9109,363.7979289978463,466.02382122486364
2026-01-24 01:00:00+00:00,369.92325,376.89807,325.78511265124325,428.0110048782606
2026-01-24 02:00:00+00:00,301.75275,313.98215,262.8692052930822,365.0950975200995
2026-01-24 03:00:00+00:00,231.29525,302.56613,251.4531789294524,353.6790711564697
2026-01-24 04:00:00+00:00,203.27899999999997,297.89014,246.7771809105287,349.00307313754604
2026-01-24 05:00:00+00:00,206.83575,133.00021,81.88728366510486,184.1131758921222
2026-01-24 06:00:00+00:00,199.95150000000004,312.98557,261.87260300833293,364.0984952353503
2026-01-24 07:00:00+00:00,187.0145,317.18344,266.0704983626443,368.2963905896616
2026-01-24 08:00:00+00:00,174.12224999999998,141.3938,90.28086178908603,192.50675401610337
2026-01-24 09:00:00+00:00,145.11099999999996,67.27142,16.158492675896298,118.38438490291361
2026-01-24 10:00:00+00:00,130.72199999999998,95.06555,43.95261217801709,146.1785044050344
2026-01-24 11:00:00+00:00,101.53825,6.8601713,-44.252765987143846,57.973126239873466
2026-01-24 12:00:00+00:00,124.209,103.759796,52.64684828791559,154.8727405149329
2026-01-24 13:00:00+00:00,119.85699999999997,118.7092,67.59626860907827,169.82216083609555
2026-01-24 14:00:00+00:00,148.82875,111.67459,60.561655362340616,162.7875475893579
2026-01-24 15:00:00+00:00,257.42575,122.707794,71.59484696360323,173.82073919062054
2026-01-24 16:00:00+00:00,242.86275,350.80402,299.69107346816907,401.9169656951864
2026-01-24 17:00:00+00:00,255.12975,280.49155,229.37860224942668,331.60449447644396
2026-01-24 18:00:00+00:00,230.31825,355.24185,304.12890173147963,406.35479395849694
2026-01-24 19:00:00+00:00,194.31100000000004,439.73764,388.62468583927347,490.8505780662908
2026-01-24 20:00:00+00:00,195.93524999999997,370.67136,319.5584154672381,421.7843076942554
2026-01-24 21:00:00+00:00,186.2525,418.03827,366.9253251975466,469.1512174245639
2026-01-24 22:00:00+00:00,178.9535,420.5252,369.41226745359666,471.63815968061397
2026-01-24 23:00:00+00:00,168.465,401.248,350.13505102025067,452.360943247268
2026-01-25 00:00:00+00:00,147.68825,402.5867,351.4737399936743,453.6996322206917
2026-01-25 01:00:00+00:00,148.28099999999998,387.01105,335.89811536455124,438.12400759156856
2026-01-25 02:00:00+00:00,148.33075,275.49948,224.38652729536537,326.6124195223827
2026-01-25 03:00:00+00:00,146.05024999999998,178.59825,127.48531120121658,229.71120342823386
2026-01-25 04:00:00+00:00,106.75774999999999,180.46747,129.3545303636439,231.58042259066121
2026-01-25 05:00:00+00:00,85.94299999999998,186.53293,135.41998544190147,237.6458776689188
2026-01-25 06:00:00+00:00,87.67075,143.24588,92.13293342054197,194.35882564755929
2026-01-25 07:00:00+00:00,88.47375,129.63416,78.52120489720528,180.74709712422262
2026-01-25 08:00:00+00:00,80.18299999999999,92.55133,41.43837849708598,143.6642707241033
2026-01-25 09:00:00+00:00,77.45999999999998,22.045687,-29.06724444653031,73.158647780487
2026-01-25 10:00:00+00:00,81.72249999999997,10.950137,-40.162803277374564,62.06308894964275
2026-01-25 11:00:00+00:00,91.58875,9.362582,-41.75037885314731,60.47551337387
2026-01-25 12:00:00+00:00,104.90724999999998,-0.6657993,-51.778734358586064,50.44715786843125
2026-01-25 13:00:00+00:00,110.64474999999999,61.093937,9.981002452407267,112.20689467942458
2026-01-25 14:00:00+00:00,100.95550000000003,139.21906,88.10612156408149,190.3320137910988
2026-01-25 15:00:00+00:00,86.64249999999998,113.698,62.58506401697082,164.81095624398816
2026-01-25 16:00:00+00:00,97.11500000000001,62.14307,11.03013633657406,113.25602856359137
2026-01-25 17:00:00+00:00,104.84100000000001,149.52628,98.41333187761632,200.63922410463363
2026-01-25 18:00:00+00:00,111.17599999999999,119.33023,68.21729041287597,170.4431826398933
2026-01-25 19:00:00+00:00,122.38049999999998,136.2128,85.09984132574533,187.32573355276264
2026-01-25 20:00:00+00:00,133.16125,152.22713,101.114183244402,203.34007547141928
2026-01-25 21:00:00+00:00,151.66600000000003,154.72476,103.61182254052204,205.83771476753935
2026-01-25 22:00:00+00:00,190.2375,124.26419,73.15123892458519,175.37713115160247
2026-01-25 23:00:00+00:00,226.80875,198.50294,147.3899992090193,249.6158914360366
2026-01-26 00:00:00+00:00,280.265,283.1455,232.03255143136437,334.2584436583817
2026-01-26 01:00:00+00:00,325.94875,208.08995,156.97701322175354,259.2029054487708
2026-01-26 02:00:00+00:00,471.57025,364.50818,313.39522925773986,415.6211214847572
2026-01-26 03:00:00+00:00,473.48275,397.76276,346.6498167457745,448.87570897279187
2026-01-26 04:00:00+00:00,465.07275,476.92868,425.81574450477166,528.041636731789
2026-01-26 05:00:00+00:00,469.592,431.8367,380.723767919219,482.9496601462363
2026-01-26 06:00:00+00:00,517.10575,518.2585,467.1455176473609,569.3714098743782
2026-01-26 07:00:00+00:00,569.20775,545.0472,493.93421333586247,596.1601055628798
2026-01-26 08:00:00+00:00,670.8825,543.2398,492.1268774001264,594.3527696271437
2026-01-26 09:00:00+00:00,751.087,727.7021,676.5891255258762,778.8150177528935
2026-01-26 10:00:00+00:00,799.6435000000001,927.5412,876.4282722398489,978.6541644668662
2026-01-26 11:00:00+00:00,856.60925,1011.6477,960.5347912611612,1062.7606834881785
2026-01-26 12:00:00+00:00,920.74575,1047.3553,996.2423580200629,1098.46825024708
2026-01-26 13:00:00+00:00,1051.0775,788.90076,737.7878107959584,840.0137030229757
