date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-01-24 00:00:00+00:00,576.3847499999999,509.2725,455.8945560036459,562.6504026993157
2026-01-24 01:00:00+00:00,369.92325,504.9437,451.5657679641522,558.3216146598219
2026-01-24 02:00:00+00:00,301.75275,482.64743,429.2695036943202,536.0253503899899
2026-01-24 03:00:00+00:00,231.29525,238.02985,184.6519226884885,291.4077693841582
2026-01-24 04:00:00+00:00,203.279,267.50763,214.12971349578552,320.8855601914552
2026-01-24 05:00:00+00:00,206.83575,151.91238,98.53446612059642,205.29031281626615
2026-01-24 06:00:00+00:00,199.9515,98.06377,44.68584733161964,151.44169402728934
2026-01-24 07:00:00+00:00,187.0145,166.51611,113.13819060359384,219.89403729926357
2026-01-24 08:00:00+00:00,174.12224999999998,192.93834,139.5604160653288,246.31626276099854
2026-01-24 09:00:00+00:00,145.111,107.589874,54.211955009897736,160.96780170556747
2026-01-24 10:00:00+00:00,130.722,177.29121,123.91329641524001,230.66914311090974
2026-01-24 11:00:00+00:00,101.53824999999998,191.35057,137.972646360522,244.7284930561917
2026-01-24 12:00:00+00:00,124.209,232.32126,178.94332920681808,285.6991759024878
2026-01-24 13:00:00+00:00,119.85699999999997,210.56299,157.18506822913508,263.9409149248048
2026-01-24 14:00:00+00:00,148.82875,241.53595,188.15802231465398,294.9138690103237
2026-01-24 15:00:00+00:00,257.42575,267.07874,213.700824431756,320.4566711274257
2026-01-24 16:00:00+00:00,242.86275,243.38272,190.00479006544307,296.7606367611128
2026-01-24 17:00:00+00:00,255.12975,251.30948,197.93155555948812,304.68740225515785
2026-01-24 18:00:00+00:00,230.31824999999998,205.01314,151.63522406312322,258.3910707587929
2026-01-24 19:00:00+00:00,194.311,253.49216,200.11423367126963,306.87008036693936
2026-01-24 20:00:00+00:00,195.93525,312.53842,259.16048853401514,365.9163352296848
2026-01-24 21:00:00+00:00,186.2525,255.8769,202.4989834412676,309.2548301369373
2026-01-24 22:00:00+00:00,178.9535,232.28941,178.9114942519259,285.6673409475956
2026-01-24 23:00:00+00:00,168.465,160.40886,107.03094222404195,213.78678891971165
2026-01-25 00:00:00+00:00,147.68824999999998,381.925,328.547064880846,435.3029115765157
2026-01-25 01:00:00+00:00,148.281,340.92917,287.5512467262373,394.307093421907
2026-01-25 02:00:00+00:00,148.33075,330.70282,277.324906984883,384.0807536805527
2026-01-25 03:00:00+00:00,146.05025,234.53218,181.15425778308128,287.910104478751
2026-01-25 04:00:00+00:00,106.75774999999999,221.84218,168.46425762990614,275.22010432557585
2026-01-25 05:00:00+00:00,85.94299999999998,199.74744,146.36952255831747,253.1253692539872
2026-01-25 06:00:00+00:00,87.67075,248.4685,195.09057567916912,301.8464223748388
2026-01-25 07:00:00+00:00,88.47375,338.5235,285.14557900830584,391.9014257039756
2026-01-25 08:00:00+00:00,80.18299999999999,134.59431,81.21639956982477,187.97224626549448
2026-01-25 09:00:00+00:00,77.45999999999998,162.4108,109.03287480007904,215.78872149574877
2026-01-25 10:00:00+00:00,81.72249999999997,132.64903,79.27111683333186,186.0269635290016
