date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-01-24 00:00:00+00:00,0.0,-1.8798152,-177.3911199498275,173.63140323704442
2026-01-24 01:00:00+00:00,0.0,-1.8798152,-177.3911199498275,173.63140323704442
2026-01-24 02:00:00+00:00,0.0,-1.8798152,-177.3911199498275,173.63140323704442
2026-01-24 03:00:00+00:00,0.0,-2.3849423,-177.89630167900395,173.12622150786774
2026-01-24 04:00:00+00:00,0.0,-3.538751,-179.05012404945273,171.9723991374192
2026-01-24 05:00:00+00:00,0.0,16.778387,-158.73292924296584,192.28959394390586
2026-01-24 06:00:00+00:00,0.4074999999997999,19.367254,-156.14412090810038,194.87840227877155
2026-01-24 07:00:00+00:00,142.73250000000007,294.34735,118.83605663196158,469.85857981883373
2026-01-24 08:00:00+00:00,728.3824999999999,864.7601,689.2488309287983,1040.2713541156702
2026-01-24 09:00:00+00:00,1564.1775,1997.1414,1821.630034269803,2172.652557456675
2026-01-24 10:00:00+00:00,2238.985,1986.0634,1810.552037370881,2161.5745605577526
2026-01-24 11:00:00+00:00,2414.8875,2027.8274,1852.3161783179632,2203.338701504835
2026-01-24 12:00:00+00:00,1941.785,2207.4968,2031.9855280003908,2383.0080511872625
2026-01-24 13:00:00+00:00,1196.8500000000001,1289.6083,1114.097041712379,1465.1195648992507
2026-01-24 14:00:00+00:00,525.5225,540.74713,365.23586555536554,716.2583887422375
2026-01-24 15:00:00+00:00,85.01749999999993,43.917305,-131.59399529700795,219.42852788986374
2026-01-24 16:00:00+00:00,0.04750000000012733,-22.641047,-198.1523825920949,152.87014059477724
2026-01-24 17:00:00+00:00,0.0,-16.362482,-191.87372373257494,159.14879945429698
2026-01-24 18:00:00+00:00,0.0,-19.575129,-195.086369992237,155.93615319463493
2026-01-24 19:00:00+00:00,0.0,-14.684503,-190.1958695684284,160.82665361844374
2026-01-24 20:00:00+00:00,0.0,-14.684503,-190.1958695684284,160.82665361844374
2026-01-24 21:00:00+00:00,0.0,5.8543158,-169.65703768751473,181.3654854993572
2026-01-24 22:00:00+00:00,0.0,5.8543158,-169.65703768751473,181.3654854993572
2026-01-24 23:00:00+00:00,0.0,-4.353692,-179.86484368024594,171.15767950662598
2026-01-25 00:00:00+00:00,0.0,-3.2269833,-178.73820508705467,172.28431809981726
2026-01-25 01:00:00+00:00,0.0,-0.85955155,-176.37083540488402,174.65168778198813
2026-01-25 02:00:00+00:00,0.0,6.9807806,-168.53039909432346,182.49212409254847
2026-01-25 03:00:00+00:00,0.0,3.5264347,-171.98472302332448,179.03780016354744
2026-01-25 04:00:00+00:00,0.0,192.76215,17.250876286455423,368.27339947332734
2026-01-25 05:00:00+00:00,0.0,213.53485,38.02364738916731,389.04617057603946
2026-01-25 06:00:00+00:00,0.4299999999998363,222.05121,46.539908118257244,397.56243130512917
2026-01-25 07:00:00+00:00,131.84500000000003,424.58893,249.0777003282742,600.1002235151461
2026-01-25 08:00:00+00:00,577.1399999999999,803.7647,628.2533953066093,979.2759184934812
2026-01-25 09:00:00+00:00,1017.8050000000001,1318.5377,1143.0264341552831,1494.048957342155
2026-01-25 10:00:00+00:00,1333.9099999999999,1791.4056,1615.8944154232183,1966.9169386100903
2026-01-25 11:00:00+00:00,1390.475,2274.3599,2098.848582563646,2449.871105750518
2026-01-25 12:00:00+00:00,1136.1924999999999,1906.1224,1730.611195585042,2081.6337187719137
2026-01-25 13:00:00+00:00,686.6575,1453.4683,1277.95698179589,1628.979504982762
2026-01-25 14:00:00+00:00,261.6399999999999,547.2957,371.7844771810064,722.8070003678783
2026-01-25 15:00:00+00:00,23.882500000000164,236.78534,61.274110656934226,412.2966338438059
2026-01-25 16:00:00+00:00,0.06750000000010914,139.8841,-35.62712628757299,315.39539689929893
2026-01-25 17:00:00+00:00,0.0,183.81049,8.299278277784651,359.3218014646566
2026-01-25 18:00:00+00:00,0.0,183.20709,7.6958777913641825,358.7184009782361
