date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-02-28 00:00:00+00:00,,5363.366,5259.382050122873,5467.349937423246
2026-02-28 01:00:00+00:00,,5325.181,5221.197107052904,5429.1649943532775
2026-02-28 02:00:00+00:00,,5625.2227,5521.238714788807,5729.20660208918
2026-02-28 03:00:00+00:00,,6015.652,5911.668040075477,6119.63592737585
2026-02-28 04:00:00+00:00,,5586.853,5482.869213086693,5690.837100387065
2026-02-28 05:00:00+00:00,,5897.896,5793.911815366166,6001.879702666539
2026-02-28 06:00:00+00:00,,6273.0405,6169.0566779114015,6377.024565211775
2026-02-28 07:00:00+00:00,,6616.2305,6512.246348735637,6720.21423603601
2026-02-28 08:00:00+00:00,,6960.947,6856.9628662408995,7064.930753541273
2026-02-28 09:00:00+00:00,,6808.9585,6704.97439289554,6912.942280195914
2026-02-28 10:00:00+00:00,,6585.172,6481.188086900199,6689.155974200572
2026-02-28 11:00:00+00:00,,6398.9414,6294.957327631304,6502.925214931677
2026-02-28 12:00:00+00:00,,6550.532,6446.5482380927415,6654.516125393115
2026-02-28 13:00:00+00:00,,6587.1216,6483.137843271419,6691.105730571792
2026-02-28 14:00:00+00:00,,6723.8955,6619.911620989481,6827.879508289854
2026-02-28 15:00:00+00:00,,6710.186,6606.20213080167,6814.170018102043
2026-02-28 16:00:00+00:00,,6750.3486,6646.3647062862565,6854.33259358663
2026-02-28 17:00:00+00:00,,6765.997,6662.0133579307185,6869.981245231092
2026-02-28 18:00:00+00:00,,6639.307,6535.322959561268,6743.2908468616415
2026-02-28 19:00:00+00:00,,6502.852,6398.868152500568,6606.83603980094
2026-02-28 20:00:00+00:00,,6059.943,5955.959095293363,6163.926982593735
2026-02-28 21:00:00+00:00,,5759.74,5655.756466098936,5863.724353399309
2026-02-28 22:00:00+00:00,,5457.093,5353.108859887314,5561.076747187686
2026-02-28 23:00:00+00:00,,5266.883,5162.898841892429,5370.866729192802
2026-03-01 00:00:00+00:00,,5187.5747,5083.590717750211,5291.558605050584
2026-03-01 01:00:00+00:00,,4983.4155,4879.431737944567,5087.399625244941
2026-03-01 02:00:00+00:00,,5026.0137,4922.029603667314,5129.997490967688
2026-03-01 03:00:00+00:00,,5180.0874,5076.103347386439,5284.071234686812
2026-03-01 04:00:00+00:00,,5176.1885,5072.204588768243,5280.172476068616
2026-03-01 05:00:00+00:00,,5633.5034,5529.51955131601,5737.487438616383
2026-03-01 06:00:00+00:00,,5617.466,5513.481983990458,5721.449871290831
2026-03-01 07:00:00+00:00,,6021.831,5917.846888037904,6125.814775338277
2026-03-01 08:00:00+00:00,,6599.7656,6495.781639064798,6703.749526365171
2026-03-01 09:00:00+00:00,,6776.4497,6672.465626182054,6880.433513482427
2026-03-01 10:00:00+00:00,,6305.783,6201.799053197368,6409.766940497741
2026-03-01 11:00:00+00:00,,6525.0283,6421.0443137515995,6629.012201051972
2026-03-01 12:00:00+00:00,,6430.229,6326.245071598811,6534.212958899184
2026-03-01 13:00:00+00:00,,6465.517,6361.532987963273,6569.500875263646
2026-03-01 14:00:00+00:00,,6447.341,6343.356878289996,6551.324765590369
2026-03-01 15:00:00+00:00,,6581.077,6477.093091345528,6685.0609786459
2026-03-01 16:00:00+00:00,,6585.7397,6481.756043360684,6689.723930661057
2026-03-01 17:00:00+00:00,,6786.3247,6682.340978764443,6890.308866064816
2026-03-01 18:00:00+00:00,,6834.1025,6730.118637146924,6938.086524447297
2026-03-01 19:00:00+00:00,,6684.417,6580.432876873148,6788.400764173522
2026-03-01 20:00:00+00:00,,6253.6987,6149.715005488561,6357.682892788934
2026-03-01 21:00:00+00:00,,6009.8047,5905.820794351515,6113.788681651888
2026-03-01 22:00:00+00:00,,5955.5703,5851.586132996326,6059.5540202966995
2026-03-01 23:00:00+00:00,,5643.7144,5539.73052105186,5747.698408352233
2026-03-02 00:00:00+00:00,,5589.973,5485.98903571001,5693.956923010383
2026-03-02 01:00:00+00:00,,5572.548,5468.564049717023,5676.531937017397
2026-03-02 02:00:00+00:00,,5660.47,5556.486439517447,5764.45432681782
2026-03-02 03:00:00+00:00,,6006.9077,5902.923597702516,6110.89148500289
2026-03-02 04:00:00+00:00,,7067.9097,6963.925767353676,7171.893654654049
2026-03-02 05:00:00+00:00,,7792.073,7688.089357182748,7896.057244483121
2026-03-02 06:00:00+00:00,,7792.7173,7688.7333580451,7896.701245345474
2026-03-02 07:00:00+00:00,,7598.565,7494.580990926361,7702.548878226734
2026-03-02 08:00:00+00:00,,7882.527,7778.5428003789875,7986.51068767936
2026-03-02 09:00:00+00:00,,8151.837,8047.852761738577,8255.820649038951
2026-03-02 10:00:00+00:00,,8089.7256,7985.741814338527,8193.7097016389
2026-03-02 11:00:00+00:00,,7696.519,7592.535145050482,7800.503032350855
2026-03-02 12:00:00+00:00,,6916.927,6812.942828406636,7020.910715707009
2026-03-02 13:00:00+00:00,,6790.919,6686.934912478973,6894.902799779346
2026-03-02 14:00:00+00:00,,6923.217,6819.232861898604,7027.200749198977
2026-03-02 15:00:00+00:00,,6894.726,6790.742302835144,6998.710190135517
2026-03-02 16:00:00+00:00,,6893.4956,6789.511614553066,6997.479501853438
2026-03-02 17:00:00+00:00,,7846.802,7742.817619410004,7950.785506710377
2026-03-02 18:00:00+00:00,,7699.193,7595.208781035957,7803.17666833633
2026-03-02 19:00:00+00:00,,7698.158,7594.174165057596,7802.142052357969
2026-03-02 20:00:00+00:00,,7729.7217,7625.737514883004,7833.705402183377
