date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2026-01-29 13:00:00+00:00,1710.7024999999999,1308.438461999056,-2118.4567355957806,4734.670479350581
2026-01-29 14:00:00+00:00,2103.4575,1328.2503293140867,-2094.261620309114,4753.659292271252
2026-01-29 15:00:00+00:00,2725.6125,2351.7433032482254,-1068.608907087435,5775.36585584951
2026-01-29 16:00:00+00:00,3606.7675,2269.1303318090604,-1153.0907871582922,5696.905993142638
2026-01-29 17:00:00+00:00,4517.425,3219.168514975733,-203.4836529299082,6646.514391433628
2026-01-29 18:00:00+00:00,5216.7175,3302.2177637761465,-120.52498492723316,6732.507417827872
2026-01-29 19:00:00+00:00,6051.0325,5685.391401777953,2254.877039990573,9116.850398269926
2026-01-29 20:00:00+00:00,6389.6625,5553.481333557267,2128.9988221584317,8983.724960907368
2026-01-29 21:00:00+00:00,6383.845,5451.370337615539,2027.6532603245828,8878.121640164984
2026-01-29 22:00:00+00:00,6912.1075,6070.066287723417,2643.9932806757715,9498.506550563676
2026-01-29 23:00:00+00:00,7286.925,6365.571597392087,2939.6884355991915,9791.045708060352
2026-01-30 00:00:00+00:00,7618.93,7183.562653077116,3751.1950667267633,10614.598427847559
2026-01-30 01:00:00+00:00,7643.015,7680.664537434623,4248.6672905284795,11110.431590945922
2026-01-30 02:00:00+00:00,7652.9400000000005,7966.119950361624,4536.615656149198,11391.319494623636
2026-01-30 03:00:00+00:00,8231.935,7832.061452293159,4405.75298428916,11255.426074896304
2026-01-30 04:00:00+00:00,8696.405,9055.022892445419,5625.6437255328365,12475.63230997109
2026-01-30 05:00:00+00:00,8738.8125,8907.769918974787,5483.995386236018,12326.778286932305
2026-01-30 06:00:00+00:00,8622.220000000001,8757.401655499489,5330.809467231187,12179.99129858043
2026-01-30 07:00:00+00:00,8027.695,8812.168889915629,5386.177324231106,12236.330709741946
2026-01-30 08:00:00+00:00,7355.29,9092.627044650633,5665.339856838871,12522.166432387634
2026-01-30 09:00:00+00:00,6953.4775,8316.481657431312,4885.324537201065,11749.562507814007
2026-01-30 10:00:00+00:00,6674.0675,8233.1029391993,4806.085338988239,11662.602361796937
2026-01-30 11:00:00+00:00,7117.9025,7112.374646719622,3679.769609302469,10544.239538859723
2026-01-30 12:00:00+00:00,7558.64,6374.068772510333,2943.989570323007,9803.296639927863
2026-01-30 13:00:00+00:00,7769.48,5376.408656586266,1945.0396067675224,8812.864954704408
2026-01-30 14:00:00+00:00,7772.285,5492.378474554751,2060.287291301233,8918.01773890859
2026-01-30 15:00:00+00:00,8072.745,4519.227487781742,1090.337910540582,7950.249842361413
2026-01-30 16:00:00+00:00,9514.615,5225.309632564597,1802.0513528906067,8659.0722911731
2026-01-30 17:00:00+00:00,11324.9975,6803.297337926337,3380.723317635029,10228.487244325068
2026-01-30 18:00:00+00:00,12240.295,7006.412497644003,3582.2423910838233,10428.929643695057
2026-01-30 19:00:00+00:00,12121.7075,8497.930682269081,5075.457236226639,11909.319578634042
2026-01-30 20:00:00+00:00,10613.0075,7940.83770046099,4515.134374947743,11363.859100440017
2026-01-30 21:00:00+00:00,9054.6175,8120.2599848074005,4692.704197234624,11541.283758296653
2026-01-30 22:00:00+00:00,8169.3975,7721.721684171593,4291.8193807552725,11146.9732873092
2026-01-30 23:00:00+00:00,7236.845,7157.78708120621,3724.8209094013655,10586.195281580436
2026-01-31 00:00:00+00:00,6053.327499999999,6380.917081357929,2959.2093438456727,9812.267661651204
2026-01-31 01:00:00+00:00,5054.665,5966.381478774206,2545.2901852769874,9392.310444416798
2026-01-31 02:00:00+00:00,4096.2125,5293.2277717206125,1869.1154908606427,8721.885636215402
2026-01-31 03:00:00+00:00,3836.6625,5061.767671933191,1637.942782392468,8489.319941282407
2026-01-31 04:00:00+00:00,3826.405,5116.275222060419,1689.4686175355982,8541.318123268204
