date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2026-02-28 00:00:00+00:00,,6120.014447538911,2696.3782325489387,9545.174885741228
2026-02-28 01:00:00+00:00,,6406.864148473452,2975.38180417604,9830.438126554107
2026-02-28 02:00:00+00:00,,7119.031078500072,3696.748013522497,10542.448238904391
2026-02-28 03:00:00+00:00,,6953.215701196659,3528.6437126934798,10379.190673438463
2026-02-28 04:00:00+00:00,,7307.11919209105,3883.839190541985,10731.066573618811
2026-02-28 05:00:00+00:00,,7649.570867429125,4219.6359626614785,11076.939154694632
2026-02-28 06:00:00+00:00,,8575.56451289673,5150.258771061179,11996.816891469092
2026-02-28 07:00:00+00:00,,8930.562504424299,5509.266428629373,12352.871727411348
2026-02-28 08:00:00+00:00,,9583.538967831282,6157.656163342417,13011.419520634234
2026-02-28 09:00:00+00:00,,9854.831289217895,6430.337954753137,13287.14142635361
2026-02-28 10:00:00+00:00,,10059.021393187792,6629.470189740286,13491.82860571138
2026-02-28 11:00:00+00:00,,10408.286470914467,6978.8442987040025,13842.079079311716
2026-02-28 12:00:00+00:00,,9853.386842736036,6425.28415860767,13289.731684299662
2026-02-28 13:00:00+00:00,,9444.56020343264,6011.914538398012,12884.836451854906
2026-02-28 14:00:00+00:00,,8034.590715858187,4596.976060897299,11474.63225460687
2026-02-28 15:00:00+00:00,,6910.149390129339,3479.8066848590147,10345.174200873389
2026-02-28 16:00:00+00:00,,5848.004400057585,2414.230203455265,9285.453082086713
2026-02-28 17:00:00+00:00,,4603.970910723564,1182.4486321837958,8032.241064738113
2026-02-28 18:00:00+00:00,,5100.925591718324,1676.156128626731,8525.917632345538
2026-02-28 19:00:00+00:00,,5305.242549787128,1883.746980879379,8730.1117592052
2026-02-28 20:00:00+00:00,,4816.935885571388,1390.731882859096,8245.931810185235
2026-02-28 21:00:00+00:00,,4693.023227494152,1269.3336066394509,8118.634075353764
2026-02-28 22:00:00+00:00,,4449.309756839722,1026.1728597583178,7875.679768926795
2026-02-28 23:00:00+00:00,,4281.9818585318435,860.5252018356482,7709.727516432051
2026-03-01 00:00:00+00:00,,4187.801847564346,762.6973979525633,7615.793441520172
2026-03-01 01:00:00+00:00,,3718.64824461268,290.6260692911601,7146.975482969161
2026-03-01 02:00:00+00:00,,3214.4041592115145,-219.64134714514967,6647.537375676427
2026-03-01 03:00:00+00:00,,2863.7366648166458,-568.1400028545513,6291.482850001122
2026-03-01 04:00:00+00:00,,2831.720142690944,-600.265855645881,6263.453083502384
2026-03-01 05:00:00+00:00,,2874.419077462132,-556.7304985317378,6300.91537313672
2026-03-01 06:00:00+00:00,,3749.1318186699095,323.8876936037768,7176.711146358439
2026-03-01 07:00:00+00:00,,4352.949431801064,926.6081293408683,7783.954463902481
2026-03-01 08:00:00+00:00,,3759.540003878699,328.70239831171875,7187.258202155741
2026-03-01 09:00:00+00:00,,3204.544028392967,-228.34407104232378,6633.971774430782
2026-03-01 10:00:00+00:00,,4316.62234787349,888.0387641108578,7745.016331702813
2026-03-01 11:00:00+00:00,,4361.922726413203,930.3336330511065,7794.383276215482
2026-03-01 12:00:00+00:00,,4223.230961329766,790.7772309272932,7654.4204636304
2026-03-01 13:00:00+00:00,,4330.085251285543,895.5784605223366,7757.808800087312
2026-03-01 14:00:00+00:00,,4501.964071968028,1067.5856826108115,7933.432124821742
2026-03-01 15:00:00+00:00,,4354.012857985012,917.9938506875965,7786.37198146726
2026-03-01 16:00:00+00:00,,3918.467528247524,480.6618647738551,7354.789256411837
2026-03-01 17:00:00+00:00,,3930.3111264481477,503.90647559025547,7361.0112889765915
2026-03-01 18:00:00+00:00,,5398.68815183064,1969.2042237465303,8828.473322224043
2026-03-01 19:00:00+00:00,,5858.166570655537,2430.644874800703,9287.993169512389
2026-03-01 20:00:00+00:00,,6198.53380716651,2774.0401809398886,9623.998295026771
2026-03-01 21:00:00+00:00,,6567.774367289725,3146.1719229105474,9994.27250787758
2026-03-01 22:00:00+00:00,,7053.003475742146,3631.443056002855,10472.896563120627
2026-03-01 23:00:00+00:00,,7248.813195225441,3826.6897085463766,10673.184207279675
2026-03-02 00:00:00+00:00,,7485.9493384200205,4065.5965229605545,10906.364291690992
2026-03-02 01:00:00+00:00,,8201.502610857468,4774.334902766072,11623.253533675143
2026-03-02 02:00:00+00:00,,8724.101652305519,5294.157715468449,12148.36742400789
2026-03-02 03:00:00+00:00,,8486.028820699004,5063.564222925763,11906.461802759135
2026-03-02 04:00:00+00:00,,8001.489649304505,4570.500989595542,11426.223164873456
2026-03-02 05:00:00+00:00,,8517.156510943001,5082.280035429492,11942.462698737178
2026-03-02 06:00:00+00:00,,8949.466873120848,5513.528966776259,12376.116438918885
2026-03-02 07:00:00+00:00,,9221.540609499609,5789.839922856074,12650.40022065884
2026-03-02 08:00:00+00:00,,8750.803199041704,5319.373666558139,12177.557234025317
2026-03-02 09:00:00+00:00,,8611.1462605737,5179.509032804383,12038.943380535782
2026-03-02 10:00:00+00:00,,8557.741619845325,5128.312710444865,11989.867215956405
2026-03-02 11:00:00+00:00,,8401.043383390235,4971.703882511519,11831.410831324032
2026-03-02 12:00:00+00:00,,8233.364850455799,4805.148500235175,11662.513414216883
2026-03-02 13:00:00+00:00,,8498.500003254987,5069.975905880436,11923.782026705045
2026-03-02 14:00:00+00:00,,8278.514970401837,4847.223686566409,11710.041454364884
2026-03-02 15:00:00+00:00,,7762.007742358117,4332.858576054781,11189.268504752767
