date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-02-28 00:00:00+00:00,,16792.807,16398.412805687665,17187.19974805318
2026-02-28 01:00:00+00:00,,16785.709,16391.31641200856,17180.10335437407
2026-02-28 02:00:00+00:00,,17184.932,16790.53899436141,17579.325936726924
2026-02-28 03:00:00+00:00,,17640.701,17246.308247574158,18035.09518993967
2026-02-28 04:00:00+00:00,,17813.682,17419.288325883135,18208.07526824865
2026-02-28 05:00:00+00:00,,18876.666,18482.272618877185,19271.0595612427
2026-02-28 06:00:00+00:00,,20068.96,19674.567730895407,20463.35467326092
2026-02-28 07:00:00+00:00,,21298.562,20904.168252713433,21692.955195078946
2026-02-28 08:00:00+00:00,,21933.748,21539.355095424395,22328.14203778991
2026-02-28 09:00:00+00:00,,21971.166,21576.77184583632,22365.558788201834
2026-02-28 10:00:00+00:00,,22071.342,21676.94829972443,22465.735242089944
2026-02-28 11:00:00+00:00,,21833.607,21439.213728773262,22228.000671138776
2026-02-28 12:00:00+00:00,,21283.854,20889.459523484184,21678.246465849694
2026-02-28 13:00:00+00:00,,20824.184,20429.79020426558,21218.577146631094
2026-02-28 14:00:00+00:00,,20554.123,20159.730120731932,20948.517063097446
2026-02-28 15:00:00+00:00,,20649.438,20255.044201268167,21043.83114363368
2026-02-28 16:00:00+00:00,,21149.94,20755.54589380307,21544.33283616858
2026-02-28 17:00:00+00:00,,21518.504,21124.10980668927,21912.896749054784
2026-02-28 18:00:00+00:00,,21035.488,20641.09511460263,21429.882056968145
2026-02-28 19:00:00+00:00,,20016.734,19622.341475127567,20411.128417493077
2026-02-28 20:00:00+00:00,,19172.219,18777.825970830563,19566.612913196077
2026-02-28 21:00:00+00:00,,18505.422,18111.027595953812,18899.814538319326
2026-02-28 22:00:00+00:00,,17667.904,17273.51092387798,18062.29786624349
2026-02-28 23:00:00+00:00,,16796.03,16401.635847507256,17190.422789872766
2026-03-01 00:00:00+00:00,,16486.488,16092.095046718221,16880.881989083733
2026-03-01 01:00:00+00:00,,16160.96,15766.566228065292,16555.353170430804
2026-03-01 02:00:00+00:00,,16268.072,15873.678990113789,16662.465932479303
2026-03-01 03:00:00+00:00,,16541.887,16147.493208644943,16936.280151010455
2026-03-01 04:00:00+00:00,,17028.535,16634.14162271127,17422.928565076785
2026-03-01 05:00:00+00:00,,17887.791,17493.39845148324,18282.18539384875
2026-03-01 06:00:00+00:00,,19635.875,19241.48237638991,20030.269318755425
2026-03-01 07:00:00+00:00,,20926.293,20531.898848499175,21320.68579086469
2026-03-01 08:00:00+00:00,,21547.438,21153.0444169207,21941.831359286214
2026-03-01 09:00:00+00:00,,21676.236,21281.843683093448,22070.63062545896
2026-03-01 10:00:00+00:00,,21492.74,21098.346404859163,21887.133347224677
2026-03-01 11:00:00+00:00,,21402.502,21008.109008923402,21796.895951288912
2026-03-01 12:00:00+00:00,,21086.004,20691.610767888073,21480.397710253586
2026-03-01 13:00:00+00:00,,20680.71,20286.317296100562,21075.104238466076
2026-03-01 14:00:00+00:00,,20391.746,19997.352966847702,20786.139909213212
2026-03-01 15:00:00+00:00,,20551.477,20157.082230495787,20945.8691728613
2026-03-01 16:00:00+00:00,,21228.05,20833.657260254295,21622.44420261981
2026-03-01 17:00:00+00:00,,21565.637,21171.24372815151,21960.030670517022
2026-03-01 18:00:00+00:00,,21101.848,20707.453253462227,21496.240195827737
2026-03-01 19:00:00+00:00,,20233.76,19839.36650220913,20628.153444574644
2026-03-01 20:00:00+00:00,,19380.719,18986.325148204884,19775.112090570397
2026-03-01 21:00:00+00:00,,18735.312,18340.91949660242,19129.706438967933
2026-03-01 22:00:00+00:00,,17897.59,17503.195764972563,18291.982707338077
2026-03-01 23:00:00+00:00,,16927.414,16533.020205736328,17321.807148101838
2026-03-02 00:00:00+00:00,,16704.209,16309.814940643491,17098.601883009003
2026-03-02 01:00:00+00:00,,16677.533,16283.140466807723,17071.927409173237
2026-03-02 02:00:00+00:00,,17082.418,16688.024454590937,17476.81139695645
2026-03-02 03:00:00+00:00,,17650.883,17256.489427397595,18045.27636976311
2026-03-02 04:00:00+00:00,,19468.191,19073.798228072705,19862.585170438215
2026-03-02 05:00:00+00:00,,21795.377,21400.983193694574,22189.770136060088
2026-03-02 06:00:00+00:00,,23366.08,22971.685685324002,23760.472627689513
2026-03-02 07:00:00+00:00,,23951.666,23557.27293073771,24346.05987310322
2026-03-02 08:00:00+00:00,,24117.404,23723.011481796435,24511.79842416195
2026-03-02 09:00:00+00:00,,24148.127,23753.73314880221,24542.520091167724
2026-03-02 10:00:00+00:00,,24134.309,23739.91595436712,24528.702896732633
2026-03-02 11:00:00+00:00,,23765.027,23370.633151841444,24159.42009420696
2026-03-02 12:00:00+00:00,,23261.613,22867.220215433746,23656.00715779926
2026-03-02 13:00:00+00:00,,22563.582,22169.187944747166,22957.97488711268
2026-03-02 14:00:00+00:00,,22400.943,22006.54903210069,22795.335974466205
2026-03-02 15:00:00+00:00,,22686.633,22292.238884834303,23081.025827199814
2026-03-02 16:00:00+00:00,,22996.164,22601.770116376887,23390.5570587424
2026-03-02 17:00:00+00:00,,23791.324,23396.93143467619,24185.718377041703
2026-03-02 18:00:00+00:00,,24076.977,23682.5822129868,24471.36915535231
2026-03-02 19:00:00+00:00,,23234.223,22839.829842348016,23628.61678471353
2026-03-02 20:00:00+00:00,,21950.998,21556.604459585844,22345.391401951358
2026-03-02 21:00:00+00:00,,20613.125,20218.730904587384,21007.5178469529
2026-03-02 22:00:00+00:00,,19253.969,18859.57537040636,19648.362312771875
2026-03-02 23:00:00+00:00,,18229.299,17834.905270195188,18623.6922125607
2026-03-03 00:00:00+00:00,,17518.186,17123.79308560851,17912.580027974025
2026-03-03 01:00:00+00:00,,17463.832,17069.438170904028,17858.225113269542
2026-03-03 02:00:00+00:00,,17855.975,17461.581703836964,18250.368646202474
2026-03-03 03:00:00+00:00,,18332.625,17938.231551199588,18727.0184935651
2026-03-03 04:00:00+00:00,,19621.32,19226.927602380874,20015.714544746388
2026-03-03 05:00:00+00:00,,21650.754,21256.360381081275,22045.147323446785
2026-03-03 06:00:00+00:00,,23310.727,22916.331980521405,23705.11892288692
2026-03-03 07:00:00+00:00,,23972.271,23577.877910653922,24366.664853019436
2026-03-03 08:00:00+00:00,,23898.492,23504.099419251066,24292.88636161658
2026-03-03 09:00:00+00:00,,23537.861,23143.468411671052,23932.255354036566
2026-03-03 10:00:00+00:00,,23114.033,22719.63891079331,23508.425853158824
2026-03-03 11:00:00+00:00,,22401.133,22006.738822155265,22795.525764520775
2026-03-03 12:00:00+00:00,,21787.387,21392.994069065502,22181.781011431012
2026-03-03 13:00:00+00:00,,21385.107,20990.71451119081,21779.501453556324
2026-03-03 14:00:00+00:00,,21232.156,20837.762865699497,21626.54980806501
2026-03-03 15:00:00+00:00,,21514.385,21119.9916416081,21908.778583973613
2026-03-03 16:00:00+00:00,,21848.049,21453.65531653915,22242.442258904663
2026-03-03 17:00:00+00:00,,22358.312,21963.918836607794,22752.705778973304
2026-03-03 18:00:00+00:00,,22210.166,21815.77334514547,22604.560287510983
2026-03-03 19:00:00+00:00,,20908.355,20513.961694749207,21302.74863711472
2026-03-03 20:00:00+00:00,,19357.336,18962.94174755018,19751.728689915693
2026-03-03 21:00:00+00:00,,18348.764,17954.37108213226,18743.15802449777
2026-03-03 22:00:00+00:00,,17446.543,17052.15023071783,17840.937173083345
2026-03-03 23:00:00+00:00,,16707.299,16312.904411731397,17101.69135409691
2026-03-04 00:00:00+00:00,,16517.412,16123.017867258724,16911.80480962424
2026-03-04 01:00:00+00:00,,16410.99,16016.596881984768,16805.38382435028
2026-03-04 02:00:00+00:00,,16807.33,16412.93652948557,17201.72347185108
2026-03-04 03:00:00+00:00,,17485.256,17090.861819789883,17879.648762155397
2026-03-04 04:00:00+00:00,,19119.271,18724.877909793464,19513.664852158978
2026-03-04 05:00:00+00:00,,21541.09,21146.695819979723,21935.482762345233
2026-03-04 06:00:00+00:00,,22904.81,22510.416108996113,23299.203051361626
2026-03-04 07:00:00+00:00,,23350.479,22956.085421300588,23744.8723636661
2026-03-04 08:00:00+00:00,,23491.879,23097.486188890805,23886.27313125632
2026-03-04 09:00:00+00:00,,23497.13,23102.73691416107,23891.523856526583
2026-03-04 10:00:00+00:00,,23415.783,23021.388750098486,23810.175692464
2026-03-04 11:00:00+00:00,,22525.807,22131.413344389908,22920.20028675542
2026-03-04 12:00:00+00:00,,22009.56,21615.167450416255,22403.95439278177
2026-03-04 13:00:00+00:00,,21652.738,21258.344604204325,22047.13154656984
2026-03-04 14:00:00+00:00,,21596.316,21201.92333034477,21990.710272710283
2026-03-04 15:00:00+00:00,,21787.133,21392.7398859567,22181.526828322214
2026-03-04 16:00:00+00:00,,21872.117,21477.723566232682,22266.510508598196
2026-03-04 17:00:00+00:00,,22318.16,21923.767474663775,22712.55441702929
2026-03-04 18:00:00+00:00,,22023.223,21628.828546518645,22417.61548888416
2026-03-04 19:00:00+00:00,,20800.084,20405.68985772458,21194.476800090095
2026-03-04 20:00:00+00:00,,19252.828,18858.434063327935,19647.22100569345
2026-03-04 21:00:00+00:00,,18043.928,17649.533715492365,18438.320657857876
2026-03-04 22:00:00+00:00,,17087.4,16693.00684224203,17481.793784607544
2026-03-04 23:00:00+00:00,,16235.491,15841.098098266702,16629.885040632216
2026-03-05 00:00:00+00:00,,15882.329,15487.9358875401,16276.722829905611
2026-03-05 01:00:00+00:00,,15685.869,15291.475270756993,16080.262213122505
2026-03-05 02:00:00+00:00,,16037.141,15642.746757872723,16431.533700238237
2026-03-05 03:00:00+00:00,,16888.42,16494.02632389403,17282.81326625954
2026-03-05 04:00:00+00:00,,18770.639,18376.24603950289,19165.0329818684
2026-03-05 05:00:00+00:00,,20670.11,20275.716165909525,21064.50310827504
2026-03-05 06:00:00+00:00,,22431.107,22036.714087938017,22825.50103030353
2026-03-05 07:00:00+00:00,,23132.88,22738.486339111736,23527.27328147725
2026-03-05 08:00:00+00:00,,23306.727,22912.332832942946,23701.11977530846
2026-03-05 09:00:00+00:00,,23210.322,22815.92905446734,23604.715996832852
2026-03-05 10:00:00+00:00,,23024.953,22630.56039047438,23419.34733283989
2026-03-05 11:00:00+00:00,,22602.17,22207.776329771186,22996.5632721367
2026-03-05 12:00:00+00:00,,21928.69,21534.295157005206,22323.08209937072
2026-03-05 13:00:00+00:00,,21619.32,21224.92700137086,22013.71394373637
2026-03-05 14:00:00+00:00,,21354.707,20960.312815863173,21749.099758228687
2026-03-05 15:00:00+00:00,,21521.617,21127.2232008933,21916.010143258813
2026-03-05 16:00:00+00:00,,21669.17,21274.775797794387,22063.5627401599
2026-03-05 17:00:00+00:00,,21984.055,21589.661820162368,22378.44876252788
2026-03-05 18:00:00+00:00,,21374.717,20980.322708265845,21769.10965063136
2026-03-05 19:00:00+00:00,,20267.76,19873.36673259983,20662.153674965342
2026-03-05 20:00:00+00:00,,18808.148,18413.755435919986,19202.5423782855
2026-03-05 21:00:00+00:00,,17663.576,17269.183630890042,18057.970573255552
2026-03-05 22:00:00+00:00,,16733.504,16339.109793131865,17127.89673549738
2026-03-05 23:00:00+00:00,,15850.749,15456.35538066553,16245.142323031045
2026-03-06 00:00:00+00:00,,15488.701,15094.307925251771,15883.094867617283
2026-03-06 01:00:00+00:00,,15542.886,15148.49178967598,15937.278732041492
2026-03-06 02:00:00+00:00,,15943.608,15549.21534820621,16338.002290571723
2026-03-06 03:00:00+00:00,,17125.41,16731.016487215187,17519.8034295807
2026-03-06 04:00:00+00:00,,19338.783,18944.388972278663,19733.175914644173
2026-03-06 05:00:00+00:00,,21620.346,21225.9517081781,22014.73865054361
2026-03-06 06:00:00+00:00,,22888.572,22494.17829392804,23282.965236293552
2026-03-06 07:00:00+00:00,,23259.242,22864.847839751612,23653.634782117122
2026-03-06 08:00:00+00:00,,23694.117,23299.723839498867,24088.51078186438
2026-03-06 09:00:00+00:00,,23479.414,23085.019853079426,23873.80679544494
