date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-02-28 00:00:00+00:00,,-0.16512972,-215.5662315775112,215.23606070584538
2026-02-28 01:00:00+00:00,,-1.837493,-217.23862048796377,213.56367179539302
2026-02-28 02:00:00+00:00,,4.408723,-210.9924336239319,219.80985865942466
2026-02-28 03:00:00+00:00,,0.85476774,-214.546436371784,216.25585591157255
2026-02-28 04:00:00+00:00,,4.408723,-210.9924336239319,219.80985865942466
2026-02-28 05:00:00+00:00,,3.785554,-211.6155634438137,219.18672883954287
2026-02-28 06:00:00+00:00,,182.14615,-33.25499620689379,397.54729607646277
2026-02-28 07:00:00+00:00,,1370.2712,1154.8701262800455,1585.672418563402
2026-02-28 08:00:00+00:00,,2217.6116,2002.2103930078763,2433.0126852912326
2026-02-28 09:00:00+00:00,,3016.361,2800.9600119450124,3231.762304228369
2026-02-28 10:00:00+00:00,,3573.3958,3357.9945803446653,3788.796872628022
2026-02-28 11:00:00+00:00,,3760.651,3545.2497929029064,3976.052085186263
2026-02-28 12:00:00+00:00,,3651.136,3435.7348837814666,3866.537176064823
2026-02-28 13:00:00+00:00,,3255.1697,3039.768481587242,3470.5707738705987
2026-02-28 14:00:00+00:00,,2425.8574,2210.4561943138447,2641.258486597201
2026-02-28 15:00:00+00:00,,1403.9927,1188.5915228930903,1619.3938151764469
2026-02-28 16:00:00+00:00,,366.93045,151.52932481707762,582.3316171004344
2026-02-28 17:00:00+00:00,,-26.578949,-241.98013417134007,188.8221581120165
2026-02-28 18:00:00+00:00,,-34.710907,-250.11200966535625,180.6902826180003
2026-02-28 19:00:00+00:00,,0.11001676,-215.29118307804129,215.51110920531528
2026-02-28 20:00:00+00:00,,-3.0309744,-218.43206454691745,212.37022773643912
2026-02-28 21:00:00+00:00,,-3.0309744,-218.43206454691745,212.37022773643912
2026-02-28 22:00:00+00:00,,-0.7354422,-216.13654581658307,214.6657464667735
2026-02-28 23:00:00+00:00,,1.2513742,-214.14977098593886,216.6525212974177
2026-03-01 00:00:00+00:00,,-17.183197,-232.5842893620959,198.2180029212609
2026-03-01 01:00:00+00:00,,-16.547455,-231.9486217188762,198.85367056448035
2026-03-01 02:00:00+00:00,,4.888459,-210.51270515847455,220.28958712488202
2026-03-01 03:00:00+00:00,,-6.2078543,-221.60899225788944,209.19330002546712
2026-03-01 04:00:00+00:00,,-11.660735,-227.06184835023055,203.74044393312602
2026-03-01 05:00:00+00:00,,4.5976877,-210.80342593711657,219.99886634624
2026-03-01 06:00:00+00:00,,141.78238,-73.61879449178946,357.1834977915671
2026-03-01 07:00:00+00:00,,1235.5819,1020.1807175824026,1450.9830098657592
2026-03-01 08:00:00+00:00,,2671.8782,2456.4771251924603,2887.2794174758174
2026-03-01 09:00:00+00:00,,5088.6313,4873.230024844699,5304.032317128055
2026-03-01 10:00:00+00:00,,5872.306,5656.9051053373805,6087.707397620737
2026-03-01 11:00:00+00:00,,6485.552,6270.150732190963,6700.953024474319
2026-03-01 12:00:00+00:00,,7506.5947,7291.193764785772,7721.996057069128
2026-03-01 13:00:00+00:00,,6467.6626,6252.261452407203,6683.063744690559
2026-03-01 14:00:00+00:00,,5104.594,4889.193181518211,5319.995473801568
2026-03-01 15:00:00+00:00,,1923.1593,1707.7581230563496,2138.560415339706
2026-03-01 16:00:00+00:00,,329.47623,114.07508516047824,544.877377443835
2026-03-01 17:00:00+00:00,,22.829865,-192.5712366850712,238.23105559828537
2026-03-01 18:00:00+00:00,,-12.262176,-227.66335042485503,203.13894185850177
2026-03-01 19:00:00+00:00,,-3.2553396,-218.65649158466158,212.14580069869498
2026-03-01 20:00:00+00:00,,-2.9550467,-218.3562107157245,212.44608156763206
2026-03-01 21:00:00+00:00,,-2.4663992,-217.86754905113912,212.93474323221744
2026-03-01 22:00:00+00:00,,-1.896575,-217.2977049804424,213.50458730291416
2026-03-01 23:00:00+00:00,,-1.896575,-217.2977049804424,213.50458730291416
2026-03-02 00:00:00+00:00,,0.94839567,-214.45271614233502,216.34957614102154
2026-03-02 01:00:00+00:00,,0.94839567,-214.45271614233502,216.34957614102154
2026-03-02 02:00:00+00:00,,4.8138742,-210.58730520733366,220.2149870760229
2026-03-02 03:00:00+00:00,,4.8138742,-210.58730520733366,220.2149870760229
2026-03-02 04:00:00+00:00,,-0.63168246,-216.0327953284641,214.7694969548927
2026-03-02 05:00:00+00:00,,-4.215911,-219.61704557511825,211.1852467082383
2026-03-02 06:00:00+00:00,,285.65652,70.25539259534776,501.0576848787043
2026-03-02 07:00:00+00:00,,1220.2559,1004.8546390572355,1435.656931340592
2026-03-02 08:00:00+00:00,,2846.3413,2630.940231683472,3061.742523966829
2026-03-02 09:00:00+00:00,,3539.0557,3323.654422559558,3754.456714842914
2026-03-02 10:00:00+00:00,,5454.477,5239.075873698107,5669.878165981463
2026-03-02 11:00:00+00:00,,5554.8193,5339.418267988504,5770.22056027186
2026-03-02 12:00:00+00:00,,5439.486,5224.084711778847,5654.887004062203
2026-03-02 13:00:00+00:00,,5519.87,5304.468771989186,5735.271064272542
2026-03-02 14:00:00+00:00,,5939.992,5724.591171516919,6155.393463800275
2026-03-02 15:00:00+00:00,,3159.5154,2944.114136165588,3374.916428448945
2026-03-02 16:00:00+00:00,,447.0646,231.6634121746224,662.465704457979
2026-03-02 17:00:00+00:00,,21.184113,-194.21698272093113,236.58530956242544
2026-03-02 18:00:00+00:00,,59.100372,-156.30072427433902,274.5015680090178
2026-03-02 19:00:00+00:00,,-7.1004324,-222.50152855673923,208.30076372661733
2026-03-02 20:00:00+00:00,,2.742463,-212.6587103455072,218.14358193784938
2026-03-02 21:00:00+00:00,,-6.1945486,-221.5956708205931,209.20662146276345
2026-03-02 22:00:00+00:00,,-7.3492117,-222.75040434999187,208.0518879333647
2026-03-02 23:00:00+00:00,,-6.23825,-221.63939647948337,209.16289580387343
2026-03-03 00:00:00+00:00,,-1.0956717,-216.49685151474932,214.30544076860747
2026-03-03 01:00:00+00:00,,-1.0956717,-216.49685151474932,214.30544076860747
2026-03-03 02:00:00+00:00,,-3.6973562,-219.0984498573141,211.70384242604246
2026-03-03 03:00:00+00:00,,-3.6973562,-219.0984498573141,211.70384242604246
2026-03-03 04:00:00+00:00,,-10.79074,-226.19188013338862,204.61041214996817
2026-03-03 05:00:00+00:00,,51.871857,-163.52924959687653,267.27304268648004
2026-03-03 06:00:00+00:00,,240.3085,24.907339365355938,455.7096316487125
2026-03-03 07:00:00+00:00,,1716.7012,1501.2999848656325,1932.102277148989
2026-03-03 08:00:00+00:00,,3967.3953,3751.994111502794,4182.796403786151
2026-03-03 09:00:00+00:00,,5549.4404,5334.039228331063,5764.84152061442
2026-03-03 10:00:00+00:00,,6482.0938,6266.692800514436,6697.495092797792
2026-03-03 11:00:00+00:00,,7195.3667,6979.965495401474,7410.76778768483
2026-03-03 12:00:00+00:00,,7296.6704,7081.269227296287,7512.071519579643
2026-03-03 13:00:00+00:00,,5842.645,5627.243749776306,6058.046042059661
2026-03-03 14:00:00+00:00,,5437.8,5222.398687985515,5653.200980268871
2026-03-03 15:00:00+00:00,,3016.2666,2800.865508101605,3231.667800384961
2026-03-03 16:00:00+00:00,,834.6303,619.2291592870297,1050.0314515703863
2026-03-03 17:00:00+00:00,,-15.591765,-230.992926134963,199.80936614839356
2026-03-03 18:00:00+00:00,,-4.323821,-219.7250275786139,211.07726470474267
