date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-02-13 07:00:00+00:00,414.817,224.75934,43.99669690321548,405.52208510803575
2026-02-13 08:00:00+00:00,1304.87825,644.7606,463.9979486593505,825.5233368641707
2026-02-13 09:00:00+00:00,2383.9317499999997,1284.3448,1103.5821294718517,1465.1075176766717
2026-02-13 10:00:00+00:00,2836.627,1700.6337,1519.8709364667877,1881.396324671608
2026-02-13 11:00:00+00:00,2842.67225,2227.6436,2046.880807926838,2408.4061961316584
2026-02-13 12:00:00+00:00,2837.80525,1407.3998,1226.6370575256415,1588.1624457304617
2026-02-13 13:00:00+00:00,2249.72,1548.9296,1368.1668502307302,1729.6922384355505
2026-02-13 14:00:00+00:00,1323.12325,1023.8586,843.0958742789734,1204.6212624837935
2026-02-13 15:00:00+00:00,502.34574999999995,440.00238,259.2397014483008,620.765089653121
2026-02-13 16:00:00+00:00,42.318500000000085,131.0484,-49.7142886003237,311.81109960449635
2026-02-13 17:00:00+00:00,0.0,-2.6425107,-183.40522898712175,178.12015921769853
2026-02-13 18:00:00+00:00,0.0,2.290961,-178.47177976034732,183.05360844447296
2026-02-13 19:00:00+00:00,0.0,0.6231143,-180.1395740923831,181.38581411243695
2026-02-13 20:00:00+00:00,0.0,2.0029972,-178.75974233995566,182.7656458648646
2026-02-13 21:00:00+00:00,0.0,1.3768985,-179.38582872271695,182.1395594821031
2026-02-13 22:00:00+00:00,0.0,2.0029972,-178.75974233995566,182.7656458648646
2026-02-13 23:00:00+00:00,0.0,2.290961,-178.47177976034732,183.05360844447296
2026-02-14 00:00:00+00:00,0.0,2.2038028,-178.55883204247766,182.96655616234239
2026-02-14 01:00:00+00:00,0.0,3.3490665,-177.41361680652358,184.11177139829647
2026-02-14 02:00:00+00:00,0.0,3.3490665,-177.41361680652358,184.11177139829647
2026-02-14 03:00:00+00:00,0.0,3.3490665,-177.41361680652358,184.11177139829647
2026-02-14 04:00:00+00:00,0.0,3.3490665,-177.41361680652358,184.11177139829647
2026-02-14 05:00:00+00:00,0.0,3.3490665,-177.41361680652358,184.11177139829647
2026-02-14 06:00:00+00:00,8.564249999999902,3.9769962,-176.78567260066802,184.73971560415202
2026-02-14 07:00:00+00:00,154.98649999999998,235.48395,54.72124611805884,416.2466343228789
2026-02-14 08:00:00+00:00,491.5905,506.0418,325.27914182209565,686.8045300269157
2026-02-14 09:00:00+00:00,888.9455,1430.0729,1249.310129620313,1610.8355178251334
2026-02-14 10:00:00+00:00,1224.62575,1885.1624,1704.399613407875,2065.9250016126953
2026-02-14 11:00:00+00:00,1316.10725,2050.2798,1869.517024801191,2231.042413006011
2026-02-14 12:00:00+00:00,1211.4785000000002,1615.1768,1434.4140930939284,1795.9394812987487
2026-02-14 13:00:00+00:00,922.2945,1114.7136,933.9509212308807,1295.4763094357008
2026-02-14 14:00:00+00:00,608.6804999999999,939.265,758.5023214875159,1120.0277096923362
2026-02-14 15:00:00+00:00,279.9135000000001,404.6408,223.8780957248673,585.4034839296875
2026-02-14 16:00:00+00:00,38.60725000000002,21.415106,-159.3476142314621,202.17777397335794
2026-02-14 17:00:00+00:00,0.025249999999914507,-14.211724,-194.9744242015995,166.55096400322054
