date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-01-24 00:00:00+00:00,18500.8838175,18029.8221303165,17104.891863410303,18956.37054761237
2026-01-24 01:00:00+00:00,17915.7650025,17580.60869109723,16655.5968756276,18507.468600415064
2026-01-24 02:00:00+00:00,17901.790395,17705.881382090563,16780.864108188794,18633.089935435346
2026-01-24 03:00:00+00:00,17764.24184,18294.031316344128,17369.431869929627,19221.048895301497
2026-01-24 04:00:00+00:00,18058.4610625,19214.47936252593,18289.805519574576,20142.586991284803
2026-01-24 05:00:00+00:00,18590.5267375,20245.73590123411,19321.759833072858,21174.54827028721
2026-01-24 06:00:00+00:00,19565.5508375,21270.04001830501,20345.029147392357,22197.78603758181
2026-01-24 07:00:00+00:00,20887.838765,22187.169881963848,21263.039211561943,23115.827648776296
2026-01-24 08:00:00+00:00,21854.965185,22905.990457459422,21980.88850347836,23834.111051732223
2026-01-24 09:00:00+00:00,22204.0791025,23258.88059338037,22334.5679313027,24186.263304499884
2026-01-24 10:00:00+00:00,22438.44491,23251.32745475677,22325.551181926163,24177.785957076834
2026-01-24 11:00:00+00:00,21955.8453025,22935.055075087217,22011.45664648155,23861.81730336407
2026-01-24 12:00:00+00:00,21431.0044075,22528.891915074095,21604.012639396777,23456.514216134987
2026-01-24 13:00:00+00:00,21272.99729,22189.655256585625,21264.466308990333,23115.241094126515
2026-01-24 14:00:00+00:00,21140.576,22020.39112135528,21094.2073147218,22946.57085895923
2026-01-24 15:00:00+00:00,21841.78159,21939.274069844014,21013.919868416066,22865.64657170994
2026-01-24 16:00:00+00:00,22502.5476125,21809.659717492683,20882.933229225302,22733.97770955108
2026-01-24 17:00:00+00:00,22863.9140025,21501.04482786983,20574.077450730347,22424.821577169987
2026-01-24 18:00:00+00:00,22331.2521075,20922.098914482383,19994.348010607075,21846.358840438497
2026-01-24 19:00:00+00:00,21169.69799,20133.626210329403,19206.597623652902,21059.359413462436
2026-01-24 20:00:00+00:00,20394.303755,19205.193542554254,18279.53533737466,20130.14342878925
2026-01-24 21:00:00+00:00,19743.3544675,18194.17185015046,17269.130243719836,19119.97995521572
2026-01-24 22:00:00+00:00,18661.0785125,17220.511651183733,16294.820529131017,18146.317817726856
2026-01-24 23:00:00+00:00,17920.4003025,16460.470408007284,15533.9791658456,17386.76112287349
2026-01-25 00:00:00+00:00,17537.8685375,15987.129797770765,15060.187957534763,16912.114138400186
2026-01-25 01:00:00+00:00,16909.713037499998,15899.358697725407,14972.470473799758,16824.184702245235
2026-01-25 02:00:00+00:00,16874.186357500002,16257.014325394392,15332.27169858175,17182.181319989908
2026-01-25 03:00:00+00:00,17006.9828925,16955.39454463301,16030.111655117995,17880.958764193267
2026-01-25 04:00:00+00:00,16834.0791225,17901.68063525002,16976.09875000128,18827.78097196438
2026-01-25 05:00:00+00:00,17078.194885,18980.158849132175,18052.684788659302,19904.441576559035
2026-01-25 06:00:00+00:00,17605.3803675,20118.87223874575,19192.25585711282,21044.63959484794
2026-01-25 07:00:00+00:00,18869.5880525,21218.538135584877,20292.517106591695,22144.41408020806
2026-01-25 08:00:00+00:00,20588.00814,22157.05073497326,21231.835452130905,23081.45110868513
2026-01-25 09:00:00+00:00,21857.89563,22840.186207154125,21914.42370158762,23765.902385789686
2026-01-25 10:00:00+00:00,22259.15544,23254.559190411437,22328.4826873407,24178.60060950232
2026-01-25 11:00:00+00:00,21869.26725,23451.237998952107,22524.98937738149,24375.12386282273
2026-01-25 12:00:00+00:00,21454.132515,23524.893018842795,22599.23634964011,24450.56616193503
2026-01-25 13:00:00+00:00,21154.1455475,23490.673738337195,22563.70060672936,24414.907397863455
2026-01-25 14:00:00+00:00,21111.8219325,23358.789024471047,22431.533347494504,24283.67320285575
2026-01-25 15:00:00+00:00,21287.84699,23127.993863826967,22200.335519214565,24052.875255781048
2026-01-25 16:00:00+00:00,22570.23718,22764.35078169421,21837.112238928774,23689.50424814989
2026-01-25 17:00:00+00:00,23083.591582499997,22222.9748227351,21296.42805959324,23147.70714298844
2026-01-25 18:00:00+00:00,22618.993674999998,21504.9266817851,20576.48050270349,22430.19544532104
