date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-01-24 00:00:00+00:00,6406.235000000001,5256.384,4933.966396576134,5578.801113769085
2026-01-24 01:00:00+00:00,6554.026,5225.712,4903.294367177733,5548.129084370683
2026-01-24 02:00:00+00:00,6177.0247500000005,5357.387,5034.969669069229,5679.804386262179
2026-01-24 03:00:00+00:00,6259.03425,5400.8394,5078.421871454986,5723.256588647936
2026-01-24 04:00:00+00:00,6489.4395,5110.6714,4788.253736046226,5433.088453239176
2026-01-24 05:00:00+00:00,6650.9995,5211.4517,4889.0341184818535,5533.868835674803
2026-01-24 06:00:00+00:00,6623.6155,5323.863,5001.445504204707,5646.280221397656
2026-01-24 07:00:00+00:00,6482.41675,5500.0215,5177.604089315106,5822.438806508056
2026-01-24 08:00:00+00:00,6696.901749999999,5462.1807,5139.763358443433,5784.598075636383
2026-01-24 09:00:00+00:00,6664.8415,5349.366,5026.948841760874,5671.7835589538245
2026-01-24 10:00:00+00:00,6493.5995,5705.4565,5383.039069156384,6027.873786349334
2026-01-24 11:00:00+00:00,6121.80875,5539.027,5216.609206419677,5861.443923612627
2026-01-24 12:00:00+00:00,6031.863,5452.4595,5130.042137177444,5774.876854370394
2026-01-24 13:00:00+00:00,6059.510250000001,5672.1743,5349.756868594631,5994.591585787581
2026-01-24 14:00:00+00:00,6242.56525,5298.8237,4976.406378056685,5621.241095249636
2026-01-24 15:00:00+00:00,6329.6942500000005,5470.286,5147.868412475427,5792.703129668376
2026-01-24 16:00:00+00:00,6322.7115,5438.51,5116.092434340477,5760.927151533428
2026-01-24 17:00:00+00:00,6233.4545,5006.822,4684.404543290536,5329.239260483486
2026-01-24 18:00:00+00:00,6078.875,5240.755,4918.337302883101,5563.172020076052
2026-01-24 19:00:00+00:00,6054.03725,5192.7896,4870.372219785733,5515.206936978684
2026-01-24 20:00:00+00:00,6078.2645,5337.0273,5014.60994822383,5659.44466541678
2026-01-24 21:00:00+00:00,5682.94225,5196.465,4874.047548242941,5518.88226543589
