date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-02-28 00:00:00+00:00,,2466.5794614392344,1869.7614485990725,3063.397474279396
2026-02-28 01:00:00+00:00,,2104.2542588022307,1507.4362459620686,2701.0722716423925
2026-02-28 02:00:00+00:00,,1802.129164183088,1205.3111513429262,2398.94717702325
2026-02-28 03:00:00+00:00,,2151.657080042389,1554.8390672022274,2748.475092882551
2026-02-28 04:00:00+00:00,,3018.8304021211125,2422.01238928095,3615.6484149612743
2026-02-28 05:00:00+00:00,,3310.340829732324,2713.522816892162,3907.158842572486
2026-02-28 06:00:00+00:00,,3256.215872567973,2659.397859727811,3853.0338854081347
2026-02-28 07:00:00+00:00,,3277.0218799880085,2680.2038671478467,3873.8398928281704
2026-02-28 08:00:00+00:00,,3746.8820152265007,3150.064002386339,4343.7000280666625
2026-02-28 09:00:00+00:00,,3864.191435727321,3267.373422887159,4461.009448567483
2026-02-28 10:00:00+00:00,,4158.264010510596,3561.445997670434,4755.0820233507575
2026-02-28 11:00:00+00:00,,3840.5040938782467,3243.686081038085,4437.322106718409
2026-02-28 12:00:00+00:00,,4201.486912767571,3604.6688999274093,4798.304925607733
2026-02-28 13:00:00+00:00,,3783.8823612253354,3187.0643483851736,4380.700374065497
2026-02-28 14:00:00+00:00,,3092.3958116476565,2495.5777988074947,3689.213824487818
2026-02-28 15:00:00+00:00,,2394.01015431932,1797.1921414791584,2990.8281671594823
2026-02-28 16:00:00+00:00,,1792.6892947793403,1195.8712819391783,2389.507307619502
2026-02-28 17:00:00+00:00,,2242.3594445537165,1645.5414317135546,2839.1774573938783
2026-02-28 18:00:00+00:00,,3665.460010504897,3068.6419976647353,4262.278023345059
2026-02-28 19:00:00+00:00,,4548.608946681004,3951.790933840842,5145.426959521166
2026-02-28 20:00:00+00:00,,4787.643304900561,4190.825292060399,5384.461317740723
2026-02-28 21:00:00+00:00,,4958.015522296111,4361.197509455949,5554.833535136273
2026-02-28 22:00:00+00:00,,5110.793128009155,4513.975115168993,5707.611140849317
2026-02-28 23:00:00+00:00,,4302.044776362008,3705.226763521846,4898.86278920217
2026-03-01 00:00:00+00:00,,3257.346359229492,2660.52834638933,3854.164372069654
2026-03-01 01:00:00+00:00,,3493.759520659114,2896.9415078189522,4090.577533499276
2026-03-01 02:00:00+00:00,,3284.408198759888,2687.590185919726,3881.2262116000497
2026-03-01 03:00:00+00:00,,2957.563597956765,2360.7455851166037,3554.381610796927
2026-03-01 04:00:00+00:00,,2533.0008577340213,1936.1828448938593,3129.818870574183
2026-03-01 05:00:00+00:00,,2467.676820539316,1870.8588076991543,3064.494833379478
2026-03-01 06:00:00+00:00,,2751.8754078737024,2155.0573950335406,3348.6934207138643
2026-03-01 07:00:00+00:00,,2793.8889433685013,2197.0709305283394,3390.706956208663
2026-03-01 08:00:00+00:00,,3550.4677523082787,2953.649739468117,4147.285765148441
2026-03-01 09:00:00+00:00,,4451.61563231077,3854.797619470608,5048.433645150932
2026-03-01 10:00:00+00:00,,4705.11112586419,4108.293113024029,5301.929138704352
2026-03-01 11:00:00+00:00,,4841.537797766395,4244.719784926233,5438.355810606557
2026-03-01 12:00:00+00:00,,5370.0298002293885,4773.211787389227,5966.84781306955
2026-03-01 13:00:00+00:00,,4824.867791817389,4228.049778977228,5421.685804657551
2026-03-01 14:00:00+00:00,,4375.5384966773445,3778.7204838371827,4972.356509517506
2026-03-01 15:00:00+00:00,,4625.268184899548,4028.450172059386,5222.08619773971
2026-03-01 16:00:00+00:00,,5115.913498169311,4519.09548532915,5712.731511009473
2026-03-01 17:00:00+00:00,,4890.1713025971785,4293.353289757017,5486.98931543734
2026-03-01 18:00:00+00:00,,4559.4375310998275,3962.6195182596657,5156.255543939989
2026-03-01 19:00:00+00:00,,5047.654543811648,4450.836530971486,5644.47255665181
2026-03-01 20:00:00+00:00,,4982.384180454088,4385.566167613926,5579.20219329425
2026-03-01 21:00:00+00:00,,5180.282258198336,4583.464245358175,5777.100271038498
2026-03-01 22:00:00+00:00,,5058.9240968651875,4462.106084025026,5655.742109705349
2026-03-01 23:00:00+00:00,,5195.895148377032,4599.07713553687,5792.713161217193
2026-03-02 00:00:00+00:00,,5172.742351786375,4575.9243389462135,5769.560364626537
2026-03-02 01:00:00+00:00,,4704.237683145435,4107.419670305273,5301.055695985597
2026-03-02 02:00:00+00:00,,4602.512229086189,4005.6942162460273,5199.330241926351
2026-03-02 03:00:00+00:00,,4444.3053688954715,3847.4873560553096,5041.123381735633
2026-03-02 04:00:00+00:00,,4671.099906400909,4074.2818935607474,5267.917919241071
2026-03-02 05:00:00+00:00,,4310.938924319589,3714.1209114794274,4907.756937159751
2026-03-02 06:00:00+00:00,,4318.420844931879,3721.602832091718,4915.238857772041
2026-03-02 07:00:00+00:00,,4127.069517846346,3530.251505006184,4723.8875306865075
2026-03-02 08:00:00+00:00,,4079.62639556515,3482.808382724988,4676.444408405312
2026-03-02 09:00:00+00:00,,3825.2971497480994,3228.4791369079376,4422.115162588261
2026-03-02 10:00:00+00:00,,3895.7834487995297,3298.965435959368,4492.6014616396915
2026-03-02 11:00:00+00:00,,3926.0222535966413,3329.20424075648,4522.840266436804
2026-03-02 12:00:00+00:00,,3594.6463543056684,2997.8283414655066,4191.46436714583
2026-03-02 13:00:00+00:00,,3461.3895978822957,2864.571585042134,4058.2076107224575
2026-03-02 14:00:00+00:00,,2882.2929052665877,2285.4748924264263,3479.1109181067495
