date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-01-24 00:00:00+00:00,0.0,-167.13039424845715,-1986.0186940106064,1657.1526487242677
2026-01-24 01:00:00+00:00,0.0,-150.44746024395522,-1970.9507525048548,1674.9062417168484
2026-01-24 02:00:00+00:00,0.0,-716.9822785290439,-2536.6629481234504,1109.3884282466556
2026-01-24 03:00:00+00:00,0.0,-931.7463158553046,-2750.3738398453443,893.3287404115617
2026-01-24 04:00:00+00:00,0.0,-772.9512644122015,-2591.5083472118567,1052.3318545960528
2026-01-24 05:00:00+00:00,0.0,-407.15884726432387,-2225.4584249584254,1416.5157325380885
2026-01-24 06:00:00+00:00,0.018999999999778083,15.615994223870757,-1804.34113350273,1838.5056295276488
2026-01-24 07:00:00+00:00,91.86950000000002,467.7465302210137,-1354.1605335996328,2289.307438809078
2026-01-24 08:00:00+00:00,744.7137500000001,407.78434458697984,-1416.2572388181006,2227.133734746804
2026-01-24 09:00:00+00:00,2013.8600000000001,963.8662984234039,-858.5729062750765,2784.6732982196413
2026-01-24 10:00:00+00:00,3154.6989999999996,1638.705730319852,-183.35435991426925,3458.9542458352516
2026-01-24 11:00:00+00:00,4113.5435,2284.4754278804676,462.9829884293558,4102.678160161465
2026-01-24 12:00:00+00:00,4239.59375,3053.4869218947433,1238.6629577205133,4880.070881662261
2026-01-24 13:00:00+00:00,3446.31325,3240.078678841731,1423.4590304886083,5071.308304755959
2026-01-24 14:00:00+00:00,1771.232,2842.732151055784,1023.3817196527303,4672.6810832092215
2026-01-24 15:00:00+00:00,383.31399999999985,1754.9957944990072,-62.95773306533192,3584.499863544669
2026-01-24 16:00:00+00:00,3.4502500000000964,592.6942489672356,-1226.9879334038137,2419.4509573411647
2026-01-24 17:00:00+00:00,0.0,-615.2376484030247,-2435.7122004845805,1209.4948575154594
2026-01-24 18:00:00+00:00,0.0,-683.3127486010171,-2501.223784455954,1138.0291527126224
2026-01-24 19:00:00+00:00,0.0,-460.39627112037215,-2276.366256980935,1360.6441677990738
2026-01-24 20:00:00+00:00,0.0,-380.13827681127896,-2200.208249346018,1440.591342364101
2026-01-24 21:00:00+00:00,0.0,-412.4074919234122,-2232.196222024731,1408.1196000915502
2026-01-24 22:00:00+00:00,0.0,-488.5975188057423,-2310.1463195945894,1334.5591268813641
2026-01-24 23:00:00+00:00,0.0,-202.30303227062768,-2024.4206190693048,1620.1689287039449
2026-01-25 00:00:00+00:00,0.0,-317.7748286864371,-2136.19444740994,1506.7627363815163
2026-01-25 01:00:00+00:00,0.0,-320.41180560632233,-2138.6538682358796,1501.9403057097645
2026-01-25 02:00:00+00:00,0.0,-860.5999392862336,-2677.934078987938,963.7153956944031
2026-01-25 03:00:00+00:00,0.0,-1046.0096770633982,-2862.357472734714,776.7250926223072
