date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-01-24 00:00:00+00:00,18500.8838175,18241.717949153543,17514.021812902985,18969.414085404096
2026-01-24 01:00:00+00:00,17915.7650025,18314.15197628755,17586.455840036993,19041.848112538104
2026-01-24 02:00:00+00:00,17901.790395,18503.12737873562,17775.431242485065,19230.823514986176
2026-01-24 03:00:00+00:00,17764.24184,18720.074371864222,17992.378235613665,19447.77050811478
2026-01-24 04:00:00+00:00,18058.4610625,19835.86167782026,19108.165541569702,20563.557814070813
2026-01-24 05:00:00+00:00,18590.5267375,21430.164656685232,20702.468520434675,22157.86079293579
2026-01-24 06:00:00+00:00,19565.5508375,22222.105579819225,21494.40944356867,22949.801716069782
2026-01-24 07:00:00+00:00,20887.838765,23142.955824207787,22415.25968795723,23870.65196045834
2026-01-24 08:00:00+00:00,21854.965185,23776.056892755732,23048.36075650518,24503.753029006286
2026-01-24 09:00:00+00:00,22204.0791025,24197.497632478517,23469.801496227963,24925.193768729074
2026-01-24 10:00:00+00:00,22438.44491,23782.667173595266,23054.97103734471,24510.363309845823
2026-01-24 11:00:00+00:00,21955.8453025,23256.91875826207,22529.22262201151,23984.614894512622
2026-01-24 12:00:00+00:00,21431.0044075,22048.26219595422,21320.566059703662,22775.958332204777
2026-01-24 13:00:00+00:00,21272.99729,22078.126100701276,21350.42996445072,22805.82223695183
2026-01-24 14:00:00+00:00,21140.576,22314.261397456317,21586.56526120576,23041.95753370687
2026-01-24 15:00:00+00:00,21841.78159,22257.541433910068,21529.84529765951,22985.23757016062
2026-01-24 16:00:00+00:00,22502.5476125,22692.69604006977,21964.999903819218,23420.39217632033
2026-01-24 17:00:00+00:00,22863.9140025,22825.766709311083,22098.070573060526,23553.46284556164
2026-01-24 18:00:00+00:00,22331.2521075,22443.05258754548,21715.356451294927,23170.748723796038
2026-01-24 19:00:00+00:00,21169.69799,21895.215184568428,21167.51904831787,22622.91132081898
2026-01-24 20:00:00+00:00,20394.303755,21109.13175540699,20381.435619156433,21836.827891657547
2026-01-24 21:00:00+00:00,19743.3544675,20482.278236122853,19754.582099872296,21209.974372373406
2026-01-24 22:00:00+00:00,18661.0785125,19343.73510557224,18616.038969321686,20071.431241822796
2026-01-24 23:00:00+00:00,17920.4003025,19033.90332508457,18306.207188834018,19761.59946133513
2026-01-25 00:00:00+00:00,17537.8685375,18275.042862330913,17547.346726080355,19002.738998581466
