date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-02-28 00:00:00+00:00,,8951.592,8743.11370254578,9160.070623172553
2026-02-28 01:00:00+00:00,,8907.587,8699.108776455978,9116.065697082751
2026-02-28 02:00:00+00:00,,9063.751,8855.272618947602,9272.229539574375
2026-02-28 03:00:00+00:00,,9137.864,8929.385460400646,9346.342381027422
2026-02-28 04:00:00+00:00,,9380.9795,9172.501264520804,9589.458185147578
2026-02-28 05:00:00+00:00,,10029.707,9821.228477930741,10238.185398557516
2026-02-28 06:00:00+00:00,,10895.846,10687.367609622948,11104.324530249722
2026-02-28 07:00:00+00:00,,11973.701,11765.222916367591,12182.179836994364
2026-02-28 08:00:00+00:00,,12453.247,12244.768274201706,12661.725194828481
2026-02-28 09:00:00+00:00,,12376.281,12167.803211067781,12584.760131694557
2026-02-28 10:00:00+00:00,,12698.692,12490.213894042052,12907.170814668827
2026-02-28 11:00:00+00:00,,12315.077,12106.598749663972,12523.555670290745
2026-02-28 12:00:00+00:00,,11826.387,11617.907847269542,12034.864767896315
2026-02-28 13:00:00+00:00,,11290.997,11082.518645591554,11499.475566218327
2026-02-28 14:00:00+00:00,,11566.086,11357.607747282143,11774.564667908917
2026-02-28 15:00:00+00:00,,11672.029,11463.550783706773,11880.507704333548
2026-02-28 16:00:00+00:00,,11302.641,11094.162492740623,11511.119413367396
2026-02-28 17:00:00+00:00,,11408.214,11199.73549457141,11616.692415198184
2026-02-28 18:00:00+00:00,,11129.529,10921.050537374871,11338.007458001644
2026-02-28 19:00:00+00:00,,11086.555,10878.07666221347,11295.033582840246
2026-02-28 20:00:00+00:00,,10761.78,10553.301362991315,10970.25828361809
2026-02-28 21:00:00+00:00,,10160.239,9951.760708229414,10368.717628856188
2026-02-28 22:00:00+00:00,,10282.71,10074.231498641828,10491.188419268603
2026-02-28 23:00:00+00:00,,9850.616,9642.13813877484,10059.095059401616
2026-03-01 00:00:00+00:00,,9664.586,9456.107596342335,9873.064516969109
2026-03-01 01:00:00+00:00,,9757.711,9549.232671184374,9966.189591811148
2026-03-01 02:00:00+00:00,,9640.629,9432.150048749658,9849.106969376431
2026-03-01 03:00:00+00:00,,9706.426,9497.947156264392,9914.904076891167
2026-03-01 04:00:00+00:00,,10029.598,9821.118731168563,10238.075651795338
2026-03-01 05:00:00+00:00,,10056.608,9848.130195657377,10265.08711628415
2026-03-01 06:00:00+00:00,,10742.97,10534.491279726439,10951.448200353214
2026-03-01 07:00:00+00:00,,11984.644,11776.16483914758,12193.121759774353
2026-03-01 08:00:00+00:00,,12529.754,12321.275187251244,12738.232107878017
2026-03-01 09:00:00+00:00,,12882.758,12674.279457659102,13091.236378285877
2026-03-01 10:00:00+00:00,,12967.279,12758.800386346371,13175.757306973144
2026-03-01 11:00:00+00:00,,12658.482,12450.003931379324,12866.960852006097
2026-03-01 12:00:00+00:00,,12295.486,12087.00815652466,12503.965077151433
2026-03-01 13:00:00+00:00,,12101.929,11893.450436228717,12310.407356855492
2026-03-01 14:00:00+00:00,,12227.509,12019.029874759339,12435.986795386112
2026-03-01 15:00:00+00:00,,12202.837,11994.358006531178,12411.314927157951
2026-03-01 16:00:00+00:00,,12144.035,11935.557056082676,12352.51397670945
2026-03-01 17:00:00+00:00,,12435.111,12226.633048228814,12643.58996885559
2026-03-01 18:00:00+00:00,,12162.899,11954.421273501746,12371.378194128521
2026-03-01 19:00:00+00:00,,12900.306,12691.827566886144,13108.78448751292
2026-03-01 20:00:00+00:00,,12076.399,11867.921150097187,12284.87807072396
2026-03-01 21:00:00+00:00,,11763.758,11555.279187064089,11972.236107690862
2026-03-01 22:00:00+00:00,,11588.754,11380.275223107006,11797.232143733781
2026-03-01 23:00:00+00:00,,11615.66,11407.181703160759,11824.138623787532
2026-03-02 00:00:00+00:00,,11488.044,11279.565303595731,11696.522224222506
2026-03-02 01:00:00+00:00,,11622.374,11413.89570300734,11830.852623634115
2026-03-02 02:00:00+00:00,,11038.524,10830.046361359631,11247.003281986406
2026-03-02 03:00:00+00:00,,11202.953,10994.474533088525,11411.431453715299
2026-03-02 04:00:00+00:00,,11968.307,11759.828265938655,12176.785186565428
2026-03-02 05:00:00+00:00,,13819.549,13611.070427343227,14028.02734797
2026-03-02 06:00:00+00:00,,14019.646,13811.168230142684,14228.125150769458
2026-03-02 07:00:00+00:00,,14179.072,13970.593769151687,14387.550689778462
2026-03-02 08:00:00+00:00,,14280.748,14072.26953835759,14489.226458984365
2026-03-02 09:00:00+00:00,,14148.06,13939.58081261392,14356.537733240693
2026-03-02 10:00:00+00:00,,14139.128,13930.649359535264,14347.60628016204
2026-03-02 11:00:00+00:00,,14139.449,13930.970525189556,14347.92744581633
2026-03-02 12:00:00+00:00,,13879.465,13670.986700586218,14087.943621212991
2026-03-02 13:00:00+00:00,,13200.258,12991.779342639347,13408.73626326612
2026-03-02 14:00:00+00:00,,12762.084,12553.6053297844,12970.562250411172
2026-03-02 15:00:00+00:00,,12669.525,12461.047298834817,12878.00421946159
2026-03-02 16:00:00+00:00,,12807.754,12599.275336024511,13016.232256651287
2026-03-02 17:00:00+00:00,,13232.169,13023.690744173184,13440.647664799959
2026-03-02 18:00:00+00:00,,13230.664,13022.185905668373,13439.142826295149
2026-03-02 19:00:00+00:00,,12789.075,12580.597005737856,12997.55392636463
2026-03-02 20:00:00+00:00,,11706.348,11497.869122228263,11914.826042855037
2026-03-02 21:00:00+00:00,,11271.66,11063.182090618062,11480.139011244835
