date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2026-01-24 00:00:00+00:00,9248.9925,9530.583284003398,7818.920153037256,11242.24641496954
2026-01-24 01:00:00+00:00,9054.4575,9690.174009976203,7978.510879010059,11401.837140942345
2026-01-24 02:00:00+00:00,8453.6725,9344.408725905972,7632.74559493983,11056.071856872115
2026-01-24 03:00:00+00:00,7822.18,8414.45876519948,6702.795634233339,10126.121896165623
2026-01-24 04:00:00+00:00,7401.5425,7347.272016592229,5635.608885626088,9058.935147558372
2026-01-24 05:00:00+00:00,7361.8025,7213.185299596572,5501.522168630429,8924.848430562713
2026-01-24 06:00:00+00:00,7242.1475,6737.381510387333,5025.7183794211915,8449.044641353476
2026-01-24 07:00:00+00:00,7080.15,6469.570654480478,4757.907523514336,8181.2337854466205
2026-01-24 08:00:00+00:00,6642.0225,6399.557774485031,4687.894643518888,8111.220905451173
2026-01-24 09:00:00+00:00,6179.6,5875.649310295797,4163.986179329655,7587.312441261939
2026-01-24 10:00:00+00:00,5755.7675,6080.741672489241,4369.0785415230985,7792.404803455383
2026-01-24 11:00:00+00:00,5502.2225,5002.127220947681,3290.4640899815386,6713.7903519138235
2026-01-24 12:00:00+00:00,5653.665,4952.204406538717,3240.5412755725747,6663.867537504859
2026-01-24 13:00:00+00:00,5814.6625,4807.301225209244,3095.6380942431015,6518.964356175386
2026-01-24 14:00:00+00:00,5457.4575,5790.127557492836,4078.464426526694,7501.790688458978
2026-01-24 15:00:00+00:00,5534.4775,6587.32993816446,4875.666807198318,8298.993069130602
2026-01-24 16:00:00+00:00,6290.9025,6725.9487692835155,5014.285638317374,8437.611900249658
2026-01-24 17:00:00+00:00,7474.08,8510.549048596142,6798.885917629999,10222.212179562284
2026-01-24 18:00:00+00:00,7984.18,7099.506815113757,5387.843684147614,8811.1699460799
2026-01-24 19:00:00+00:00,8008.5225,9331.953802871067,7620.290671904924,11043.61693383721
2026-01-24 20:00:00+00:00,7399.6975,8707.769722091185,6996.1065911250425,10419.432853057328
2026-01-24 21:00:00+00:00,6893.0675,6748.593963973577,5036.9308330074355,8460.25709493972
2026-01-24 22:00:00+00:00,6574.422500000001,6448.327871659035,4736.664740692893,8159.991002625177
2026-01-24 23:00:00+00:00,6230.6075,6631.831239164918,4920.168108198775,8343.49437013106
2026-01-25 00:00:00+00:00,5839.16,4932.269927707063,3220.6067967409217,6643.933058673206
2026-01-25 01:00:00+00:00,5578.1224999999995,5187.961829734264,3476.2986987681215,6899.6249607004065
2026-01-25 02:00:00+00:00,5523.1925,5512.2326824113015,3800.569551445159,7223.895813377443
2026-01-25 03:00:00+00:00,5647.59,6655.523183639011,4943.860052672869,8367.186314605153
2026-01-25 04:00:00+00:00,5954.0575,6050.522892033942,4338.8597610678,7762.186023000084
2026-01-25 05:00:00+00:00,6186.555,6950.815082498593,5239.151951532452,8662.478213464736
2026-01-25 06:00:00+00:00,6184.5725,4732.017645073958,3020.3545141078157,6443.6807760401
2026-01-25 07:00:00+00:00,6431.6125,5503.763971016895,3792.1008400507526,7215.427101983038
2026-01-25 08:00:00+00:00,6351.76,6027.389812456043,4315.726681489901,7739.052943422185
2026-01-25 09:00:00+00:00,6310.9875,6733.117825649605,5021.454694683463,8444.780956615747
2026-01-25 10:00:00+00:00,5732.5475,5944.604151438511,4232.941020472368,7656.267282404652
2026-01-25 11:00:00+00:00,5466.9275,6524.5686183880825,4812.905487421941,8236.231749354225
2026-01-25 12:00:00+00:00,5077.8,5259.155616700905,3547.4924857347623,6970.818747667046
2026-01-25 13:00:00+00:00,4737.275,6139.470649398727,4427.807518432584,7851.133780364869
2026-01-25 14:00:00+00:00,4511.5975,4985.902214887849,3274.239083921707,6697.565345853991
2026-01-25 15:00:00+00:00,4290.5675,4928.663509274697,3217.000378308555,6640.32664024084
2026-01-25 16:00:00+00:00,3858.2799999999997,4842.2679102081065,3130.604779241964,6553.931041174248
2026-01-25 17:00:00+00:00,3856.2875,4463.865263670917,2752.2021327047746,6175.528394637058
2026-01-25 18:00:00+00:00,3566.79,4413.809306573943,2702.146175607801,6125.472437540086
2026-01-25 19:00:00+00:00,3072.2325,3814.442230223669,2102.779099257527,5526.105361189811
2026-01-25 20:00:00+00:00,2928.2375,3586.754622810938,1875.091491844796,5298.41775377708
2026-01-25 21:00:00+00:00,2736.5225,3457.421919168709,1745.7587882025668,5169.085050134851
2026-01-25 22:00:00+00:00,2737.6825,3343.225532776859,1631.5624018107164,5054.888663743001
2026-01-25 23:00:00+00:00,2699.7799999999997,3448.533463139845,1736.8703321737025,5160.196594105987
2026-01-26 00:00:00+00:00,2578.675,3137.8088122325385,1426.1456812663964,4849.4719431986805
2026-01-26 01:00:00+00:00,2535.6150000000002,2603.337685780126,891.6745548139838,4315.000816746268
2026-01-26 02:00:00+00:00,2545.1075,2243.68772229622,532.0245913300778,3955.350853262362
2026-01-26 03:00:00+00:00,2569.285,2409.5197694664216,697.8566385002796,4121.182900432564
2026-01-26 04:00:00+00:00,2477.1225,3114.312171433204,1402.6490404670617,4825.975302399346
2026-01-26 05:00:00+00:00,2416.2025,2719.6414664662175,1007.9783355000754,4431.3045974323595
2026-01-26 06:00:00+00:00,2366.055,2997.996004982393,1286.332874016251,4709.659135948536
2026-01-26 07:00:00+00:00,2254.91,2829.9530753430254,1118.2899443768833,4541.616206309168
2026-01-26 08:00:00+00:00,2185.65,2931.088353514559,1219.4252225484165,4642.751484480701
