date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-01-24 00:00:00+00:00,6819.5,6732.667093645008,6364.798840788488,7102.048907577702
2026-01-24 01:00:00+00:00,6671.5,6569.49325603743,6201.438814000641,6938.721719964844
2026-01-24 02:00:00+00:00,6555.0,6534.678612983931,6167.203300997288,6903.578480574645
2026-01-24 03:00:00+00:00,6492.25,6656.591947912554,6289.798596153431,7026.17452094907
2026-01-24 04:00:00+00:00,6455.0,6876.183145335868,6508.414164852755,7245.570376660898
2026-01-24 05:00:00+00:00,6676.5,7202.527035717309,6834.713681908007,7571.454381199827
2026-01-24 06:00:00+00:00,6958.25,7608.152715520349,7240.763171645289,7977.330815553931
2026-01-24 07:00:00+00:00,7338.5,8059.395988765335,7691.820079006984,8428.716709624103
2026-01-24 08:00:00+00:00,7853.5,8425.898552585015,8058.4241106927875,8795.295839995873
2026-01-24 09:00:00+00:00,8095.5,8630.743114912268,8262.824449771451,9000.123284270523
2026-01-24 10:00:00+00:00,8127.5,8654.423832680099,8286.06370200785,9022.99386928479
2026-01-24 11:00:00+00:00,7994.25,8550.048674186879,8181.531289950495,8918.705847763003
2026-01-24 12:00:00+00:00,7742.25,8397.00721866374,8029.318117895937,8765.501124415026
2026-01-24 13:00:00+00:00,7370.5,8206.4264118021,7838.721382627822,8575.209516953133
2026-01-24 14:00:00+00:00,7188.25,8030.5999751576965,7662.239609664517,8399.8838405081
2026-01-24 15:00:00+00:00,7221.5,7918.62043575756,7551.118949265809,8289.209792124519
2026-01-24 16:00:00+00:00,7656.75,7844.697789017975,7477.802078875567,8215.584402444343
2026-01-24 17:00:00+00:00,7875.75,7668.762783459084,7300.372468660211,8039.293792897961
2026-01-24 18:00:00+00:00,7713.25,7341.767100819469,6974.129168727719,7712.60713167286
2026-01-24 19:00:00+00:00,7349.75,6915.0846985149565,6547.025752918377,7284.658063753885
2026-01-24 20:00:00+00:00,7161.5,6475.176985252533,6107.532073038325,6845.879423922987
2026-01-24 21:00:00+00:00,7031.5,6036.929550282402,5669.137474628522,6406.865463932501
2026-01-24 22:00:00+00:00,6668.5,5650.48207817942,5282.54515726458,6020.427533199519
2026-01-24 23:00:00+00:00,6327.5,5363.645583585001,4995.548666722384,5732.866412465921
2026-01-25 00:00:00+00:00,6095.75,5240.733847298689,4873.097941260444,5610.156264582835
2026-01-25 01:00:00+00:00,5943.75,5236.643295232916,4868.640953779988,5605.362528707221
2026-01-25 02:00:00+00:00,5915.0,5385.265986472648,5016.292922512843,5753.449907856674
2026-01-25 03:00:00+00:00,5934.5,5663.6485402263825,5295.092820048141,6033.295817741951
2026-01-25 04:00:00+00:00,5858.25,6026.120962610777,5658.255874540848,6395.342343308931
2026-01-25 05:00:00+00:00,5905.75,6446.685828620217,6078.767046117332,6814.910532041892
