date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-01-24 00:00:00+00:00,18500.8838175,18684.425836526196,18117.463338902326,19251.388334150062
2026-01-24 01:00:00+00:00,17915.7650025,18269.050337434557,17702.08783981069,18836.012835058424
2026-01-24 02:00:00+00:00,17901.790395,18295.802851054497,17728.84035343063,18862.765348678364
2026-01-24 03:00:00+00:00,17764.24184,18573.41652271542,18006.454025091552,19140.379020339285
2026-01-24 04:00:00+00:00,18058.4610625,19248.626061250936,18681.66356362707,19815.588558874802
2026-01-24 05:00:00+00:00,18590.5267375,20852.97060499032,20286.008107366455,21419.933102614188
2026-01-24 06:00:00+00:00,19565.5508375,23149.78571234282,22582.82321471895,23716.748209966685
2026-01-24 07:00:00+00:00,20887.838765,24359.694330949187,23792.73183332532,24926.656828573054
2026-01-24 08:00:00+00:00,21854.965185,24722.590947389122,24155.628449765256,25289.553445012993
2026-01-24 09:00:00+00:00,22204.0791025,24898.047746359935,24331.085248736068,25465.0102439838
2026-01-24 10:00:00+00:00,22438.44491,25155.36982113941,24588.407323515545,25722.332318763278
2026-01-24 11:00:00+00:00,21955.8453025,24902.123968990098,24335.16147136623,25469.086466613964
2026-01-24 12:00:00+00:00,21431.0044075,24516.373615862427,23949.41111823856,25083.336113486293
2026-01-24 13:00:00+00:00,21272.99729,24002.49294967357,23435.530452049705,24569.45544729744
2026-01-24 14:00:00+00:00,21140.576,23824.768270818116,23257.80577319425,24391.730768441987
2026-01-24 15:00:00+00:00,21841.78159,23657.753660157417,23090.79116253355,24224.716157781284
2026-01-24 16:00:00+00:00,22502.5476125,24477.347053026308,23910.38455540244,25044.309550650178
2026-01-24 17:00:00+00:00,22863.9140025,24442.119217621424,23875.156719997558,25009.08171524529
2026-01-24 18:00:00+00:00,22331.2521075,24002.217533077906,23435.255035454036,24569.18003070177
2026-01-24 19:00:00+00:00,21169.69799,23194.24720192411,22627.284704300244,23761.20969954798
2026-01-24 20:00:00+00:00,20394.303755,22061.662810167076,21494.70031254321,22628.625307790942
2026-01-24 21:00:00+00:00,19743.3544675,20903.335731285297,20336.37323366143,21470.298228909167
2026-01-24 22:00:00+00:00,18661.0785125,19721.60007964932,19154.637582025454,20288.562577273187
2026-01-24 23:00:00+00:00,17920.4003025,18747.532178937803,18180.569681313937,19314.49467656167
2026-01-25 00:00:00+00:00,17537.8685375,18330.053107842483,17763.090610218616,18897.015605466353
2026-01-25 01:00:00+00:00,16909.713037499998,17925.769605372527,17358.80710774866,18492.732102996393
2026-01-25 02:00:00+00:00,16874.186357500002,17822.706045512485,17255.74354788862,18389.66854313635
2026-01-25 03:00:00+00:00,17006.9828925,18060.96742617102,17494.004928547154,18627.929923794887
2026-01-25 04:00:00+00:00,16834.0791225,18849.361187133873,18282.398689510006,19416.32368475774
2026-01-25 05:00:00+00:00,17078.194885,20478.703768971685,19911.741271347815,21045.666266595552
2026-01-25 06:00:00+00:00,17605.3803675,22296.4619028329,21729.499405209033,22863.424400456766
2026-01-25 07:00:00+00:00,18869.5880525,23415.94231345849,22848.979815834624,23982.904811082357
2026-01-25 08:00:00+00:00,20588.00814,23898.815026593544,23331.852528969677,24465.77752421741
2026-01-25 09:00:00+00:00,21857.89563,24206.34621577038,23639.383718146513,24773.308713394246
2026-01-25 10:00:00+00:00,22259.15544,24601.23041055276,24034.267912928888,25168.192908176625
2026-01-25 11:00:00+00:00,21869.26725,24616.07934864504,24049.116851021172,25183.041846268905
2026-01-25 12:00:00+00:00,21454.132515,24321.93453971985,23754.97204209598,24888.897037343715
2026-01-25 13:00:00+00:00,21154.1455475,24065.675293586755,23498.712795962885,24632.63779121062
2026-01-25 14:00:00+00:00,21111.8219325,23951.48712071478,23384.524623090918,24518.44961833865
2026-01-25 15:00:00+00:00,21287.84699,23930.9096892203,23363.947191596435,24497.87218684417
2026-01-25 16:00:00+00:00,22570.23718,24663.38178688802,24096.41928926415,25230.344284511888
2026-01-25 17:00:00+00:00,23083.591582499997,24510.187951768192,23943.225454144325,25077.15044939206
2026-01-25 18:00:00+00:00,22618.993674999998,24109.191952401394,23542.229454777527,24676.154450025264
2026-01-25 19:00:00+00:00,21790.411215,23202.271245968568,22635.3087483447,23769.233743592435
2026-01-25 20:00:00+00:00,21100.480190000002,22152.011603069477,21585.04910544561,22718.974100693344
2026-01-25 21:00:00+00:00,20256.308505,20896.787927467925,20329.82542984406,21463.750425091792
2026-01-25 22:00:00+00:00,19211.893955,19781.006381125553,19214.043883501687,20347.968878749423
2026-01-25 23:00:00+00:00,18547.6395125,18837.65278024355,18270.690282619682,19404.615277867415
2026-01-26 00:00:00+00:00,17919.8177975,18357.39522384147,17790.4327262176,18924.357721465338
2026-01-26 01:00:00+00:00,17619.9870375,18000.868032692393,17433.905535068527,18567.83053031626
2026-01-26 02:00:00+00:00,17413.5875925,18169.484153171823,17602.521655547956,18736.446650795693
2026-01-26 03:00:00+00:00,17963.0514425,18677.28768936181,18110.325191737942,19244.25018698568
2026-01-26 04:00:00+00:00,19886.8182575,19772.85732055126,19205.894822927392,20339.819818175125
2026-01-26 05:00:00+00:00,23502.4683825,22141.284951964943,21574.322454341076,22708.24744958881
2026-01-26 06:00:00+00:00,25343.629585,24331.847352629917,23764.88485500605,24898.809850253783
2026-01-26 07:00:00+00:00,26586.81534,25372.252781211973,24805.290283588103,25939.21527883584
2026-01-26 08:00:00+00:00,27295.0131325,25841.469698579906,25274.50720095604,26408.432196203772
