date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2026-02-09 18:00:00+00:00,67294.47,62593.29,61834.14871207189,63352.426070628615
2026-02-09 19:00:00+00:00,63669.354999999996,61871.58,61112.439434497865,62630.716793054584
2026-02-09 20:00:00+00:00,60602.6525,58666.113,57906.975794189326,59425.25315274605
2026-02-09 21:00:00+00:00,60414.295,55653.848,54894.71090129393,56412.98825985066
2026-02-09 22:00:00+00:00,59602.4225,55591.46,54832.32235424698,56350.599712803705
2026-02-09 23:00:00+00:00,57345.545,54473.188,53714.05054297981,55232.32790153653
2026-02-10 00:00:00+00:00,55902.6275,51701.492,50942.352884879016,52460.630243435735
2026-02-10 01:00:00+00:00,54122.2225,49795.164,49036.02459098895,50554.30194954567
2026-02-10 02:00:00+00:00,51822.49,48877.668,48118.52953581655,49636.80689437328
2026-02-10 03:00:00+00:00,51128.380000000005,47849.31,47090.16886369554,48608.44622225226
2026-02-10 04:00:00+00:00,53098.3425,48834.207,48075.068260809065,49593.34561936579
2026-02-10 05:00:00+00:00,57933.4625,52894.81,52135.67198214201,53653.94934069874
2026-02-10 06:00:00+00:00,62643.59,58364.273,57605.135694733835,59123.413053290555
2026-02-10 07:00:00+00:00,64665.845,60995.68,60236.540003650734,61754.817362207454
2026-02-10 08:00:00+00:00,65013.020000000004,62651.68,61892.53982638291,63410.81718493963
2026-02-10 09:00:00+00:00,64895.5775,63188.164,62429.02583464866,63947.30319320538
2026-02-10 10:00:00+00:00,65226.0675,62827.508,62068.367492952646,63586.644851509365
2026-02-10 11:00:00+00:00,65428.64,62756.8,61997.66055374679,63515.93791230352
2026-02-10 12:00:00+00:00,64082.4075,61449.777,60690.63818408546,62208.915542642186
2026-02-10 13:00:00+00:00,64301.4075,60410.715,59651.5770958801,61169.85445443682
2026-02-10 14:00:00+00:00,63398.2275,59160.164,58401.02649119553,59919.30384975225
2026-02-10 15:00:00+00:00,61917.9225,58068.66,57309.51954594465,58827.796904501374
