date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-01-24 00:00:00+00:00,11227.58075,10523.970494194851,8879.609097770712,12168.331890618989
2026-01-24 01:00:00+00:00,10589.34475,10206.15451654441,8561.793120120272,11850.515912968549
2026-01-24 02:00:00+00:00,9855.24925,10318.202120105898,8673.84072368176,11962.563516530037
2026-01-24 03:00:00+00:00,9349.25425,9872.363851276747,8228.002454852609,11516.725247700884
2026-01-24 04:00:00+00:00,8979.3665,10329.155826842252,8684.794430418113,11973.51722326639
2026-01-24 05:00:00+00:00,9183.65625,9525.678714954178,7881.317318530038,11170.040111378315
2026-01-24 06:00:00+00:00,8571.08225,8342.367529267212,6698.006132843075,9986.728925691352
2026-01-24 07:00:00+00:00,8077.121,9052.998407729128,7408.637011304991,10697.359804153268
2026-01-24 08:00:00+00:00,7718.3715,9236.509213182773,7592.147816758636,10880.87060960691
2026-01-24 09:00:00+00:00,7178.78175,8656.68794196286,7012.326545538721,10301.049338386998
2026-01-24 10:00:00+00:00,6698.17175,8137.23577362937,6492.874377205231,9781.597170053508
2026-01-24 11:00:00+00:00,5602.26875,6558.625009854122,4914.263613429984,8202.98640627826
2026-01-24 12:00:00+00:00,5037.46025,6326.866629907063,4682.505233482925,7971.228026331201
2026-01-24 13:00:00+00:00,5043.33275,5161.347270894843,3516.9858744707044,6805.708667318981
2026-01-24 14:00:00+00:00,4845.08375,4546.400055964074,2902.038659539936,6190.761452388213
2026-01-24 15:00:00+00:00,5064.4805,4764.946055310514,3120.5846588863756,6409.307451734652
2026-01-24 16:00:00+00:00,5475.2294999999995,5192.103432606157,3547.7420361820186,6836.464829030295
2026-01-24 17:00:00+00:00,5530.74025,4944.21572155175,3299.854325127612,6588.5771179758885
2026-01-24 18:00:00+00:00,5395.535,4706.736910215392,3062.375513791253,6351.098306639529
2026-01-24 19:00:00+00:00,5123.242,4848.538981079038,3204.1775846549003,6492.900377503176
2026-01-24 20:00:00+00:00,5178.651,5190.770571524122,3546.4091750999837,6835.13196794826
2026-01-24 21:00:00+00:00,5137.999,5151.765275505923,3507.4038790817845,6796.126671930061
2026-01-24 22:00:00+00:00,5076.775,5127.5417183595155,3483.1803219353774,6771.903114783654
2026-01-24 23:00:00+00:00,5324.9425,5321.567346689365,3677.205950265227,6965.9287431135035
2026-01-25 00:00:00+00:00,5673.937,4897.819131718291,3253.4577352941524,6542.180528142429
2026-01-25 01:00:00+00:00,5403.31525,4681.2658453200365,3036.904448895898,6325.627241744174
2026-01-25 02:00:00+00:00,5100.572,3891.0874953936463,2246.7260989695083,5535.448891817785
2026-01-25 03:00:00+00:00,4539.90075,3889.4545888110797,2245.0931923869416,5533.815985235218
2026-01-25 04:00:00+00:00,4242.052,3583.6687425707496,1939.3073461466115,5228.030138994888
2026-01-25 05:00:00+00:00,4345.53175,5072.10200634897,3427.740609924831,6716.463402773107
2026-01-25 06:00:00+00:00,4648.529,4110.545582852442,2466.184186428304,5754.90697927658
2026-01-25 07:00:00+00:00,4978.3324999999995,4659.805766075387,3015.444369651248,6304.167162499524
2026-01-25 08:00:00+00:00,5560.2652499999995,5609.0089141061435,3964.647517682006,7253.370310530282
2026-01-25 09:00:00+00:00,6113.04925,6590.926046901088,4946.56465047695,8235.287443325225
2026-01-25 10:00:00+00:00,6443.58275,6745.800929291556,5101.439532867417,8390.162325715693
2026-01-25 11:00:00+00:00,6487.99675,6575.28841715386,4930.927020729721,8219.649813577998
2026-01-25 12:00:00+00:00,6684.3765,7536.937444716299,5892.5760482921605,9181.298841140437
2026-01-25 13:00:00+00:00,6742.1849999999995,7845.275330729324,6200.913934305187,9489.636727153462
2026-01-25 14:00:00+00:00,6762.47025,8735.202311036284,7090.840914612147,10379.563707460422
2026-01-25 15:00:00+00:00,6879.1205,8049.776483408299,6405.415086984161,9694.137879832437
2026-01-25 16:00:00+00:00,7196.8057499999995,7935.837272561842,6291.475876137703,9580.19866898598
2026-01-25 17:00:00+00:00,6911.47575,7814.123164087676,6169.761767663538,9458.484560511813
2026-01-25 18:00:00+00:00,6312.38275,6238.023819093758,4593.66242266962,7882.3852155178965
2026-01-25 19:00:00+00:00,6185.5525,6028.016657668515,4383.655261244377,7672.378054092653
2026-01-25 20:00:00+00:00,5881.70375,6551.312401160584,4906.951004736446,8195.67379758472
2026-01-25 21:00:00+00:00,5379.03825,6200.942561977775,4556.581165553637,7845.303958401913
2026-01-25 22:00:00+00:00,5403.0485,5779.987599544983,4135.626203120845,7424.3489959691215
2026-01-25 23:00:00+00:00,5811.001,6063.397260937341,4419.035864513204,7707.75865736148
2026-01-26 00:00:00+00:00,5930.989,6481.3003580166305,4836.938961592492,8125.661754440769
2026-01-26 01:00:00+00:00,6343.5615,6800.46868252879,5156.107286104652,8444.830078952928
2026-01-26 02:00:00+00:00,6371.37475,6760.865436800528,5116.504040376391,8405.226833224668
2026-01-26 03:00:00+00:00,6588.82725,7242.988520395707,5598.62712397157,8887.349916819847
2026-01-26 04:00:00+00:00,7127.63,7479.820671135798,5835.459274711659,9124.182067559936
2026-01-26 05:00:00+00:00,8394.768,8361.677311984997,6717.315915560859,10006.038708409136
2026-01-26 06:00:00+00:00,8621.521499999999,8747.452840241274,7103.091443817137,10391.814236665414
2026-01-26 07:00:00+00:00,8416.90075,8425.014452061288,6780.65305563715,10069.375848485426
2026-01-26 08:00:00+00:00,8400.06025,9112.114826690668,7467.75343026653,10756.476223114805
