date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-02-28 00:00:00+00:00,,3156.9900706325247,1468.6494112667087,4845.330729998341
2026-02-28 01:00:00+00:00,,2539.4593669844226,851.1187076186061,4227.800026350238
2026-02-28 02:00:00+00:00,,1900.086704341872,211.7460449760565,3588.427363707688
2026-02-28 03:00:00+00:00,,2436.042543956606,747.7018845907905,4124.383203322422
2026-02-28 04:00:00+00:00,,3199.387935292809,1511.0472759269933,4887.728594658625
2026-02-28 05:00:00+00:00,,3684.1628311155955,1995.8221717497804,5372.503490481412
2026-02-28 06:00:00+00:00,,5863.24884363642,4174.908184270604,7551.589503002236
2026-02-28 07:00:00+00:00,,6205.251958444616,4516.9112990788,7893.592617810432
2026-02-28 08:00:00+00:00,,6880.765510448043,5192.424851082227,8569.106169813858
2026-02-28 09:00:00+00:00,,7491.373914725682,5803.0332553598655,9179.714574091497
2026-02-28 10:00:00+00:00,,8599.400996208342,6911.060336842525,10287.741655574158
2026-02-28 11:00:00+00:00,,9793.192375278977,8104.851715913161,11481.533034644792
2026-02-28 12:00:00+00:00,,8008.394083765124,6320.053424399309,9696.73474313094
2026-02-28 13:00:00+00:00,,7779.110843446186,6090.770184080369,9467.451502812
2026-02-28 14:00:00+00:00,,9201.623597696653,7513.282938330836,10889.964257062467
2026-02-28 15:00:00+00:00,,12876.295305850319,11187.954646484504,14564.635965216135
2026-02-28 16:00:00+00:00,,14566.561941731597,12878.221282365783,16254.902601097414
2026-02-28 17:00:00+00:00,,14949.915695495394,13261.575036129578,16638.25635486121
2026-02-28 18:00:00+00:00,,15787.686797773207,14099.34613840739,17476.027457139026
2026-02-28 19:00:00+00:00,,17638.82402161159,15950.483362245774,19327.164680977407
2026-02-28 20:00:00+00:00,,16389.870169980342,14701.52951061453,18078.210829346157
2026-02-28 21:00:00+00:00,,16571.518518143872,14883.177858778055,18259.85917750969
2026-02-28 22:00:00+00:00,,16874.56948318815,15186.228823822334,18562.91014255397
2026-02-28 23:00:00+00:00,,16182.679527839724,14494.33886847391,17871.02018720554
2026-03-01 00:00:00+00:00,,15562.31530771369,13873.974648347874,17250.655967079507
2026-03-01 01:00:00+00:00,,13272.863641384336,11584.52298201852,14961.204300750152
2026-03-01 02:00:00+00:00,,9040.620447130186,7352.27978776437,10728.961106496
2026-03-01 03:00:00+00:00,,6839.175756052255,5150.835096686439,8527.516415418071
2026-03-01 04:00:00+00:00,,6691.263323056839,5002.922663691023,8379.603982422655
2026-03-01 05:00:00+00:00,,6085.255529665936,4396.91487030012,7773.596189031752
2026-03-01 06:00:00+00:00,,5231.993025480956,3543.6523661151396,6920.333684846772
2026-03-01 07:00:00+00:00,,6643.234645733607,4954.8939863677915,8331.575305099423
2026-03-01 08:00:00+00:00,,4706.618154702784,3018.277495336968,6394.9588140686
2026-03-01 09:00:00+00:00,,5529.440869531272,3841.1002101654562,7217.781528897088
2026-03-01 10:00:00+00:00,,5653.060611806988,3964.719952441172,7341.401271172804
2026-03-01 11:00:00+00:00,,6248.118853439435,4559.7781940736195,7936.4595128052515
2026-03-01 12:00:00+00:00,,7001.859531556622,5313.518872190806,8690.200190922438
2026-03-01 13:00:00+00:00,,8486.894279748209,6798.553620382393,10175.234939114023
2026-03-01 14:00:00+00:00,,7091.036083653383,5402.695424287567,8779.376743019198
2026-03-01 15:00:00+00:00,,5745.865513430203,4057.524854064387,7434.206172796019
2026-03-01 16:00:00+00:00,,6757.491657024825,5069.15099765901,8445.83231639064
2026-03-01 17:00:00+00:00,,6903.131276143695,5214.790616777879,8591.471935509511
2026-03-01 18:00:00+00:00,,7443.779102158065,5755.438442792249,9132.119761523882
2026-03-01 19:00:00+00:00,,8432.964358995872,6744.623699630058,10121.30501836169
2026-03-01 20:00:00+00:00,,8040.629546802396,6352.288887436581,9728.970206168213
2026-03-01 21:00:00+00:00,,7416.120568651786,5727.7799092859705,9104.461228017602
2026-03-01 22:00:00+00:00,,7832.517104476194,6144.176445110378,9520.85776384201
2026-03-01 23:00:00+00:00,,7071.305398749421,5382.964739383606,8759.646058115237
2026-03-02 00:00:00+00:00,,5714.719810010281,4026.379150644466,7403.060469376097
2026-03-02 01:00:00+00:00,,6301.186015671641,4612.845356305825,7989.526675037457
2026-03-02 02:00:00+00:00,,5230.649403958148,3542.308744592331,6918.990063323963
2026-03-02 03:00:00+00:00,,4605.8263794332515,2917.4857200674355,6294.167038799067
2026-03-02 04:00:00+00:00,,3793.587877314707,2105.247217948891,5481.9285366805225
2026-03-02 05:00:00+00:00,,3330.3922531995704,1642.0515938337549,5018.732912565386
2026-03-02 06:00:00+00:00,,3168.6202983677626,1480.279639001947,4856.960957733579
2026-03-02 07:00:00+00:00,,3296.988834770623,1608.6481754048073,4985.329494136438
2026-03-02 08:00:00+00:00,,3155.6045033233727,1467.2638439575571,4843.945162689189
2026-03-02 09:00:00+00:00,,2605.8995121600187,917.5588527942027,4294.240171525835
2026-03-02 10:00:00+00:00,,2728.12408621745,1039.7834268516344,4416.4647455832655
2026-03-02 11:00:00+00:00,,3805.168305513359,2116.827646147543,5493.5089648791745
2026-03-02 12:00:00+00:00,,3957.1037839928067,2268.763124626991,5645.444443358622
2026-03-02 13:00:00+00:00,,3499.658705632148,1811.3180462663322,5187.999364997964
2026-03-02 14:00:00+00:00,,2941.196403905047,1252.8557445392316,4629.537063270864
2026-03-02 15:00:00+00:00,,2503.4786265249513,815.1379671591358,4191.819285890767
