date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-03-01 17:00:00+00:00,,18875.190321647027,17961.478653393682,19788.471648575585
2026-03-01 18:00:00+00:00,,18515.169059269592,17600.153766071442,19428.446263103426
2026-03-01 19:00:00+00:00,,17859.2660771099,16944.97154935175,18772.720933846842
2026-03-01 20:00:00+00:00,,16974.306028674713,16059.334997820308,17886.59249901636
2026-03-01 21:00:00+00:00,,15991.70822504858,15078.741080913655,16908.522197427472
2026-03-01 22:00:00+00:00,,15071.60506762884,14157.033035157634,15984.016381742618
2026-03-01 23:00:00+00:00,,14352.567579421551,13439.437122135694,15265.462455614188
2026-03-02 00:00:00+00:00,,14215.882340251634,13304.64621646142,15130.067787476932
2026-03-02 01:00:00+00:00,,14581.550251441335,13668.935242158324,15495.524249042073
2026-03-02 02:00:00+00:00,,15377.833159893786,14464.774053379439,16293.18095435857
2026-03-02 03:00:00+00:00,,16487.163448609546,15573.887425339377,17401.750548622134
2026-03-02 04:00:00+00:00,,17772.09278642593,16856.139414219513,18687.20843302642
2026-03-02 05:00:00+00:00,,19105.00710613912,18191.700900357082,20021.588141181306
2026-03-02 06:00:00+00:00,,20344.953608001753,19431.904732780484,21263.178106499192
2026-03-02 07:00:00+00:00,,21330.039552213675,20416.945145901598,22246.682060410003
2026-03-02 08:00:00+00:00,,21852.144707581643,20937.61573895038,22766.08093300636
2026-03-02 09:00:00+00:00,,21974.3537792332,21061.285806900243,22890.627495459765
2026-03-02 10:00:00+00:00,,21929.5730340326,21013.87163085878,22841.51950054153
2026-03-02 11:00:00+00:00,,21784.130916620834,20868.262627763892,22696.968705177485
2026-03-02 12:00:00+00:00,,21689.134073837675,20773.53201543793,22602.504407589964
2026-03-02 13:00:00+00:00,,21653.60846009407,20735.759242656673,22567.735540091995
2026-03-02 14:00:00+00:00,,21724.36671410453,20808.418617280186,22638.679911995016
2026-03-02 15:00:00+00:00,,21888.306490924613,20976.262937041083,22802.52230964854
2026-03-02 16:00:00+00:00,,22053.13277430985,21139.735653929543,22969.95352522222
2026-03-02 17:00:00+00:00,,22064.37119040019,21150.203815108725,22978.94982583433
2026-03-02 18:00:00+00:00,,21718.639130009935,20805.70462948491,22634.893127161293
2026-03-02 19:00:00+00:00,,21013.879655807956,20099.08728687086,21929.917510724685
2026-03-02 20:00:00+00:00,,20045.981432703687,19130.039484228277,20961.15327372446
2026-03-02 21:00:00+00:00,,18994.452199440606,18079.518079927184,19910.895715812367
2026-03-02 22:00:00+00:00,,18041.179680572495,17127.220850032725,18958.068418955332
2026-03-02 23:00:00+00:00,,17321.77659878365,16406.753744003632,18232.990055762173
2026-03-03 00:00:00+00:00,,16925.712870351097,16013.518145601174,17841.077583205435
2026-03-03 01:00:00+00:00,,16919.060697787267,16006.252994848372,17831.661028380116
2026-03-03 02:00:00+00:00,,17330.733953459167,16418.56332096997,18244.013176371984
2026-03-03 03:00:00+00:00,,18107.61288424151,17193.524741882677,19020.486911989337
2026-03-03 04:00:00+00:00,,19138.25197464173,18223.119687336828,20051.47454563877
2026-03-03 05:00:00+00:00,,20272.119299157515,19357.07758869875,21186.879454113114
2026-03-03 06:00:00+00:00,,21418.132959100516,20503.183630089068,22331.198969397927
2026-03-03 07:00:00+00:00,,22288.91012242388,21373.31850669024,23200.78613929226
2026-03-03 08:00:00+00:00,,22637.56467285173,21724.747435551675,23551.5556287353
2026-03-03 09:00:00+00:00,,22524.647507650447,21610.50512523819,23439.145531167214
