date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-01-24 00:00:00+00:00,12252.975,12371.239436155178,12049.046027841247,12693.43284446911
2026-01-24 01:00:00+00:00,12021.475,12239.748386624095,11917.554978310163,12561.941794938026
2026-01-24 02:00:00+00:00,11920.65,12232.008924522526,11909.815516208593,12554.202332836458
2026-01-24 03:00:00+00:00,11859.349999999999,12530.143092784663,12207.949684470732,12852.336501098596
2026-01-24 04:00:00+00:00,11882.75,13166.993291005534,12844.799882691603,13489.186699319467
2026-01-24 05:00:00+00:00,11954.9,14368.199931293782,14046.006522979851,14690.393339607715
2026-01-24 06:00:00+00:00,12541.625,15219.819946501913,14897.626538187982,15542.013354815845
2026-01-24 07:00:00+00:00,13344.775,15740.046472267506,15417.853063953575,16062.23988058144
2026-01-24 08:00:00+00:00,14077.6,15981.52029676604,15659.326888452108,16303.713705079972
2026-01-24 09:00:00+00:00,14448.325,16175.223568520778,15853.030160206845,16497.41697683471
2026-01-24 10:00:00+00:00,14896.8,16280.038971000797,15957.845562686864,16602.23237931473
2026-01-24 11:00:00+00:00,14721.7,15998.362520598077,15676.169112284146,16320.55592891201
2026-01-24 12:00:00+00:00,14210.175,15540.740971357744,15218.547563043812,15862.934379671677
2026-01-24 13:00:00+00:00,13837.575,15309.690025116804,14987.496616802871,15631.883433430736
2026-01-24 14:00:00+00:00,13693.45,15173.169550483382,14850.97614216945,15495.362958797314
2026-01-24 15:00:00+00:00,13948.625,15246.252338765655,14924.058930451723,15568.445747079586
2026-01-24 16:00:00+00:00,14412.175,15505.861531301896,15183.668122987965,15828.054939615828
2026-01-24 17:00:00+00:00,14546.475,15559.132444317815,15236.939036003883,15881.325852631748
2026-01-24 18:00:00+00:00,14105.55,15260.010341542038,14937.816933228107,15582.203749855971
2026-01-24 19:00:00+00:00,13500.6,14632.574313249066,14310.380904935133,14954.767721562997
2026-01-24 20:00:00+00:00,12862.05,13892.117674255616,13569.924265941683,14214.311082569548
2026-01-24 21:00:00+00:00,12508.5,13162.598896823949,12840.405488510018,13484.79230513788
2026-01-24 22:00:00+00:00,11919.975,12524.230959709515,12202.037551395582,12846.424368023447
2026-01-24 23:00:00+00:00,11425.2,11941.54498348478,11619.35157517085,12263.738391798712
2026-01-25 00:00:00+00:00,11103.725,11701.744025531501,11379.55061721757,12023.937433845434
2026-01-25 01:00:00+00:00,11018.55,11559.310168509923,11237.11676019599,11881.503576823854
2026-01-25 02:00:00+00:00,11073.35,11525.09980769453,11202.9063993806,11847.293216008464
