date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2026-03-02 22:00:00+00:00,,50578.477,50020.47610848961,51136.47600748656
2026-03-02 23:00:00+00:00,,45522.324,44964.32546322612,46080.32536222307
2026-03-03 00:00:00+00:00,,44260.8,43702.800397101906,44818.80029609886
2026-03-03 01:00:00+00:00,,43479.062,42921.0623785595,44037.062277556455
2026-03-03 02:00:00+00:00,,42062.582,41504.58196402041,42620.58186301737
2026-03-03 03:00:00+00:00,,41651.277,41093.279578700625,42209.27947769758
2026-03-03 04:00:00+00:00,,45084.938,44526.93949608398,45642.939395080924
2026-03-03 05:00:00+00:00,,49613.45,49055.450603796,50171.450502792955
2026-03-03 06:00:00+00:00,,56174.44,55616.44102766523,56732.44092666218
2026-03-03 07:00:00+00:00,,59880.824,59322.82515730988,60438.825056306836
2026-03-03 08:00:00+00:00,,60389.66,59831.65872166329,60947.65862066024
2026-03-03 09:00:00+00:00,,60056.137,59498.13784694334,60614.137745940294
2026-03-03 10:00:00+00:00,,59592.402,59034.402933392856,60150.40283238981
2026-03-03 11:00:00+00:00,,57499.51,56941.51182430497,58057.51172330193
2026-03-03 12:00:00+00:00,,54176.598,53618.59951463334,54734.59941363029
2026-03-03 13:00:00+00:00,,52451.133,51893.1326354013,53009.132534398246
2026-03-03 14:00:00+00:00,,47768.89,47210.88924949805,48326.889148495
2026-03-03 15:00:00+00:00,,47066.0,46508.001242966355,47624.00114196331
2026-03-03 16:00:00+00:00,,48771.51,48213.51038923762,49329.510288234575
2026-03-03 17:00:00+00:00,,52377.895,51819.893524307015,52935.89342330397
2026-03-03 18:00:00+00:00,,54638.492,54080.49262831762,55196.49252731457
2026-03-03 19:00:00+00:00,,51589.656,51031.65710268403,52147.657001680986
2026-03-03 20:00:00+00:00,,51034.58,50476.576488959814,51592.57638795677
2026-03-03 21:00:00+00:00,,52285.562,51727.56240061934,52843.56229961629
2026-03-03 22:00:00+00:00,,48670.55,48112.552304346405,49228.55220334335
2026-03-03 23:00:00+00:00,,45419.14,44861.14135207024,45977.141251067194
2026-03-04 00:00:00+00:00,,43251.086,42693.0881474225,43809.088046419456
2026-03-04 01:00:00+00:00,,41035.73,40477.73007019132,41593.72996918827
2026-03-04 02:00:00+00:00,,40104.23,39546.23009417257,40662.22999316952
2026-03-04 03:00:00+00:00,,41276.48,40718.481182044925,41834.48108104188
