date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-02-28 00:00:00+00:00,,9.951439542976914,-482.1768799495578,502.07975903551164
2026-02-28 01:00:00+00:00,,10.340875858961112,-481.78744363357373,502.46919535149584
2026-02-28 02:00:00+00:00,,7.829948400794365,-484.29837109174036,499.9582678933291
2026-02-28 03:00:00+00:00,,10.501361189230352,-481.62695830330426,502.6296806817651
2026-02-28 04:00:00+00:00,,18.57166540004573,-473.556654092489,510.69998489258046
2026-02-28 05:00:00+00:00,,24.581716875235088,-467.54660261729964,516.7100363677698
2026-02-28 06:00:00+00:00,,154.18387479366254,-337.9444446988721,646.3121942861973
2026-02-28 07:00:00+00:00,,741.2563138480783,249.12799435554348,1233.3846333406132
2026-02-28 08:00:00+00:00,,1864.1444267130769,1372.016107220542,2356.272746205612
2026-02-28 09:00:00+00:00,,2703.6487163305364,2211.5203968380015,3195.777035823071
2026-02-28 10:00:00+00:00,,3109.639728622788,2617.511409130253,3601.768048115323
2026-02-28 11:00:00+00:00,,3301.0810262398263,2808.952706747292,3793.2093457323613
2026-02-28 12:00:00+00:00,,2988.1587615766416,2496.0304420841067,3480.2870810691766
2026-02-28 13:00:00+00:00,,2201.1641594942084,1709.035840001674,2693.292478986744
2026-02-28 14:00:00+00:00,,1350.0681865964934,857.9398671039587,1842.1965060890284
2026-02-28 15:00:00+00:00,,615.9458778130902,123.81755832055546,1108.074197305625
2026-02-28 16:00:00+00:00,,142.98010272036254,-349.1482167721722,635.1084222128973
2026-02-28 17:00:00+00:00,,2.481213255667626,-489.64710623686733,494.60953274820235
2026-02-28 18:00:00+00:00,,2.5346910096125157,-489.5936284829222,494.66301050214724
2026-02-28 19:00:00+00:00,,2.5346910096125157,-489.5936284829222,494.66301050214724
2026-02-28 20:00:00+00:00,,2.445266339153477,-489.68305315338125,494.57358583168826
2026-02-28 21:00:00+00:00,,2.445266339153477,-489.68305315338125,494.57358583168826
2026-02-28 22:00:00+00:00,,2.445266339153477,-489.68305315338125,494.57358583168826
2026-02-28 23:00:00+00:00,,2.4827579038762906,-489.64556158865844,494.6110773964111
2026-03-01 00:00:00+00:00,,4.782043279821892,-487.34627621271284,496.9103627723566
2026-03-01 01:00:00+00:00,,5.256429787145748,-486.87188970538887,497.3847492796805
2026-03-01 02:00:00+00:00,,6.086782319296958,-486.0415371732379,498.21510181183163
2026-03-01 03:00:00+00:00,,6.688637071286507,-485.43968242124834,498.8169565638213
2026-03-01 04:00:00+00:00,,11.636344930604764,-480.49197456192996,503.76466442313955
2026-03-01 05:00:00+00:00,,18.397297245664163,-473.73102224687045,510.5256167381989
2026-03-01 06:00:00+00:00,,76.2223479702235,-415.90597152231135,568.3506674627582
2026-03-01 07:00:00+00:00,,655.5180414414501,163.3897219489154,1147.6463609339849
2026-03-01 08:00:00+00:00,,1564.7452385978127,1072.616919105278,2056.8735580903476
2026-03-01 09:00:00+00:00,,2347.8224584704176,1855.694138977883,2839.950777962952
2026-03-01 10:00:00+00:00,,2777.6815176275722,2285.5531981350377,3269.809837120107
2026-03-01 11:00:00+00:00,,2710.289394396822,2218.1610749042875,3202.417713889357
2026-03-01 12:00:00+00:00,,2336.169047663857,1844.0407281713224,2828.2973671563914
2026-03-01 13:00:00+00:00,,1637.9513698612554,1145.823050368721,2130.0796893537904
2026-03-01 14:00:00+00:00,,1529.2368102678124,1037.108490775278,2021.3651297603471
2026-03-01 15:00:00+00:00,,629.0873816486262,136.95906215609148,1121.215701141161
2026-03-01 16:00:00+00:00,,117.4617573365042,-374.6665621560305,609.5900768290389
2026-03-01 17:00:00+00:00,,10.52317569203467,-481.60514380049995,502.6514951845694
2026-03-01 18:00:00+00:00,,3.7810398760839234,-488.3472796164508,495.9093593686187
2026-03-01 19:00:00+00:00,,5.638353444545146,-486.4899660479896,497.7666729370799
2026-03-01 20:00:00+00:00,,5.638353444545146,-486.4899660479896,497.7666729370799
2026-03-01 21:00:00+00:00,,5.638353444545146,-486.4899660479896,497.7666729370799
2026-03-01 22:00:00+00:00,,5.638353444545146,-486.4899660479896,497.7666729370799
2026-03-01 23:00:00+00:00,,5.683263930657404,-486.4450555618773,497.81158342319213
2026-03-02 00:00:00+00:00,,6.610410628044178,-485.51790886449066,498.7387301205789
2026-03-02 01:00:00+00:00,,5.775280582308824,-486.35303891022613,497.90360007484355
2026-03-02 02:00:00+00:00,,5.953896026660118,-486.1744234658745,498.0822155191949
2026-03-02 03:00:00+00:00,,5.4908206857284085,-486.63749880680643,497.6191401782632
2026-03-02 04:00:00+00:00,,10.936043107457749,-481.19227638507687,503.0643625999924
2026-03-02 05:00:00+00:00,,20.184911577151524,-471.9434079153832,512.3132310696863
2026-03-02 06:00:00+00:00,,149.78706949557898,-342.34124999695564,641.9153889881137
2026-03-02 07:00:00+00:00,,791.8967447005112,299.7684252079765,1284.025064193046
2026-03-02 08:00:00+00:00,,1806.2450542703152,1314.1167347777805,2298.37337376285
2026-03-02 09:00:00+00:00,,2952.5477842429173,2460.4194647503828,3444.676103735452
2026-03-02 10:00:00+00:00,,3597.753485123279,3105.625165630744,4089.8818046158135
2026-03-02 11:00:00+00:00,,4077.149555945665,3585.02123645313,4569.2778754382
2026-03-02 12:00:00+00:00,,4105.943999139217,3613.815679646682,4598.072318631752
2026-03-02 13:00:00+00:00,,3636.1671357076625,3144.0388162151276,4128.2954552001975
2026-03-02 14:00:00+00:00,,2593.3317655211895,2101.2034460286545,3085.4600850137244
