date,hard_coal_tran_actual,oil_tran_actual,gas_tran_actual,renewables_tran_actual,biomass_tran_actual,waste_tran_actual,hard_coal_tran_fitted,oil_tran_fitted,gas_tran_fitted,renewables_tran_fitted,biomass_tran_fitted,waste_tran_fitted,hard_coal_tran_lower,oil_tran_lower,gas_tran_lower,renewables_tran_lower,biomass_tran_lower,waste_tran_lower,hard_coal_tran_upper,oil_tran_upper,gas_tran_upper,renewables_tran_upper,biomass_tran_upper,waste_tran_upper
2026-02-28 00:00:00+00:00,,,,,,,1179.8863543510336,5.810678688126567,337.8586361814202,811.1430386726045,402.1633279461979,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 01:00:00+00:00,,,,,,,1158.3019510972406,5.810678688126567,337.98694612669846,819.5170868950277,403.0622048959121,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 02:00:00+00:00,,,,,,,1163.6672591710342,5.810678688126567,337.9829547530682,827.891135117451,404.32922716048245,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 03:00:00+00:00,,,,,,,1170.3993709420108,5.810678688126567,338.0379859820121,836.2651833398742,405.41056531079835,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 04:00:00+00:00,,,,,,,1192.4465144940455,5.810678688126567,338.1223848357955,844.6392315622975,407.2403699010584,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 05:00:00+00:00,,,,,,,1217.4669849667198,5.810678688126567,338.1962337907236,853.0132797847208,408.80456801837624,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 06:00:00+00:00,,,,,,,1228.945816857827,5.810678688126567,338.2638101784815,861.387328007144,410.1995120832239,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 07:00:00+00:00,,,,,,,1219.7761251884779,5.810678688126567,338.22360638673956,869.7613762295673,410.3441257535278,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 08:00:00+00:00,,,,,,,1162.9275252229284,5.810678688126567,338.00034645169654,878.1354244519905,408.4451229612439,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 09:00:00+00:00,,,,,,,1107.8543525598934,5.810678688126567,337.7192041900418,886.5094726744138,406.8396792794932,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 10:00:00+00:00,,,,,,,1060.5890153737687,5.810678688126567,337.39015935993115,894.8835208968371,404.66764659446596,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 11:00:00+00:00,,,,,,,996.1510989098877,5.810678688126567,337.2148019389604,903.2575691192603,403.69888417197427,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 12:00:00+00:00,,,,,,,994.8893700448318,5.810678688126567,337.1714619152988,911.6316173416836,404.5604550745898,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 13:00:00+00:00,,,,,,,1051.7893405686298,5.810678688126567,337.1877143983392,920.005665564107,407.9245813301201,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-28 14:00:00+00:00,,,,,,,1079.640332321706,5.810678688126567,337.21195076243544,928.3797137865301,410.2017024048748,42.245563652882204,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
