date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-02-28 00:00:00+00:00,,5751.609,5425.502955805406,6077.714887267628
2026-02-28 01:00:00+00:00,,5436.8677,5110.761523527612,5762.973454989835
2026-02-28 02:00:00+00:00,,5413.2324,5087.126379211286,5739.338310673509
2026-02-28 03:00:00+00:00,,4184.2285,3858.1223082717606,4510.334239733984
2026-02-28 04:00:00+00:00,,2977.3796,2651.2736258790574,3303.4855573412806
2026-02-28 05:00:00+00:00,,3589.9822,3263.8761886231873,3916.08812008541
2026-02-28 06:00:00+00:00,,4156.2676,3830.1617408080133,4482.373672270236
2026-02-28 07:00:00+00:00,,5461.0415,5134.935395977202,5787.147327439425
2026-02-28 08:00:00+00:00,,3776.44,3450.3339848219484,4102.545916284172
2026-02-28 09:00:00+00:00,,3685.4143,3359.308355127052,4011.5202865892747
2026-02-28 10:00:00+00:00,,4432.9766,4106.870563072919,4759.082494535141
2026-02-28 11:00:00+00:00,,4686.2036,4360.09743213108,5012.309363593303
2026-02-28 12:00:00+00:00,,5100.9805,4774.874720919701,5427.086652381923
2026-02-28 13:00:00+00:00,,4930.224,4604.118182606463,5256.330114068686
2026-02-28 14:00:00+00:00,,4797.551,4471.444638777151,5123.656570239375
2026-02-28 15:00:00+00:00,,4901.865,4575.759075674893,5227.971007137116
2026-02-28 16:00:00+00:00,,5814.49,5488.384134123903,6140.596065586125
2026-02-28 17:00:00+00:00,,6008.4033,5682.297540282129,6334.509471744352
2026-02-28 18:00:00+00:00,,7210.6074,6884.501390605819,7536.7133220680425
2026-02-28 19:00:00+00:00,,8811.055,8484.94933979693,9137.161271259154
2026-02-28 20:00:00+00:00,,7460.2573,7134.151423127887,7786.36335459011
2026-02-28 21:00:00+00:00,,9255.4795,8929.374044851658,9581.585976313881
2026-02-28 22:00:00+00:00,,9050.075,8723.969195003552,9376.181126465774
2026-02-28 23:00:00+00:00,,8244.005,7917.898778137564,8570.110709599787
2026-03-01 00:00:00+00:00,,9739.788,9413.68248587034,10065.894417332562
2026-03-01 01:00:00+00:00,,7587.685,7261.579257012602,7913.791188474826
2026-03-01 02:00:00+00:00,,9541.79,9215.684371589294,9867.896303051519
2026-03-01 03:00:00+00:00,,9402.897,9076.791875168296,9729.00380663052
2026-03-01 04:00:00+00:00,,8024.1562,7698.050347581126,8350.262279043349
2026-03-01 05:00:00+00:00,,6746.2837,6420.1779002944695,7072.389831756693
2026-03-01 06:00:00+00:00,,5429.332,5103.226024950312,5755.437956412535
2026-03-01 07:00:00+00:00,,4834.469,4508.363235278517,5160.57516674074
2026-03-01 08:00:00+00:00,,4456.4565,4130.350745424399,4782.562676886621
2026-03-01 09:00:00+00:00,,4123.3267,3797.2207520733623,4449.432683535585
2026-03-01 10:00:00+00:00,,4249.2446,3923.1386043576113,4575.3505358198345
2026-03-01 11:00:00+00:00,,4390.1,4063.993984677709,4716.205916139932
2026-03-01 12:00:00+00:00,,4101.4517,3775.3458136322974,4427.55774509452
2026-03-01 13:00:00+00:00,,4061.7915,3735.685593564413,4387.897525026636
2026-03-01 14:00:00+00:00,,3667.843,3341.7371529209836,3993.9490843832064
2026-03-01 15:00:00+00:00,,2999.3318,2673.2257299447583,3325.437661406981
2026-03-01 16:00:00+00:00,,2042.3694,1716.263501381166,2368.4754328433883
2026-03-01 17:00:00+00:00,,2044.9086,1718.8026652484673,2371.01459671069
2026-03-01 18:00:00+00:00,,2283.4727,1957.3665616117505,2609.5784930739737
2026-03-01 19:00:00+00:00,,3309.5515,2983.4455137567775,3635.6574452190007
2026-03-01 20:00:00+00:00,,3205.2595,2879.153588553365,3531.365520015588
2026-03-01 21:00:00+00:00,,3320.3855,2994.279509235756,3646.4914406979788
2026-03-01 22:00:00+00:00,,3693.8994,3367.7933960008377,4020.0053274630604
2026-03-01 23:00:00+00:00,,3976.4153,3650.309216554516,4302.521148016739
2026-03-02 00:00:00+00:00,,4512.572,4186.465655582825,4838.677587045047
2026-03-02 01:00:00+00:00,,4199.2925,3873.1866343962515,4525.398565858474
2026-03-02 02:00:00+00:00,,4239.2627,3913.156851168702,4565.368782630924
2026-03-02 03:00:00+00:00,,4538.6895,4212.583636014046,4864.795567476269
2026-03-02 04:00:00+00:00,,3772.2256,3446.1195979383947,4098.331529400618
2026-03-02 05:00:00+00:00,,3743.9707,3417.864813788575,4070.0767452507976
2026-03-02 06:00:00+00:00,,3070.2256,2744.1195674304918,3396.3314988927145
2026-03-02 07:00:00+00:00,,2265.4514,1939.345465135171,2591.557396597394
2026-03-02 08:00:00+00:00,,2094.1995,1768.09357251352,2420.305503975743
2026-03-02 09:00:00+00:00,,1028.8146,702.7086198702195,1354.9205513324423
2026-03-02 10:00:00+00:00,,1324.2479,998.1420048012096,1650.3539362634328
2026-03-02 11:00:00+00:00,,1637.016,1310.9101706312263,1963.1221020934488
2026-03-02 12:00:00+00:00,,1143.9606,817.8545779012265,1470.0665093634493
2026-03-02 13:00:00+00:00,,934.21625,608.1102108384503,1260.322142300673
2026-03-02 14:00:00+00:00,,825.3239,499.2178462391098,1151.4297777013326
2026-03-02 15:00:00+00:00,,819.94867,493.8427910852838,1146.054722547507
2026-03-02 16:00:00+00:00,,688.89764,362.79154474517327,1015.0034762073965
2026-03-02 17:00:00+00:00,,1105.2135,779.1074884345817,1431.3194198968044
2026-03-02 18:00:00+00:00,,1280.1232,954.0171432521133,1606.229074714336
2026-03-02 19:00:00+00:00,,2153.8403,1827.734231246554,2479.9461627087767
