date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-01-24 00:00:00+00:00,3710.34,3505.1836,3179.077619853844,3831.2895513160674
2026-01-24 01:00:00+00:00,3372.12,3288.5352,2962.4292945695593,3614.641226031782
2026-01-24 02:00:00+00:00,2900.105,2820.8826,2494.7765963597412,3146.988527821964
2026-01-24 03:00:00+00:00,2614.755,2739.0115,2412.9054454100096,3065.1173768722324
2026-01-24 04:00:00+00:00,2550.9825,2041.2982,1715.1922552372107,2367.404186699434
2026-01-24 05:00:00+00:00,2382.815,1799.0287,1472.9227593275969,2125.1346907898196
2026-01-24 06:00:00+00:00,2343.13,1989.3224,1663.216440290706,2315.428371752929
2026-01-24 07:00:00+00:00,2235.34,2037.7855,1711.6796546564892,2363.8915861187124
2026-01-24 08:00:00+00:00,2198.13,2074.9966,1748.8905150514775,2401.1024465137
2026-01-24 09:00:00+00:00,2126.3625,2147.8464,1821.7404926313284,2473.952424093551
2026-01-24 10:00:00+00:00,2109.0725,2211.985,1885.87922077099,2538.0911522332126
2026-01-24 11:00:00+00:00,2054.9849999999997,1617.464,1291.3579878407459,1943.5699193029686
2026-01-24 12:00:00+00:00,2182.89,2352.1045,2025.9986045329447,2678.2105359951674
2026-01-24 13:00:00+00:00,2224.1425,2079.814,1753.7080176379873,2405.91994910021
2026-01-24 14:00:00+00:00,2228.9700000000003,1955.0793,1628.9734362869322,2281.185367749155
2026-01-24 15:00:00+00:00,2413.7575,2219.5298,1893.4237434326546,2545.6356748948774
2026-01-24 16:00:00+00:00,2660.6475,2404.5198,2078.41368861837,2730.625620080593
2026-01-24 17:00:00+00:00,2861.4849999999997,2656.0583,2329.9522776349845,2982.1642090972073
2026-01-24 18:00:00+00:00,2919.705,2972.48,2646.373936201612,3298.585867663835
2026-01-24 19:00:00+00:00,2648.0425,2406.984,2080.877942882127,2733.0898743443495
2026-01-24 20:00:00+00:00,2411.0475,2073.543,1747.436958236582,2399.648889698805
2026-01-24 21:00:00+00:00,2398.6949999999997,2048.0212,1721.9152951221795,2374.1272265844027
2026-01-24 22:00:00+00:00,2566.3075,2074.5667,1748.4606581295825,2400.6725895918053
2026-01-24 23:00:00+00:00,2517.3075,2084.3652,1758.259261219152,2410.4711926813748
2026-01-25 00:00:00+00:00,2539.15,2413.4426,2087.3365673918897,2739.548498854112
2026-01-25 01:00:00+00:00,2739.6499999999996,2373.296,2047.189871550208,2699.4018030124307
2026-01-25 02:00:00+00:00,2867.205,2857.4543,2531.3484933617997,3183.5604248240224
2026-01-25 03:00:00+00:00,2812.695,2469.7632,2143.6571393439854,2795.8690708062077
2026-01-25 04:00:00+00:00,2809.3125,1845.1251,1519.0191407274974,2171.23107218972
2026-01-25 05:00:00+00:00,2759.835,2392.7034,2066.59728085819,2718.8092123204124
2026-01-25 06:00:00+00:00,2853.6949999999997,2560.4329,2234.3267725494325,2886.5387040116557
2026-01-25 07:00:00+00:00,2807.735,2472.5596,2146.4536351654324,2798.665566627655
2026-01-25 08:00:00+00:00,2597.28,2308.0625,1981.9564152406097,2634.1683467028324
2026-01-25 09:00:00+00:00,2477.35,2197.6765,1871.5705161623061,2523.7824476245287
2026-01-25 10:00:00+00:00,2654.65,2416.2783,2090.172264612083,2742.3841960743057
2026-01-25 11:00:00+00:00,2944.22,2588.454,2262.34820406606,2914.5601355282834
2026-01-25 12:00:00+00:00,3160.5,2817.862,2491.756050959816,3143.9679824220393
2026-01-25 13:00:00+00:00,3567.4775,3918.4675,3592.361653133852,4244.573584596075
2026-01-25 14:00:00+00:00,3829.0675,3755.602,3429.4959609780717,4081.7078924402945
2026-01-25 15:00:00+00:00,4124.705,4310.253,3984.146800004579,4636.358731466802
2026-01-25 16:00:00+00:00,4136.3225,4585.75,4259.6438478440095,4911.855779306233
2026-01-25 17:00:00+00:00,4068.52,4331.1807,4005.0747190114535,4657.286650473676
2026-01-25 18:00:00+00:00,3964.585,3158.6816,2832.575728587676,3484.787660049899
2026-01-25 19:00:00+00:00,3627.425,3980.219,3654.1130136640427,4306.324945126265
2026-01-25 20:00:00+00:00,3234.27,2763.605,2437.498986299147,3089.7109177613697
2026-01-25 21:00:00+00:00,2872.0,2363.4358,2037.3298464670584,2689.541777929281
2026-01-25 22:00:00+00:00,2803.8125,2832.3691,2506.263091358196,3158.475022820419
2026-01-25 23:00:00+00:00,2758.7525,2341.075,2014.9688446431487,2667.1807761053715
2026-01-26 00:00:00+00:00,2485.41,2188.4849,1862.3789525543111,2514.590884016534
2026-01-26 01:00:00+00:00,2291.805,2901.7969,2575.690806234139,3227.9027376963622
2026-01-26 02:00:00+00:00,2064.0074999999997,2159.236,1833.1300514977352,2485.341982959958
2026-01-26 03:00:00+00:00,1916.6550000000002,3834.5881,3508.482068794669,4160.694000256892
2026-01-26 04:00:00+00:00,1750.685,1920.5862,1594.4802807832384,2246.6922122454607
2026-01-26 05:00:00+00:00,1592.7925,1147.9095,821.8036336590776,1474.0155651213004
2026-01-26 06:00:00+00:00,1548.2425000000003,1770.3246,1444.2186024605285,2096.4305339227512
2026-01-26 07:00:00+00:00,1446.935,1320.4352,994.3291836073186,1646.5411150695413
2026-01-26 08:00:00+00:00,1188.6025,440.21378,114.10776848229943,766.3196999445222
2026-01-26 09:00:00+00:00,967.1725000000001,940.2248,614.1188925611186,1266.3308240233418
2026-01-26 10:00:00+00:00,750.065,902.3754,576.2693598726969,1228.4812913349197
