date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-01-24 00:00:00+00:00,11227.58075,11448.981,10372.813399774604,12525.149235086972
2026-01-24 01:00:00+00:00,10589.34475,10747.535,9671.36690842293,11823.702743735299
2026-01-24 02:00:00+00:00,9855.24925,10917.472,9841.303470769402,11993.639306081772
2026-01-24 03:00:00+00:00,9349.25425,11077.437,10001.268390050453,12153.604225362822
2026-01-24 04:00:00+00:00,8979.3665,10871.686,9795.517837353616,11947.853672665984
2026-01-24 05:00:00+00:00,9183.65625,10122.595,9046.426954618333,11198.762789930703
2026-01-24 06:00:00+00:00,8571.08225,10132.117,9055.949178511735,11208.285013824105
2026-01-24 07:00:00+00:00,8077.121,10591.528,9515.360354026068,11667.696189338438
2026-01-24 08:00:00+00:00,7718.3715,10340.317,9264.14894154715,11416.48477685952
2026-01-24 09:00:00+00:00,7178.78175,10454.366,9378.197622724852,11530.533458037222
2026-01-24 10:00:00+00:00,6698.17175,9549.223,8473.05499537762,10625.39083068999
2026-01-24 11:00:00+00:00,5602.26875,6947.6885,5871.520360037558,8023.8561953499275
2026-01-24 12:00:00+00:00,5037.46025,7139.626,6063.4579772376055,8215.793812549975
2026-01-24 13:00:00+00:00,5043.33275,6280.4385,5204.270819059565,7356.606654371934
2026-01-24 14:00:00+00:00,4845.08375,6535.71,5459.5421502576755,7611.877985570045
2026-01-24 15:00:00+00:00,5064.4805,5494.2915,4418.123447838285,6570.459283150654
2026-01-24 16:00:00+00:00,5475.2294999999995,5908.2075,4832.039762278896,6984.375597591265
2026-01-24 17:00:00+00:00,5530.74025,6139.506,5063.337808522121,7215.673643834491
2026-01-24 18:00:00+00:00,5395.535,5732.366,4656.198427926974,6808.534263239343
2026-01-24 19:00:00+00:00,5123.242,5329.6484,4253.480561485152,6405.8163967975215
2026-01-24 20:00:00+00:00,5178.651,5607.9883,4531.820352987279,6684.156188299648
2026-01-24 21:00:00+00:00,5137.999,6034.206,4958.038151623634,7110.373986936003
2026-01-24 22:00:00+00:00,5076.775,6719.0425,5642.874755951862,7795.210591264233
2026-01-24 23:00:00+00:00,5324.9425,6401.466,5325.29797437234,7477.633809684709
2026-01-25 00:00:00+00:00,5673.937,5638.6714,4562.503593433124,6714.839428745493
2026-01-25 01:00:00+00:00,5403.31525,5088.164,4011.9960828669323,6164.331918179301
2026-01-25 02:00:00+00:00,5100.572,4500.845,3424.6774797183066,5577.0133150306765
2026-01-25 03:00:00+00:00,4539.90075,5600.968,4524.799699248976,6677.135534561346
2026-01-25 04:00:00+00:00,4242.052,4663.103,3586.935367893739,5739.271203206108
2026-01-25 05:00:00+00:00,4345.53175,6042.936,4966.768119040167,7119.103954352537
2026-01-25 06:00:00+00:00,4648.529,4664.7515,3588.5834451060587,5740.919280418428
2026-01-25 07:00:00+00:00,4978.3324999999995,5899.1235,4822.955846227159,6975.291681539528
2026-01-25 08:00:00+00:00,5560.2652499999995,7281.9062,6205.7381279506335,8358.073963263003
2026-01-25 09:00:00+00:00,6113.04925,8133.7603,7057.592428837099,9209.928264149468
2026-01-25 10:00:00+00:00,6443.58275,8826.36,7750.1925631386,9902.52839845097
2026-01-25 11:00:00+00:00,6487.99675,8582.332,7506.164408475486,9658.500243787856
2026-01-25 12:00:00+00:00,6684.3765,9528.87,8452.702017736367,10605.037853048736
2026-01-25 13:00:00+00:00,6742.1849999999995,10716.504,9640.335631935272,11792.671467247641
2026-01-25 14:00:00+00:00,6762.47025,11039.531,9963.36273831605,12115.698573628417
2026-01-25 15:00:00+00:00,6879.1205,10032.434,8956.26552317833,11108.6013584907
2026-01-25 16:00:00+00:00,7196.8057499999995,9804.898,8728.73030723478,10881.06614254715
2026-01-25 17:00:00+00:00,6911.47575,9475.546,8399.378060529089,10551.713895841458
2026-01-25 18:00:00+00:00,6312.38275,7884.4834,6808.315505180957,8960.651340493327
2026-01-25 19:00:00+00:00,6185.5525,7326.526,6250.358002795898,8402.693838108267
2026-01-25 20:00:00+00:00,5881.70375,7533.1055,6456.937497982124,8609.273333294494
2026-01-25 21:00:00+00:00,5379.03825,7057.105,5980.93704416881,8133.272879481179
2026-01-25 22:00:00+00:00,5403.0485,7002.3813,5926.213555932193,8078.549391244563
2026-01-25 23:00:00+00:00,5811.001,6474.8525,5398.684835216609,7551.020670528978
2026-01-26 00:00:00+00:00,5930.989,7016.6655,5940.497512517008,8092.833347829377
2026-01-26 01:00:00+00:00,6343.5615,7740.36,6664.191742671097,8816.527577983466
2026-01-26 02:00:00+00:00,6371.37475,7809.8306,6733.662511346116,8885.998346658485
2026-01-26 03:00:00+00:00,6588.82725,7286.0786,6209.910649760715,8362.246485073085
2026-01-26 04:00:00+00:00,7127.63,9423.257,8347.089257204774,10499.425092517144
2026-01-26 05:00:00+00:00,8394.768,11747.83,10671.661754700579,12823.997590012947
2026-01-26 06:00:00+00:00,8621.521499999999,10968.693,9892.524841485694,12044.860676798064
2026-01-26 07:00:00+00:00,8416.90075,11328.698,10252.529958702162,12404.86579401453
2026-01-26 08:00:00+00:00,8400.06025,13007.944,11931.776501133398,14084.112336445767
