date,hard_coal_tenn_actual,oil_tenn_actual,gas_tenn_actual,renewables_tenn_actual,biomass_tenn_actual,waste_tenn_actual,hard_coal_tenn_fitted,oil_tenn_fitted,gas_tenn_fitted,renewables_tenn_fitted,biomass_tenn_fitted,waste_tenn_fitted,hard_coal_tenn_lower,oil_tenn_lower,gas_tenn_lower,renewables_tenn_lower,biomass_tenn_lower,waste_tenn_lower,hard_coal_tenn_upper,oil_tenn_upper,gas_tenn_upper,renewables_tenn_upper,biomass_tenn_upper,waste_tenn_upper
2026-01-24 14:00:00+00:00,328.6,0.13099999999999978,3849.1865,445.2974999999999,2118.074,205.641,522.3472782174357,2.2747404370300752,2107.473722449766,1144.2326721794511,1928.0968038065546,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 15:00:00+00:00,371.2,0.13099999999999978,4215.87675,579.36625,2216.36575,205.523,535.1194062074763,2.2747404370300752,2219.1085721547242,1151.565956410463,1931.631786575217,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 16:00:00+00:00,469.9,0.13099999999999978,4274.9845000000005,1149.981,2303.018,205.444,542.735143696632,2.2747404370300752,2269.853341025277,1158.899240641475,1937.255417205004,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 17:00:00+00:00,468.6,0.13099999999999978,4277.59275,1100.69875,2319.06475,205.365,544.9197768795626,2.2747404370300752,2273.028589069112,1166.232524872487,1941.5931650693935,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 18:00:00+00:00,408.8,0.13099999999999978,4275.035,469.36300000000006,2286.076,205.325,541.3949256352654,2.2747404370300752,2224.126177337266,1173.5658091034986,1945.0629725590782,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 19:00:00+00:00,348.6,0.13099999999999978,4217.42075,388.2265,2179.33175,205.246,534.6673222155944,2.2747404370300752,2147.903677423759,1180.8990933345106,1948.239635178061,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 20:00:00+00:00,288.65,0.13099999999999978,3969.73725,382.08925,2102.25575,205.206,528.6983695782894,2.2747404370300752,2109.052788774975,1188.2323775655225,1951.3617003684815,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 21:00:00+00:00,266.4,0.13099999999999978,3483.33025,380.7964999999999,2038.1122500000001,205.167,528.1094386169462,2.2747404370300752,2077.0524656793777,1195.5656617965344,1954.5628193130826,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 22:00:00+00:00,248.53375,0.13099999999999978,3389.7872500000003,372.169,2001.2082500000001,205.127,524.472134581861,2.2747404370300752,2005.8833418861145,1202.8989460275461,1957.8113328990319,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 23:00:00+00:00,416.15175,0.13099999999999978,3301.45525,370.05849999999987,1968.4769999999999,292.084,520.4520089679198,2.2747404370300752,1963.9959462673194,1210.232230258558,1960.6837452387704,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 00:00:00+00:00,545.079,0.13099999999999978,3069.0654999999997,356.7595,1955.774,292.044,507.28012599241663,2.2747404370300752,1857.3919063973265,1041.5666929452848,1897.399544044801,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 01:00:00+00:00,637.8305,0.13099999999999978,3152.0077499999998,344.7027499999999,1943.90275,292.084,506.50410891510523,2.2747404370300752,1827.7995743906793,1048.8999771762967,1899.9051043530385,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 02:00:00+00:00,792.60225,0.13099999999999978,3167.3775,338.97675000000004,1936.12175,292.044,506.96317206138013,2.2747404370300752,1838.9713153392022,1056.2332614073086,1902.352577067657,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 03:00:00+00:00,971.86075,0.13099999999999978,3161.52075,335.3710000000001,1949.3445,286.11,511.34071192498766,2.2747404370300752,1861.9173678964698,1063.5665456383206,1904.2780696598995,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 04:00:00+00:00,997.1395,0.13099999999999978,3187.73925,332.43449999999996,1983.08125,284.171,514.6082884006078,2.2747404370300752,1858.3577882487054,1070.8998298693325,1906.576420362332,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 05:00:00+00:00,1015.62725,0.13099999999999978,3283.1802500000003,332.1685,2081.7505,284.211,516.6414457792143,2.2747404370300752,1879.1997873850012,1078.2331141003442,1909.1786258787117,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 06:00:00+00:00,1043.29975,0.13099999999999978,3434.7475000000004,328.5384999999999,2225.1859999999997,284.211,518.1381675210582,2.2747404370300752,1911.4509907960212,1085.5663983313561,1912.5660793478057,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 07:00:00+00:00,1055.7285,0.13099999999999978,3548.853,335.9145,2302.813,284.251,521.9621494766478,2.2747404370300752,1990.7367142526084,1092.899682562368,1915.7022293555797,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 08:00:00+00:00,1057.0104999999999,0.13099999999999978,3968.95,343.726,2287.35075,284.369,520.5117886998719,2.2747404370300752,2075.776254533934,1100.23296679338,1917.842076598826,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 09:00:00+00:00,1056.0594999999998,0.13099999999999978,4039.6684999999998,341.83574999999996,2238.94725,290.46175,513.2946818752099,2.2747404370300752,2119.938775617252,1107.5662510243917,1919.255159609848,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 10:00:00+00:00,1049.5052500000002,0.13099999999999978,3928.5644999999995,362.216,2189.047,292.558,511.22999139955215,2.2747404370300752,2125.27764912885,1114.8995352554036,1919.9886823479637,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 11:00:00+00:00,1042.4435,0.13099999999999978,4065.32075,335.9955,2107.59225,292.638,509.7960420157339,2.2747404370300752,2106.3032494576137,1122.2328194864156,1920.7906234307948,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 12:00:00+00:00,1021.21625,0.13099999999999978,3940.8557499999997,327.082,2066.82225,292.717,510.9427252982071,2.2747404370300752,2098.417629192804,1129.5661037174275,1924.5716206011375,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 13:00:00+00:00,1017.97075,0.13099999999999978,3861.9182500000006,363.48325,2067.51775,292.717,512.8924733242371,2.2747404370300752,2113.2549565119666,1136.8993879484392,1926.646614299453,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 14:00:00+00:00,1034.1725000000001,0.13099999999999978,3946.52125,331.278,2091.0434999999998,292.717,516.8522691924437,2.2747404370300752,2154.254693648149,1144.2326721794511,1929.8370978326213,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 15:00:00+00:00,986.8399999999999,0.13099999999999978,4102.419,460.29999999999995,2185.846,292.638,522.9184982407938,2.2747404370300752,2196.9681594780254,1151.565956410463,1932.86450645841,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 16:00:00+00:00,826.3845,0.13099999999999978,4161.25925,601.183,2277.6025,292.558,532.4519909297928,2.2747404370300752,2283.0474225501307,1158.899240641475,1936.3045686328053,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 17:00:00+00:00,826.84575,0.13099999999999978,4156.1745,500.64699999999993,2296.3225,292.558,535.8400853256421,2.2747404370300752,2315.7893917779206,1166.232524872487,1939.5918125399498,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 18:00:00+00:00,826.992,0.13099999999999978,4154.429749999999,652.732,2255.58975,292.558,535.6105330635986,2.2747404370300752,2298.0914830908287,1173.5658091034986,1942.5151257893626,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 19:00:00+00:00,814.471,0.13099999999999978,4144.549,477.0564999999999,2141.2735000000002,292.558,531.1703705350374,2.2747404370300752,2259.4913583118396,1180.8990933345106,1944.9048159705053,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 20:00:00+00:00,731.5515,0.13099999999999978,4100.1835,605.46775,2057.044,292.558,530.5886754678766,2.2747404370300752,2229.6588562406346,1188.2323775655225,1947.1611188469415,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 21:00:00+00:00,699.2925,0.13099999999999978,4059.5649999999996,597.8280000000001,2006.39625,292.558,534.0886439680901,2.2747404370300752,2192.5973309376727,1195.5656617965344,1949.502085896368,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 22:00:00+00:00,670.23425,0.13099999999999978,4027.072,586.3197500000001,1973.206,292.558,530.640920759109,2.2747404370300752,2136.0648442554525,1202.8989460275461,1951.4579665597987,250.79007485902255,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
