date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-01-24 00:00:00+00:00,576.3847499999999,411.2762563185389,142.3057348538855,677.7548736514798
2026-01-24 01:00:00+00:00,369.92325,369.7921962908197,101.98072805502454,636.7536498154451
2026-01-24 02:00:00+00:00,301.75275,312.6349408473725,43.8998623419003,580.2304793288504
2026-01-24 03:00:00+00:00,231.29525,251.1879180650189,-20.01101755398986,518.8904254755054
2026-01-24 04:00:00+00:00,203.27899999999997,256.88599800485224,-11.960052846026315,523.9733808705734
2026-01-24 05:00:00+00:00,206.83575,142.72678528913036,-124.54964686332437,410.43226933435767
2026-01-24 06:00:00+00:00,199.95150000000004,135.36976003407625,-136.7216459310563,400.24055460289753
2026-01-24 07:00:00+00:00,187.0145,178.0080260745542,-105.53731526618685,444.08481699353285
2026-01-24 08:00:00+00:00,174.12224999999998,246.27728993375405,-19.659765058183837,516.3016527614311
2026-01-24 09:00:00+00:00,145.11099999999996,220.28818543445914,-43.312922027862044,494.3826225638172
2026-01-24 10:00:00+00:00,130.72199999999998,57.03124123684523,-209.2777598849592,327.13325051254515
2026-01-24 11:00:00+00:00,101.53825,93.27468285787069,-173.96870633556432,362.57205202644263
2026-01-24 12:00:00+00:00,124.209,137.37683635397678,-130.35523326797147,405.094502563544
2026-01-24 13:00:00+00:00,119.85699999999997,167.2331634544165,-100.49518286013841,435.1487532100226
2026-01-24 14:00:00+00:00,148.82875,126.13940308758521,-141.5344206051833,394.0186216027784
2026-01-24 15:00:00+00:00,257.42575,217.93949536738336,-50.18959705742566,484.83849881170795
2026-01-24 16:00:00+00:00,242.86275,267.36283196693194,-2.680627361861127,535.1138308610341
2026-01-24 17:00:00+00:00,255.12975,280.2118274530885,12.542462010339477,548.4096689273435
2026-01-24 18:00:00+00:00,230.31825,340.3577076499157,72.0944364715981,607.6741746617157
2026-01-24 19:00:00+00:00,194.31100000000004,330.3382468598526,62.8349135283666,598.2920482159956
2026-01-24 20:00:00+00:00,195.93524999999997,336.23533819317447,68.05104160687586,604.4575813885733
2026-01-24 21:00:00+00:00,186.2525,419.54503254716616,151.39518823098342,687.8806454076199
2026-01-24 22:00:00+00:00,178.9535,389.22788563873416,120.92173562460891,656.9446458383438
2026-01-24 23:00:00+00:00,168.465,306.0188240819547,38.67636215355992,574.0049971131771
2026-01-25 00:00:00+00:00,147.68825,352.34814478037777,84.5493212458772,620.4902184431484
2026-01-25 01:00:00+00:00,148.28099999999998,325.03854251326965,56.07437134198403,592.8388504556037
2026-01-25 02:00:00+00:00,148.33075,259.2612870988317,-7.402049541302347,529.2397177714943
2026-01-25 03:00:00+00:00,146.05024999999998,165.07776654180367,-103.86981449279585,432.67277763679203
2026-01-25 04:00:00+00:00,106.75774999999999,194.6198985274789,-74.90338207371906,461.0050296977069
2026-01-25 05:00:00+00:00,85.94299999999998,116.02471168385983,-183.77425387389167,382.9255251842193
2026-01-25 06:00:00+00:00,87.67075,116.807549999689,-150.85341719462258,384.82973972133493
2026-01-25 07:00:00+00:00,88.47375,188.09847059398248,-77.96918037106605,457.2394280586376
2026-01-25 08:00:00+00:00,80.18299999999999,46.788974266242235,-220.8497130498232,314.54829778411647
2026-01-25 09:00:00+00:00,77.45999999999998,79.46709559275916,-187.01338631198337,349.1942190975345
2026-01-25 10:00:00+00:00,81.72249999999997,82.57328893756198,-182.69652895028457,353.1570030434332
2026-01-25 11:00:00+00:00,91.58875,77.11100739110015,-188.3360845512209,346.5211352165481
2026-01-25 12:00:00+00:00,104.90724999999998,66.49915204700142,-200.82216550189742,335.6304742281446
2026-01-25 13:00:00+00:00,110.64474999999999,22.602897088156624,-244.8224792239215,290.5389153563781
2026-01-25 14:00:00+00:00,100.95550000000003,-57.880749365347754,-325.59212508528947,210.9810805267236
2026-01-25 15:00:00+00:00,86.64249999999998,-26.502765232852767,-290.4077387916343,245.02528543261326
2026-01-25 16:00:00+00:00,97.11500000000001,-124.26546803981569,-391.0741023495639,143.93956574690154
2026-01-25 17:00:00+00:00,104.84100000000001,-29.67928884544466,-297.08269684674144,239.78175503135313
2026-01-25 18:00:00+00:00,111.17599999999999,1.229384440378567,-269.1140063926084,265.4893383989957
2026-01-25 19:00:00+00:00,122.38049999999998,6.74607641470908,-262.80451026569597,272.8194537916197
2026-01-25 20:00:00+00:00,133.16125,-67.1351940389402,-337.89259094125885,200.0475677709586
2026-01-25 21:00:00+00:00,151.66600000000003,-75.36428976044658,-344.0454782258521,191.486662397801
2026-01-25 22:00:00+00:00,190.2375,3.638022681149266,-265.2360559891314,271.01825706036215
2026-01-25 23:00:00+00:00,226.80875,170.65600657048054,-98.56863797714016,438.58824535569727
2026-01-26 00:00:00+00:00,280.265,292.18993372677755,23.713852459517057,559.2887365516276
2026-01-26 01:00:00+00:00,325.94875,397.64017234427695,129.35764044092514,664.799846866498
2026-01-26 02:00:00+00:00,471.57025,424.46080004990426,156.25539156705645,692.3596144786222
2026-01-26 03:00:00+00:00,473.48275,430.88740125682557,163.87897542359102,699.3605216840622
2026-01-26 04:00:00+00:00,465.07275,523.5260470058533,256.3096750874222,791.9685285436801
2026-01-26 05:00:00+00:00,469.592,585.2778173215031,318.0622302313508,854.0949950641062
2026-01-26 06:00:00+00:00,517.10575,594.8917158012408,327.5100978343307,863.6585276537762
2026-01-26 07:00:00+00:00,569.20775,633.2052944483344,366.5538733286296,902.4331376195611
2026-01-26 08:00:00+00:00,670.8825,686.5964914768072,420.5082322183772,956.2310415126265
