date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-02-10 04:00:00+00:00,0.0,29.426032113374276,-1070.4109288231934,1129.2629930499425
2026-02-10 05:00:00+00:00,0.0,34.408350979665556,-1065.4286099569022,1134.2453119162337
2026-02-10 06:00:00+00:00,44.52550000000019,39.160839867995946,-1060.6761210685718,1138.9978008045641
2026-02-10 07:00:00+00:00,1040.4155,536.7255169305456,-563.1114440060223,1636.5624778671136
2026-02-10 08:00:00+00:00,3126.846,1467.8337221298457,367.9967611932775,2567.670683066414
2026-02-10 09:00:00+00:00,5632.1635,2652.2333678698806,1552.3964069333124,3752.0703288064487
2026-02-10 10:00:00+00:00,7955.812,3982.5030704232713,2882.6661094867036,5082.3400313598395
2026-02-10 11:00:00+00:00,8860.267,3953.786089230691,2853.9491282941226,5053.623050167259
2026-02-10 12:00:00+00:00,7736.9485,4683.898707838722,3584.0617469021536,5783.735668775289
2026-02-10 13:00:00+00:00,5198.9625,4248.095965438337,3148.2590045017687,5347.932926374904
2026-02-10 14:00:00+00:00,2403.84475,1482.63724212532,382.8002811887518,2582.4742030618877
2026-02-10 15:00:00+00:00,681.8029999999999,621.8695337006611,-477.96742723590705,1721.706494637229
2026-02-10 16:00:00+00:00,29.33075000000008,78.10612206496307,-1021.7308388716051,1177.943083001531
2026-02-10 17:00:00+00:00,0.0,-11.232925182614963,-1111.0698861191831,1088.604035753953
2026-02-10 18:00:00+00:00,0.0,0.2519185050396118,-1099.585042431528,1100.0888794416078
2026-02-10 19:00:00+00:00,0.0,4.711565406560112,-1095.125395530008,1104.548526343128
2026-02-10 20:00:00+00:00,0.0,4.417847787570736,-1095.4191131489974,1104.2548087241387
2026-02-10 21:00:00+00:00,0.0,-2.031853763712661,-1101.8688147002804,1097.8051071728555
2026-02-10 22:00:00+00:00,0.0,-1.7381361447232848,-1101.575097081291,1098.098824791845
2026-02-10 23:00:00+00:00,0.0,-1.7381361447232848,-1101.575097081291,1098.098824791845
2026-02-11 00:00:00+00:00,0.0,8.887206215157676,-1090.9497547214105,1108.7241671517256
2026-02-11 01:00:00+00:00,0.0,8.5934885961683,-1091.2434723403999,1108.4304495327362
2026-02-11 02:00:00+00:00,0.0,2.5903645002154008,-1097.2465964363523,1102.4273254367836
2026-02-11 03:00:00+00:00,0.0,4.749750220609712,-1095.0872107159585,1104.5867111571777
2026-02-11 04:00:00+00:00,0.0,24.65537097140441,-1075.1815899651633,1124.4923319079726
2026-02-11 05:00:00+00:00,0.0,23.76831571250841,-1076.0686452240598,1123.6052766490761
2026-02-11 06:00:00+00:00,16.23799999999983,34.88288319767162,-1064.954077738896,1134.7198441342398
2026-02-11 07:00:00+00:00,411.41550000000007,398.67563250007333,-701.1613284364944,1498.5125934366415
2026-02-11 08:00:00+00:00,1395.2795,1689.2503624901424,589.4134015535742,2789.08732342671
2026-02-11 09:00:00+00:00,2640.728,3799.7326647547025,2699.8957038181343,4899.569625691271
2026-02-11 10:00:00+00:00,3689.276,4940.667798402167,3840.830837465599,6040.504759338735
2026-02-11 11:00:00+00:00,3298.3345,3786.206386350695,2686.369425414127,4886.043347287263
2026-02-11 12:00:00+00:00,2767.6565,3544.6884947866715,2444.8515338501034,4644.525455723239
2026-02-11 13:00:00+00:00,2113.9365,3688.7173991175487,2588.8804381809805,4788.554360054117
2026-02-11 14:00:00+00:00,1213.70575,1837.9439187575317,738.1069578209638,2937.7808796941
2026-02-11 15:00:00+00:00,379.5255000000002,605.4560204841796,-494.3809404523886,1705.2929814207475
2026-02-11 16:00:00+00:00,16.28125,0.3372644713135742,-1099.4996964652546,1100.1742254078815
2026-02-11 17:00:00+00:00,0.0,-68.92348552399517,-1168.760446460563,1030.913475412573
2026-02-11 18:00:00+00:00,0.0,-14.916329380364914,-1114.7532903169326,1084.9206315562033
2026-02-11 19:00:00+00:00,0.0,-3.3414713662591566,-1103.1784323028273,1096.4954895703088
2026-02-11 20:00:00+00:00,0.0,-1.7390095736154763,-1101.5759705101832,1098.0979513629527
2026-02-11 21:00:00+00:00,0.0,0.8520136822448876,-1098.9849472543228,1100.688974618813
2026-02-11 22:00:00+00:00,0.0,-0.17187594880306278,-1100.0088368853712,1099.6650849877649
2026-02-11 23:00:00+00:00,0.0,5.7422377508573845,-1094.0947231857103,1105.5791986874256
2026-02-12 00:00:00+00:00,0.0,6.363590648131321,-1093.4733702884369,1106.2005515846993
2026-02-12 01:00:00+00:00,0.0,-1.7756292289277553,-1101.6125901654955,1098.0613317076404
2026-02-12 02:00:00+00:00,0.0,0.8207097856516157,-1099.0162511509166,1100.6576707222196
2026-02-12 03:00:00+00:00,0.0,-2.978383795825266,-1102.815344732393,1096.858577140743
2026-02-12 04:00:00+00:00,0.0,16.92723695496943,-1082.9097239815983,1116.7641978915376
2026-02-12 05:00:00+00:00,0.0,20.12515166412959,-1079.7118092724386,1119.9621126006973
2026-02-12 06:00:00+00:00,25.123000000000047,-15.175970324947684,-1115.0129312615159,1084.6609906116203
2026-02-12 07:00:00+00:00,773.2885000000001,649.150729723398,-450.6862312131698,1748.987690659966
2026-02-12 08:00:00+00:00,2454.1825,2044.8746708835592,945.0377099469911,3144.711631820127
2026-02-12 09:00:00+00:00,3745.83975,3241.675364905525,2141.8384039689568,4341.512325842093
2026-02-12 10:00:00+00:00,4185.238,3825.723180611978,2725.88621967541,4925.560141548545
2026-02-12 11:00:00+00:00,4011.0755,3648.5179553568173,2548.680994420249,4748.354916293385
2026-02-12 12:00:00+00:00,2799.8227500000003,3381.3267468383356,2281.489785901768,4481.163707774904
2026-02-12 13:00:00+00:00,1606.80625,1581.4125119574906,481.57555102092283,2681.2494728940587
2026-02-12 14:00:00+00:00,804.3532500000001,1198.6848176622786,98.84785672571115,2298.5217785988466
2026-02-12 15:00:00+00:00,313.00099999999975,492.8576935615556,-606.9792673750121,1592.6946544981238
2026-02-12 16:00:00+00:00,39.19425000000001,39.171665616279824,-1060.6652953202884,1139.0086265528478
2026-02-12 17:00:00+00:00,0.0,-14.17837275310012,-1114.0153336896683,1085.6585881834676
2026-02-12 18:00:00+00:00,0.0,-13.273463299515242,-1113.1104242360834,1086.5634976370525
2026-02-12 19:00:00+00:00,0.0,-20.585281774966916,-1120.422242711535,1079.2516791616008
2026-02-12 20:00:00+00:00,0.0,-11.501572657850375,-1111.338533594418,1088.3353882787178
2026-02-12 21:00:00+00:00,0.0,-20.548024808093942,-1120.3849857446617,1079.2889361284742
2026-02-12 22:00:00+00:00,0.0,-9.729940362553862,-1109.5669012991216,1090.1070205740143
2026-02-12 23:00:00+00:00,0.0,-9.729940362553862,-1109.5669012991216,1090.1070205740143
2026-02-13 00:00:00+00:00,0.0,-9.315371658130971,-1109.1523325946991,1090.521589278437
2026-02-13 01:00:00+00:00,0.0,-6.138293633075136,-1105.9752545696433,1093.6986673034928
2026-02-13 02:00:00+00:00,0.0,-4.9886371849352145,-1104.825598121503,1094.848323751633
2026-02-13 03:00:00+00:00,0.0,-5.584806845282856,-1105.421767781851,1094.252154091285
2026-02-13 04:00:00+00:00,0.0,14.370205182327936,-1085.4667557542402,1114.2071661188959
2026-02-13 05:00:00+00:00,0.0,24.377225964040463,-1075.4597349725273,1124.2141869006086
2026-02-13 06:00:00+00:00,50.85100000000011,48.00671645177226,-1051.830244484796,1147.8436773883402
2026-02-13 07:00:00+00:00,805.8115,1035.6158838152787,-64.22107712128945,2135.452844751847
2026-02-13 08:00:00+00:00,2350.98125,2740.2582829416683,1640.4213220051004,3840.095243878236
2026-02-13 09:00:00+00:00,4207.34875,4723.3560460109275,3623.519085074359,5823.193006947495
2026-02-13 10:00:00+00:00,5387.8665,6330.104773803045,5230.267812866477,7429.941734739612
2026-02-13 11:00:00+00:00,4859.93,5828.076893068076,4728.239932131508,6927.913854004644
2026-02-13 12:00:00+00:00,4053.1820000000002,4507.398013043126,3407.5610521065582,5607.234973979694
2026-02-13 13:00:00+00:00,3278.50975,3116.6818308380957,2016.8448699015275,4216.518791774663
2026-02-13 14:00:00+00:00,1939.58375,2014.0776254441457,914.2406645075775,3113.9145863807134
2026-02-13 15:00:00+00:00,738.5662499999999,919.880710293754,-179.9562506428142,2019.7176712303217
2026-02-13 16:00:00+00:00,39.42374999999993,118.8761485645341,-980.9608123720341,1218.7131095011018
2026-02-13 17:00:00+00:00,0.0,-19.779414579178592,-1119.6163755157468,1080.0575463573891
2026-02-13 18:00:00+00:00,0.0,-2.1752336510298846,-1102.0121945875976,1097.6617272855383
2026-02-13 19:00:00+00:00,0.0,-7.400363732061123,-1107.2373246686288,1092.436597204507
2026-02-13 20:00:00+00:00,0.0,-7.400363732061123,-1107.2373246686288,1092.436597204507
2026-02-13 21:00:00+00:00,0.0,-2.1752336510298846,-1102.0121945875976,1097.6617272855383
2026-02-13 22:00:00+00:00,0.0,-2.1752336510298846,-1102.0121945875976,1097.6617272855383
2026-02-13 23:00:00+00:00,0.0,-2.1752336510298846,-1102.0121945875976,1097.6617272855383
2026-02-14 00:00:00+00:00,0.0,-0.4572748168711769,-1100.2942357534394,1099.3796861196968
2026-02-14 01:00:00+00:00,0.0,-0.4572748168711769,-1100.2942357534394,1099.3796861196968
2026-02-14 02:00:00+00:00,0.0,5.810818917494544,-1094.0261420190736,1105.6477798540623
2026-02-14 03:00:00+00:00,0.0,11.346618726141969,-1088.4903422104262,1111.18357966271
2026-02-14 04:00:00+00:00,0.0,23.60421865710623,-1076.232742279462,1123.441179593674
