date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-01-24 00:00:00+00:00,18500.8838175,18442.678002182085,17867.769704016533,19017.58630034764
2026-01-24 01:00:00+00:00,17915.7650025,18030.984297619827,17456.075999454275,18605.89259578538
2026-01-24 02:00:00+00:00,17901.790395,17788.553566821673,17213.64526865612,18363.46186498723
2026-01-24 03:00:00+00:00,17764.24184,17798.02710498066,17223.118806815106,18372.935403146214
2026-01-24 04:00:00+00:00,18058.4610625,18474.45210156458,17899.54380339903,19049.360399730132
2026-01-24 05:00:00+00:00,18590.5267375,19439.740427065168,18864.832128899616,20014.648725230723
2026-01-24 06:00:00+00:00,19565.5508375,21059.32488815158,20484.416589986027,21634.233186317135
2026-01-24 07:00:00+00:00,20887.838765,22302.40769118878,21727.499393023227,22877.31598935433
2026-01-24 08:00:00+00:00,21854.965185,23029.08322600254,22454.17492783699,23603.991524168097
2026-01-24 09:00:00+00:00,22204.0791025,23491.653550008967,22916.745251843415,24066.56184817452
2026-01-24 10:00:00+00:00,22438.44491,23620.72116216727,23045.812864001713,24195.62946033282
2026-01-24 11:00:00+00:00,21955.8453025,23355.389825631784,22780.481527466232,23930.298123797336
2026-01-24 12:00:00+00:00,21431.0044075,22852.173387406172,22277.26508924062,23427.081685571728
2026-01-24 13:00:00+00:00,21272.99729,22554.9750569293,21980.066758763747,23129.883355094855
2026-01-24 14:00:00+00:00,21140.576,22250.09938402301,21675.191085857456,22825.007682188563
2026-01-24 15:00:00+00:00,21841.78159,22581.89670580969,22006.988407644138,23156.80500397524
2026-01-24 16:00:00+00:00,22502.5476125,23491.946556746243,22917.03825858069,24066.854854911795
2026-01-24 17:00:00+00:00,22863.9140025,23729.856704245827,23154.948406080275,24304.76500241138
2026-01-24 18:00:00+00:00,22331.2521075,23406.100536966962,22831.19223880141,23981.008835132514
2026-01-24 19:00:00+00:00,21169.69799,22386.1196636912,21811.211365525643,22961.02796185675
2026-01-24 20:00:00+00:00,20394.303755,21509.406189614492,20934.49789144894,22084.314487780044
2026-01-24 21:00:00+00:00,19743.3544675,20466.554958839326,19891.646660673774,21041.463257004878
2026-01-24 22:00:00+00:00,18661.0785125,19349.894666067084,18774.98636790153,19924.802964232636
