date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-01-24 00:00:00+00:00,2504.03436,3506.5635,2680.9750434010857,4332.152178522916
2026-01-24 01:00:00+00:00,2314.745465,3182.765,2357.1763290822005,4008.3534642040313
2026-01-24 02:00:00+00:00,1991.66197,3568.2832,2742.6945873201034,4393.871722441934
2026-01-24 03:00:00+00:00,1718.17148,3057.6853,2232.0966898958086,3883.27382501764
2026-01-24 04:00:00+00:00,1507.97758,2760.412,1934.8236416501024,3586.0007767719335
2026-01-24 05:00:00+00:00,1429.8249225,2682.5376,1856.9490753123036,3508.1262104341345
2026-01-24 06:00:00+00:00,1414.5739025,1970.1602,1144.5716350171801,2795.748770139011
2026-01-24 07:00:00+00:00,1227.3813175,2644.5488,1818.960148846111,3470.1372839679416
2026-01-24 08:00:00+00:00,1120.6168775,2574.7847,1749.1960730397054,3400.3732081615362
2026-01-24 09:00:00+00:00,875.3921399999997,1703.4974,877.9088684295459,2529.086003551377
2026-01-24 10:00:00+00:00,676.9177024999999,1827.965,1002.3764073965149,2653.5535425183457
2026-01-24 11:00:00+00:00,608.1751624999999,789.84467,-35.743963522926606,1615.4331715989038
2026-01-24 12:00:00+00:00,536.31329,718.52496,-107.06356332214955,1544.1135717996808
2026-01-24 13:00:00+00:00,512.6451175,680.5826,-145.00597097227683,1506.1711641495538
2026-01-24 14:00:00+00:00,694.2880725,624.9672,-200.6213255212324,1450.5558096005982
2026-01-24 15:00:00+00:00,982.1262024999999,1306.2605,480.67193831407917,2131.84907343591
2026-01-24 16:00:00+00:00,1497.258775,2534.685,1709.0965022816592,3360.2736374034903
2026-01-24 17:00:00+00:00,1991.4685875,3713.7878,2888.1993726752034,4539.376507797034
2026-01-24 18:00:00+00:00,2427.4120775,3996.1357,3170.547136498139,4821.724271619969
2026-01-24 19:00:00+00:00,2688.9220725,4224.908,3399.3195017707094,5050.49663689254
2026-01-24 20:00:00+00:00,2653.5444375,3183.4792,2357.8908073916227,4009.067942513454
2026-01-24 21:00:00+00:00,2673.67022,2779.4468,1953.8580937184506,3605.035228840281
2026-01-24 22:00:00+00:00,2814.414215,3522.0635,2696.4749994942467,4347.652134616077
2026-01-24 23:00:00+00:00,2751.6856625,3680.3276,2854.739183886186,4505.916319008016
2026-01-25 00:00:00+00:00,2699.2335325,2962.6292,2137.0405848194255,3788.2177199412563
2026-01-25 01:00:00+00:00,2638.1145625,2044.1378,1218.5492956144747,2869.7264307363057
2026-01-25 02:00:00+00:00,2411.1870425,1602.1115,776.522935208008,2427.7000703298386
