date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-01-24 00:00:00+00:00,0.0,-118.881556586638,-1843.2523300023322,1616.8799277958585
2026-01-24 01:00:00+00:00,0.0,-6.390946714090205,-1736.6186815859987,1728.6890265659788
2026-01-24 02:00:00+00:00,0.0,69.21013428943388,-1664.804833031732,1802.9240376506834
2026-01-24 03:00:00+00:00,0.0,167.03266058048348,-1565.2083567235427,1901.9133783539073
2026-01-24 04:00:00+00:00,0.0,105.03141080905334,-1625.045510452083,1837.237473461966
2026-01-24 05:00:00+00:00,0.0,97.93371225433475,-1636.6071297349858,1829.213686637508
2026-01-24 06:00:00+00:00,0.4074999999997999,66.65566006402014,-1664.064327936032,1801.305450622841
2026-01-24 07:00:00+00:00,142.73250000000007,152.48193301995207,-1576.9063346062935,1889.73900766767
2026-01-24 08:00:00+00:00,728.3824999999999,949.8916995069205,-783.8603271359789,2681.1706044135813
2026-01-24 09:00:00+00:00,1564.1775,1898.2006071207318,167.16463049705362,3634.321935153805
2026-01-24 10:00:00+00:00,2238.985,2657.1202375759067,923.3594203135665,4394.2775420144335
2026-01-24 11:00:00+00:00,2414.8875,3006.929633094125,1263.523751250013,4741.544355040271
2026-01-24 12:00:00+00:00,1941.785,2699.033017153318,960.4368552819892,4435.54814010727
2026-01-24 13:00:00+00:00,1196.8500000000001,2077.20468532601,340.63743902226497,3813.4132865047377
2026-01-24 14:00:00+00:00,525.5225,1019.2658514372731,-719.6987275525021,2757.1266986598184
2026-01-24 15:00:00+00:00,85.01749999999993,122.68245660958246,-1612.6583006794576,1859.4467575181202
2026-01-24 16:00:00+00:00,0.04750000000012733,-275.56482636311193,-2012.585079926298,1463.1147123884066
2026-01-24 17:00:00+00:00,0.0,-457.8384475827279,-2189.975380604792,1280.977677542407
2026-01-24 18:00:00+00:00,0.0,-297.6363464034389,-2028.131347901487,1435.3925549984033
2026-01-24 19:00:00+00:00,0.0,-157.85978898995927,-1891.3943529059447,1570.7676107608465
2026-01-24 20:00:00+00:00,0.0,-91.97896343117782,-1824.833037892046,1640.3987188062983
2026-01-24 21:00:00+00:00,0.0,34.00432859587954,-1700.035061014857,1768.7278317332293
2026-01-24 22:00:00+00:00,0.0,106.19376245891908,-1629.897262915592,1845.3106555563966
2026-01-24 23:00:00+00:00,0.0,13.43435380687697,-1717.054393256375,1749.0257866211477
2026-01-25 00:00:00+00:00,0.0,-399.57886905551914,-2130.761134138922,1332.0380437065069
2026-01-25 01:00:00+00:00,0.0,-321.2318771051255,-2056.2023065319554,1408.9466097441698
2026-01-25 02:00:00+00:00,0.0,-169.92228985517158,-1904.1362115510074,1560.2356737690159
2026-01-25 03:00:00+00:00,0.0,11.14946296697417,-1724.5604387457006,1746.3864336796191
2026-01-25 04:00:00+00:00,0.0,31.439558816350655,-1702.3105593750465,1763.816001447318
2026-01-25 05:00:00+00:00,0.0,62.55659606610334,-1671.2121656202116,1798.5048476726115
2026-01-25 06:00:00+00:00,0.4299999999998363,-64.1098761799999,-1797.0470084758285,1669.1824227883553
2026-01-25 07:00:00+00:00,131.84500000000003,-114.9519779972602,-1847.664018875013,1618.7651778948398
2026-01-25 08:00:00+00:00,577.1399999999999,615.5784044379934,-1116.4642351193597,2348.9254304987553
2026-01-25 09:00:00+00:00,1017.8050000000001,1057.4901629583262,-682.1355248844638,2792.607768203659
2026-01-25 10:00:00+00:00,1333.9099999999999,1792.3653641879523,55.743400853451476,3524.700177389882
2026-01-25 11:00:00+00:00,1390.475,2168.2891368392725,435.1882752797228,3902.697908854781
2026-01-25 12:00:00+00:00,1136.1924999999999,1819.1765571895698,83.9499096702857,3551.830886701725
2026-01-25 13:00:00+00:00,686.6575,1259.9816571832216,-474.3450989041012,2993.5802054799105
2026-01-25 14:00:00+00:00,261.6399999999999,353.21245349321407,-1380.2068618994722,2089.1878954256736
2026-01-25 15:00:00+00:00,23.882500000000164,155.55889417668482,-1580.0145998189537,1894.1124339892028
2026-01-25 16:00:00+00:00,0.06750000000010914,-87.64113829598182,-1817.096886083939,1645.683910170173
2026-01-25 17:00:00+00:00,0.0,-352.7550089950473,-2083.9474660029246,1380.2673510393824
2026-01-25 18:00:00+00:00,0.0,-278.50845142226945,-2010.3057467673025,1452.4946282765413
2026-01-25 19:00:00+00:00,0.0,-160.60813796750517,-1892.897480187517,1568.987163177404
2026-01-25 20:00:00+00:00,0.0,-72.96263106871629,-1806.7914869093297,1658.2319959468882
2026-01-25 21:00:00+00:00,0.0,-16.685488690107377,-1749.7979888541604,1715.959737376759
2026-01-25 22:00:00+00:00,0.0,-63.71998462685178,-1795.5854294438636,1669.1839870629985
2026-01-25 23:00:00+00:00,0.0,-100.78702646637021,-1834.3796582077362,1633.5082765692455
2026-01-26 00:00:00+00:00,0.0,-377.69155644609646,-2112.7892681760713,1355.1122471373246
2026-01-26 01:00:00+00:00,0.0,-120.76579955773013,-1860.8117391411897,1613.277578049147
2026-01-26 02:00:00+00:00,0.0,-61.46436934596113,-1798.6439780325632,1670.2838285475202
2026-01-26 03:00:00+00:00,0.0,75.86858665824911,-1662.8485018770516,1808.2410771695368
2026-01-26 04:00:00+00:00,0.0,82.09832017016015,-1653.29313766914,1811.8709396554793
2026-01-26 05:00:00+00:00,0.0,91.78422301107048,-1645.3705987022458,1820.8404615074846
2026-01-26 06:00:00+00:00,0.3674999999998363,14.786827486805123,-1722.8298677952666,1747.7165102036415
2026-01-26 07:00:00+00:00,44.934999999999945,-32.59236866155334,-1766.712127955952,1698.1684249319878
