date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-01-24 00:00:00+00:00,11227.58075,11442.644475874378,8222.324288898202,14660.380312911326
2026-01-24 01:00:00+00:00,10589.34475,11527.041868395167,8310.6377431243,14745.859479075156
2026-01-24 02:00:00+00:00,9855.24925,11352.128678876421,8133.680350473667,14568.617143390013
2026-01-24 03:00:00+00:00,9349.25425,11260.50222951351,8042.532884424127,14479.148854588515
2026-01-24 04:00:00+00:00,8979.3665,11226.056436805895,8010.533978112811,14442.366943737361
2026-01-24 05:00:00+00:00,9183.65625,10827.318441974541,7615.384236797016,14044.220294637133
2026-01-24 06:00:00+00:00,8571.08225,10770.000594478734,7555.000179222972,13987.454594048679
2026-01-24 07:00:00+00:00,8077.121,10961.70054215573,7755.085533943968,14177.752543073471
2026-01-24 08:00:00+00:00,7718.3715,10766.05895616041,7556.885691075083,13976.380006602052
2026-01-24 09:00:00+00:00,7178.78175,10533.839084322895,7326.262593481257,13743.393945781983
2026-01-24 10:00:00+00:00,6698.17175,10330.640544910073,7119.194870756794,13534.108309274032
2026-01-24 11:00:00+00:00,5602.26875,9029.474377667937,5817.3247966717845,12237.705516782216
2026-01-24 12:00:00+00:00,5037.46025,8868.75026920322,5653.236466793606,12074.739849552585
2026-01-24 13:00:00+00:00,5043.33275,8431.008726758424,5218.762722988332,11633.34696018506
2026-01-24 14:00:00+00:00,4845.08375,7957.3999177189835,4742.90548846729,11164.157043928339
2026-01-24 15:00:00+00:00,5064.4805,7655.25692319096,4441.096211031423,10863.082858526059
2026-01-24 16:00:00+00:00,5475.2294999999995,7601.634189914862,4389.423045266565,10808.177702490677
2026-01-24 17:00:00+00:00,5530.74025,7827.780978420376,4612.712233865659,11032.797363699936
2026-01-24 18:00:00+00:00,5395.535,7506.478981766802,4291.848526087728,10710.105295462026
2026-01-24 19:00:00+00:00,5123.242,7622.095785866604,4407.119179656648,10828.507337726853
2026-01-24 20:00:00+00:00,5178.651,7911.956144697962,4697.978676344037,11112.890343246312
2026-01-24 21:00:00+00:00,5137.999,7802.139650057399,4587.463816290452,11007.766631228622
2026-01-24 22:00:00+00:00,5076.775,7934.590888460128,4719.164282131827,11138.753123179902
2026-01-24 23:00:00+00:00,5324.9425,7830.03832612328,4613.195336272446,11032.15919335216
2026-01-25 00:00:00+00:00,5673.937,7597.899139360425,4394.059398909127,10800.478983205583
2026-01-25 01:00:00+00:00,5403.31525,7420.4742648942265,4208.415272857476,10622.325938604401
