date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-01-24 00:00:00+00:00,3710.34,3525.5311242246216,2407.5967109355347,4643.465537513709
2026-01-24 01:00:00+00:00,3372.12,3070.6239339500494,1952.6895206609624,4188.558347239136
2026-01-24 02:00:00+00:00,2900.105,2778.793848740509,1660.859435451422,3896.728262029596
2026-01-24 03:00:00+00:00,2614.755,2558.590427291835,1440.6560140027482,3676.5248405809225
2026-01-24 04:00:00+00:00,2550.9825,2213.8945566965463,1095.9601434074593,3331.828969985633
2026-01-24 05:00:00+00:00,2382.815,1958.4635504421158,840.5291371530288,3076.3979637312027
2026-01-24 06:00:00+00:00,2343.13,1974.5132472638309,856.5788339747437,3092.447660552918
2026-01-24 07:00:00+00:00,2235.34,2400.575943195127,1282.64152990604,3518.510356484214
2026-01-24 08:00:00+00:00,2198.13,2494.544913358847,1376.6105000697603,3612.4793266479346
2026-01-24 09:00:00+00:00,2126.3625,2459.0709220505323,1341.1365087614454,3577.0053353396197
2026-01-24 10:00:00+00:00,2109.0725,2718.66106967764,1600.7266563885532,3836.5954829667276
2026-01-24 11:00:00+00:00,2054.9849999999997,2549.7185994359716,1431.7841861468846,3667.6530127250585
2026-01-24 12:00:00+00:00,2182.89,2346.823284513427,1228.8888712243402,3464.7576978025145
2026-01-24 13:00:00+00:00,2224.1425,2390.529124520129,1272.5947112310423,3508.463537809216
2026-01-24 14:00:00+00:00,2228.9700000000003,2092.731116469424,974.7967031803369,3210.665529758511
2026-01-24 15:00:00+00:00,2413.7575,2348.7565132968525,1230.8221000077656,3466.6909265859395
2026-01-24 16:00:00+00:00,2660.6475,2144.8940923522523,1026.959679063165,3262.828505641339
2026-01-24 17:00:00+00:00,2861.4849999999997,2323.338966869461,1205.4045535803739,3441.273380158548
2026-01-24 18:00:00+00:00,2919.705,2592.0021129129514,1474.0676996238644,3709.9365262020383
2026-01-24 19:00:00+00:00,2648.0425,2165.945951120393,1048.0115378313058,3283.88036440948
2026-01-24 20:00:00+00:00,2411.0475,2066.3224584114555,948.3880451223686,3184.2568717005424
2026-01-24 21:00:00+00:00,2398.6949999999997,1681.4188275728375,563.4844142837505,2799.353240861925
