date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-02-28 00:00:00+00:00,,7.215517293720495,-678.7540796443463,693.1851142317876
2026-02-28 01:00:00+00:00,,7.156575412780967,-678.8130215252859,693.1261723508478
2026-02-28 02:00:00+00:00,,9.685201499373306,-676.2843954386935,695.6547984374404
2026-02-28 03:00:00+00:00,,7.0701886093534085,-678.8994083287134,693.0397855474203
2026-02-28 04:00:00+00:00,,14.200288324789653,-671.7693086132772,700.1698852628565
2026-02-28 05:00:00+00:00,,14.820297458381447,-671.1492994796854,700.7898943964485
2026-02-28 06:00:00+00:00,,207.52258437751334,-478.4470125605535,893.4921813155804
2026-02-28 07:00:00+00:00,,1674.804442644096,988.8348457060292,2360.774039582163
2026-02-28 08:00:00+00:00,,2884.8812122635536,2198.9116153254868,3570.850809201621
2026-02-28 09:00:00+00:00,,5443.922421910787,4757.952824972721,6129.892018848854
2026-02-28 10:00:00+00:00,,6121.122457948759,5435.152861010691,6807.092054886825
2026-02-28 11:00:00+00:00,,8357.90887170312,7671.9392747650545,9043.878468641187
2026-02-28 12:00:00+00:00,,7070.426000654399,6384.456403716333,7756.3955975924655
2026-02-28 13:00:00+00:00,,7664.630474771384,6978.6608778333175,8350.600071709452
2026-02-28 14:00:00+00:00,,5022.42613256313,4336.456535625062,5708.395729501197
2026-02-28 15:00:00+00:00,,2399.2530283691804,1713.2834314311135,3085.2226253072477
2026-02-28 16:00:00+00:00,,313.28349299872934,-372.6861039393375,999.2530899367964
2026-02-28 17:00:00+00:00,,-12.551328993895822,-698.5209259319627,673.4182679441712
2026-02-28 18:00:00+00:00,,12.974905737247354,-672.99469120082,698.9445026753142
2026-02-28 19:00:00+00:00,,-28.892829000611073,-714.8624259386779,657.0767679374558
2026-02-28 20:00:00+00:00,,13.170037673289698,-672.7995592647771,699.1396346113568
2026-02-28 21:00:00+00:00,,11.011586850800995,-674.9580100872658,696.9811837888681
2026-02-28 22:00:00+00:00,,7.105889631416176,-678.8637073066511,693.0754865694828
2026-02-28 23:00:00+00:00,,8.867643602216503,-677.1019533358503,694.8372405402836
2026-03-01 00:00:00+00:00,,4.862176537560572,-681.1074204005063,690.8317734756276
2026-03-01 01:00:00+00:00,,9.487766883501536,-676.4818300545653,695.4573638215686
2026-03-01 02:00:00+00:00,,12.266226839582487,-673.7033700984844,698.2358237776493
2026-03-01 03:00:00+00:00,,15.890405319497404,-670.0791916185694,701.8600022575642
2026-03-01 04:00:00+00:00,,16.877336857099635,-669.0922600809672,702.8469337951667
2026-03-01 05:00:00+00:00,,16.877336857099635,-669.0922600809672,702.8469337951667
2026-03-01 06:00:00+00:00,,198.42005697454988,-487.54953996351696,884.389653912617
2026-03-01 07:00:00+00:00,,1379.8672358477172,693.8976389096501,2065.8368327857843
2026-03-01 08:00:00+00:00,,2254.879951094987,1568.9103541569202,2940.849548033054
2026-03-01 09:00:00+00:00,,3903.761065064764,3217.791468126697,4589.730662002831
2026-03-01 10:00:00+00:00,,6492.831271473903,5806.861674535836,7178.800868411969
2026-03-01 11:00:00+00:00,,7172.042604674356,6486.07300773629,7858.012201612422
2026-03-01 12:00:00+00:00,,6657.23459565217,5971.264998714103,7343.204192590238
2026-03-01 13:00:00+00:00,,6162.700242268647,5476.730645330581,6848.669839206714
2026-03-01 14:00:00+00:00,,4384.576274491274,3698.6066775532067,5070.545871429341
2026-03-01 15:00:00+00:00,,1969.0487222997617,1283.0791253616949,2655.0183192378286
2026-03-01 16:00:00+00:00,,335.8637463262153,-350.10585061185157,1021.8333432642823
2026-03-01 17:00:00+00:00,,-40.67247256860719,-726.642069506674,645.2971243694597
2026-03-01 18:00:00+00:00,,8.410342847460925,-677.5592540906064,694.3799397855278
2026-03-01 19:00:00+00:00,,8.605474783503269,-677.3641221545636,694.5750717215703
2026-03-01 20:00:00+00:00,,7.977068485566633,-677.9925284525007,693.9466654236335
2026-03-01 21:00:00+00:00,,7.977068485566633,-677.9925284525007,693.9466654236335
2026-03-01 22:00:00+00:00,,5.920029086848444,-680.0495678512184,691.8896260249153
2026-03-01 23:00:00+00:00,,5.920029086848444,-680.0495678512184,691.8896260249153
2026-03-02 00:00:00+00:00,,114.77988959677441,-571.1897073412924,800.7494865348413
2026-03-02 01:00:00+00:00,,111.85378140725197,-574.1158155308149,797.823378345319
2026-03-02 02:00:00+00:00,,7.436837894343171,-678.5327590437241,693.40643483241
2026-03-02 03:00:00+00:00,,13.400091558884924,-672.5695053791819,699.369688496952
2026-03-02 04:00:00+00:00,,15.015429394424245,-670.9541675436426,700.9850263324913
2026-03-02 05:00:00+00:00,,15.015429394424245,-670.9541675436426,700.9850263324913
2026-03-02 06:00:00+00:00,,210.1854733883465,-475.78412354972033,896.1550703264134
2026-03-02 07:00:00+00:00,,1934.5002081904477,1248.5306112523806,2620.4698051285145
2026-03-02 08:00:00+00:00,,3633.0492679709787,2947.0796710329123,4319.018864909046
2026-03-02 09:00:00+00:00,,5689.491432310853,5003.521835372787,6375.46102924892
2026-03-02 10:00:00+00:00,,7330.606261911318,6644.636664973251,8016.5758588493845
2026-03-02 11:00:00+00:00,,9397.706553799362,8711.736956861294,10083.676150737429
2026-03-02 12:00:00+00:00,,8746.530559415589,8060.560962477521,9432.500156353655
2026-03-02 13:00:00+00:00,,6966.907929668154,6280.9383327300875,7652.877526606222
2026-03-02 14:00:00+00:00,,5061.204052881635,4375.234455943568,5747.173649819702
2026-03-02 15:00:00+00:00,,2320.6483517587208,1634.678754820654,3006.6179486967876
