date,hard_coal_tenn_actual,oil_tenn_actual,gas_tenn_actual,renewables_tenn_actual,biomass_tenn_actual,waste_tenn_actual,hard_coal_tenn_fitted,oil_tenn_fitted,gas_tenn_fitted,renewables_tenn_fitted,biomass_tenn_fitted,waste_tenn_fitted,hard_coal_tenn_lower,oil_tenn_lower,gas_tenn_lower,renewables_tenn_lower,biomass_tenn_lower,waste_tenn_lower,hard_coal_tenn_upper,oil_tenn_upper,gas_tenn_upper,renewables_tenn_upper,biomass_tenn_upper,waste_tenn_upper
2026-01-24 00:00:00+00:00,252.0,0.13099999999999978,3285.09725,573.316,1921.2649999999999,205.088,468.1424692600348,1.855739959273183,1746.8865328582283,1066.6481886437068,1885.7601695650533,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 01:00:00+00:00,252.89999999999998,0.13099999999999978,3291.2307499999997,571.3365,1912.854,205.127,467.70345385797566,1.855739959273183,1736.8274318362944,1074.1539279534654,1888.9014727103252,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 02:00:00+00:00,254.0,0.13099999999999978,3479.2415,569.72425,1909.937,205.088,472.84378331800275,1.855739959273183,1754.3203631184024,1081.659667263224,1891.81156068661,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 03:00:00+00:00,264.35,0.13099999999999978,3498.21925,568.08075,1924.8555000000001,199.15325,476.31618021143396,1.855739959273183,1765.634764657302,1089.1654065729826,1894.2592178593102,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 04:00:00+00:00,292.20000000000005,0.13099999999999978,3500.1015,558.4375,1958.82075,197.215,479.21508556080374,1.855739959273183,1790.94676975673,1096.6711458827415,1895.5600459325954,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 05:00:00+00:00,345.85,0.13099999999999978,3509.75475,556.68675,2052.0815000000002,197.215,481.7135764169727,1.855739959273183,1825.6546716389319,1104.1768851925,1896.537172634445,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 06:00:00+00:00,393.1,0.13099999999999978,3538.03425,546.2725,2196.0675,197.215,490.872519562608,1.855739959273183,1879.6184229905477,1111.6826245022587,1899.3177803988522,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 07:00:00+00:00,355.1,0.13099999999999978,3605.0125,638.2294999999999,2282.867,197.254,499.5732706587353,1.855739959273183,1949.7589317167012,1119.1883638120175,1902.7457911681852,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 08:00:00+00:00,328.3,0.13099999999999978,3610.7977499999997,728.32225,2264.47225,197.334,498.6911562029058,1.855739959273183,1967.6192580385868,1126.6941031217762,1904.2269672957345,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 09:00:00+00:00,323.8,0.13099999999999978,3355.696,695.8555000000001,2222.487,203.34699999999998,497.48887669929474,1.855739959273183,1930.8247335129925,1134.1998424315348,1905.4676789322477,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 10:00:00+00:00,315.4,0.13099999999999978,3057.2782500000003,560.305,2180.912,205.444,497.0410634364112,1.855739959273183,1889.3852925655665,1141.7055817412936,1906.6020307453841,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 11:00:00+00:00,311.0,0.13099999999999978,3083.1255,535.7132500000001,2102.65575,205.523,501.0571027794144,1.855739959273183,1828.2990414525027,1149.2113210510522,1907.6253989544498,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 12:00:00+00:00,313.5,0.13099999999999978,3260.935,523.79375,2078.479,205.641,502.7667654384761,1.855739959273183,1806.4865350456905,1156.7170603608108,1910.8915580652954,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 13:00:00+00:00,315.8,0.13099999999999978,3253.26975,526.4982500000001,2084.2445,205.681,505.2363838502917,1.855739959273183,1847.2849637873387,1164.2227996705694,1913.0247612265318,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 14:00:00+00:00,328.6,0.13099999999999978,3849.1865,445.2974999999999,2118.074,205.641,514.1379809810562,1.855739959273183,1929.0417455890245,1171.7285389803283,1916.041208348348,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 15:00:00+00:00,371.2,0.13099999999999978,4215.87675,579.36625,2216.36575,205.523,525.1657435745906,1.855739959273183,2024.2570829366068,1179.2342782900869,1919.2934957176533,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 16:00:00+00:00,469.9,0.13099999999999978,4274.9845000000005,1149.981,2303.018,205.444,532.2013113068159,1.855739959273183,2068.0325714674877,1186.7400175998455,1924.0255636183424,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 17:00:00+00:00,468.6,0.13099999999999978,4277.59275,1100.69875,2319.06475,205.365,534.5478903111211,1.855739959273183,2073.0912767491864,1194.2457569096043,1927.791150132305,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 18:00:00+00:00,408.8,0.13099999999999978,4275.035,469.36300000000006,2286.076,205.325,532.0710820367561,1.855739959273183,2034.9251943889267,1201.751496219363,1930.8214710457346,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 19:00:00+00:00,348.6,0.13099999999999978,4217.42075,388.2265,2179.33175,205.246,526.8771256227146,1.855739959273183,1973.2371404200146,1209.2572355291215,1933.8471670598217,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 20:00:00+00:00,288.65,0.13099999999999978,3969.73725,382.08925,2102.25575,205.206,521.9224296599522,1.855739959273183,1941.9706682030815,1216.7629748388804,1936.7341336858615,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 21:00:00+00:00,266.4,0.13099999999999978,3483.33025,380.7964999999999,2038.1122500000001,205.167,522.0200689800226,1.855739959273183,1916.987234877291,1224.268714148639,1939.676592257264,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 22:00:00+00:00,248.53375,0.13099999999999978,3389.7872500000003,372.169,2001.2082500000001,205.127,519.6154353535421,1.855739959273183,1863.623184538394,1231.7744534583976,1942.6652940829686,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-24 23:00:00+00:00,416.15175,0.13099999999999978,3301.45525,370.05849999999987,1968.4769999999999,292.084,516.4647993099659,1.855739959273183,1832.1877740562732,1239.2801927681562,1945.2516809108724,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 00:00:00+00:00,545.079,0.13099999999999978,3069.0654999999997,356.7595,1955.774,292.044,499.9672784481383,1.855739959273183,1706.035931802517,1066.6481886437068,1884.0260560525035,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 01:00:00+00:00,637.8305,0.13099999999999978,3152.0077499999998,344.7027499999999,1943.90275,292.084,499.8144284257804,1.855739959273183,1684.3236916000685,1074.1539279534654,1886.4413430956956,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
2026-01-25 02:00:00+00:00,792.60225,0.13099999999999978,3167.3775,338.97675000000004,1936.12175,292.044,500.2995598186361,1.855739959273183,1695.848094171964,1081.659667263224,1889.0323528087001,249.21494401629073,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045,517.1155107490081,2.167402700892857,1834.600113635913,1129.9374063640873,1906.9052626835316,249.32908860119045
