date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-01-24 00:00:00+00:00,0.0,-3.075393182481548,-543.8195351199156,537.6687487549527
2026-01-24 01:00:00+00:00,0.0,-1.9407975298211113,-542.6849394672554,538.8033444076129
2026-01-24 02:00:00+00:00,0.0,-2.0308048021393006,-542.7749467395734,538.7133371352948
2026-01-24 03:00:00+00:00,0.0,-2.0308048021393006,-542.7749467395734,538.7133371352948
2026-01-24 04:00:00+00:00,0.0,-2.0308048021393006,-542.7749467395734,538.7133371352948
2026-01-24 05:00:00+00:00,0.0,-2.0308048021393006,-542.7749467395734,538.7133371352948
2026-01-24 06:00:00+00:00,0.018999999999778083,-2.0308048021393006,-542.7749467395734,538.7133371352948
2026-01-24 07:00:00+00:00,91.86950000000002,41.72849362273382,-499.01564831470023,582.4726355601679
2026-01-24 08:00:00+00:00,744.7137500000001,638.8398677205553,98.095725783121,1179.5840096579896
2026-01-24 09:00:00+00:00,2013.8600000000001,1921.6426599314561,1380.898517994022,2462.3868018688904
2026-01-24 10:00:00+00:00,3154.6989999999996,2578.1611227451476,2037.4169808077133,3118.905264682582
2026-01-24 11:00:00+00:00,4113.5435,3232.590650837307,2691.846508899873,3773.334792774741
2026-01-24 12:00:00+00:00,4239.59375,3761.768340649336,3221.024198711902,4302.51248258677
2026-01-24 13:00:00+00:00,3446.31325,3392.2139976377134,2851.4698557002794,3932.9581395751475
2026-01-24 14:00:00+00:00,1771.232,1573.1141770639804,1032.3700351265466,2113.8583190014147
2026-01-24 15:00:00+00:00,383.31399999999985,440.3666369859411,-100.37750495149294,981.1107789233753
2026-01-24 16:00:00+00:00,3.4502500000000964,-33.11045446222329,-573.8545963996576,507.63368747521076
2026-01-24 17:00:00+00:00,0.0,-2.472011914006316,-543.2161538514406,538.2721300234277
2026-01-24 18:00:00+00:00,0.0,-4.311875263649199,-545.0560172010833,536.4322666737851
2026-01-24 19:00:00+00:00,0.0,-3.2363263415179517,-543.9804682789518,537.5078155959163
