date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-02-28 00:00:00+00:00,,453.02370914416326,-145.67302274657231,1288.1078507734094
2026-02-28 01:00:00+00:00,,-78.91850934825754,-624.2096583562277,463.62529085508754
2026-02-28 02:00:00+00:00,,-21.300891011760427,-565.1233912741043,520.0749558931054
2026-02-28 03:00:00+00:00,,-61.21423772920343,-603.2655594107896,485.12729642060555
2026-02-28 04:00:00+00:00,,187.09606533035037,-356.7751693083769,728.3390760509733
2026-02-28 05:00:00+00:00,,606.8657788250503,61.034420773031,1148.7277548946286
2026-02-28 06:00:00+00:00,,421.6775923455108,-124.05537273517962,967.3196056634445
2026-02-28 07:00:00+00:00,,440.3377616747657,-105.92724717967337,983.258558617624
2026-02-28 08:00:00+00:00,,365.1217186750813,-179.07823264810781,911.6216673124509
2026-02-28 09:00:00+00:00,,663.4662955625986,118.1746467681557,1206.0147488140142
2026-02-28 10:00:00+00:00,,715.5539928087348,166.40127298093614,1260.80334988716
2026-02-28 11:00:00+00:00,,733.1279954381454,190.10777023179554,1276.2793854108907
2026-02-28 12:00:00+00:00,,622.6583653465585,76.5177467835922,1167.028185759166
2026-02-28 13:00:00+00:00,,640.5531139819083,93.77534451334657,1184.5564530224165
2026-02-28 14:00:00+00:00,,666.5801794166354,120.95725572645631,1211.1961103113706
2026-02-28 15:00:00+00:00,,621.8457624626233,78.21276727520024,1165.155701978424
2026-02-28 16:00:00+00:00,,404.80355274892815,-138.21728499407914,949.088294285913
2026-02-28 17:00:00+00:00,,275.47018959699705,-269.40904329376633,820.4119604032105
2026-02-28 18:00:00+00:00,,414.8910808697341,-130.1308424268459,957.4416012868824
2026-02-28 19:00:00+00:00,,395.03488043639413,-148.30920059158336,940.4023713009576
2026-02-28 20:00:00+00:00,,448.2954746382477,-96.16168570498428,991.9946094541131
2026-02-28 21:00:00+00:00,,651.6523624298687,106.25357377319506,1195.1280699469753
2026-02-28 22:00:00+00:00,,899.3361218035295,353.4053973361278,1442.0558398989178
2026-02-28 23:00:00+00:00,,967.2709978139267,425.34012135546016,1511.4480806269216
2026-03-01 00:00:00+00:00,,1020.5083183898541,476.97897159897195,1561.902804684411
2026-03-01 01:00:00+00:00,,1084.9290513849924,542.3239192929583,1629.5887947759984
2026-03-01 02:00:00+00:00,,1068.979922701214,526.6392361289356,1612.149796434638
2026-03-01 03:00:00+00:00,,1042.8296027398005,499.7339894361715,1586.8567288301028
2026-03-01 04:00:00+00:00,,1277.0387450166006,736.0511629436135,1822.4069441777465
2026-03-01 05:00:00+00:00,,1388.321191659344,842.2967224573092,1934.1124943508357
2026-03-01 06:00:00+00:00,,1372.0669953331158,827.2322508058667,1919.4342187616505
2026-03-01 07:00:00+00:00,,1440.3406112934836,898.1191595147645,1985.676101028226
2026-03-01 08:00:00+00:00,,1258.680080851449,717.6939613530293,1805.0646740374402
2026-03-01 09:00:00+00:00,,1282.0153293807336,738.1228771260219,1827.6520403174632
2026-03-01 10:00:00+00:00,,1224.747718850475,682.6380202202373,1770.6111052701642
2026-03-01 11:00:00+00:00,,1200.3245446293727,655.8878540093765,1747.5570115263415
2026-03-01 12:00:00+00:00,,1123.5921179363283,580.3906850689592,1668.4755522293985
2026-03-01 13:00:00+00:00,,1040.5513030561167,498.4953823913607,1585.9359349531885
2026-03-01 14:00:00+00:00,,964.1688622899164,420.6214875064228,1507.2307334888333
2026-03-01 15:00:00+00:00,,840.0592289329562,296.1539542412424,1380.8624165293456
2026-03-01 16:00:00+00:00,,730.8182543347397,185.87303119812947,1275.1054061486898
2026-03-01 17:00:00+00:00,,663.0196211663392,119.1746920556775,1206.8581982700007
2026-03-01 18:00:00+00:00,,564.0422938879551,20.646187614676705,1105.0018614711946
2026-03-01 19:00:00+00:00,,490.77775000053384,-51.244109638657164,1033.1374635960376
2026-03-01 20:00:00+00:00,,469.88205600105465,-73.04092125544048,1011.8152749002381
2026-03-01 21:00:00+00:00,,474.3122791896551,-68.9998676801099,1016.2987923889061
2026-03-01 22:00:00+00:00,,574.5695510385152,30.33096097723785,1115.6770880186796
2026-03-01 23:00:00+00:00,,523.1582307137567,-21.992940381830635,1066.3955656613339
2026-03-02 00:00:00+00:00,,545.4375950839192,-1.6558113166026942,1088.5462324989655
2026-03-02 01:00:00+00:00,,564.4467437682742,17.082932424268506,1108.518256404418
2026-03-02 02:00:00+00:00,,577.7136548287492,29.93180804524411,1121.9196910047483
2026-03-02 03:00:00+00:00,,605.5306693338669,59.77467564335859,1149.4577640959435
2026-03-02 04:00:00+00:00,,667.4474108415965,121.95304133402072,1210.7297563120496
2026-03-02 05:00:00+00:00,,680.6901916471668,135.77952001255954,1224.9248803449173
2026-03-02 06:00:00+00:00,,666.1644787484258,121.18911126448944,1210.1647503910904
2026-03-02 07:00:00+00:00,,613.6499361093314,68.06334788389199,1157.2845794966822
2026-03-02 08:00:00+00:00,,555.3817459872637,10.579001210813885,1098.944496491606
2026-03-02 09:00:00+00:00,,470.1416037950221,-74.79036959872997,1013.7879301543305
2026-03-02 10:00:00+00:00,,381.2083086206824,-164.13450497510723,924.3245998302204
2026-03-02 11:00:00+00:00,,298.4125604879646,-246.0535126941436,842.1477532116512
2026-03-02 12:00:00+00:00,,237.46115870368493,-307.61543483199387,782.0530013172992
2026-03-02 13:00:00+00:00,,189.60631979380884,-355.5477878063605,734.1354941294916
2026-03-02 14:00:00+00:00,,139.513138088378,-404.92114950811094,682.7638668075513
