date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2026-02-28 00:00:00+00:00,,47889.49679263097,46604.29888551795,49174.69469974399
2026-02-28 01:00:00+00:00,,46212.317763494866,44927.119856381854,47497.515670607885
2026-02-28 02:00:00+00:00,,44676.50234404393,43391.30443693092,45961.70025115695
2026-02-28 03:00:00+00:00,,43556.93544261199,42271.73753549898,44842.13334972501
2026-02-28 04:00:00+00:00,,43784.85628800949,42499.65838089647,45070.0541951225
2026-02-28 05:00:00+00:00,,45150.38632232015,43865.18841520713,46435.58422943317
2026-02-28 06:00:00+00:00,,46976.993905780386,45691.79599866737,48262.191812893405
2026-02-28 07:00:00+00:00,,48614.612962977735,47329.415055864716,49899.81087009075
2026-02-28 08:00:00+00:00,,50193.26989881088,48908.07199169786,51478.4678059239
2026-02-28 09:00:00+00:00,,51919.66184130077,50634.46393418775,53204.85974841378
2026-02-28 10:00:00+00:00,,53111.11943288115,51825.92152576813,54396.31733999416
2026-02-28 11:00:00+00:00,,53197.39005615177,51912.192149038754,54482.587963264785
2026-02-28 12:00:00+00:00,,52564.07041551891,51278.87250840589,53849.26832263192
2026-02-28 13:00:00+00:00,,50831.51619255154,49546.31828543852,52116.71409966456
2026-02-28 14:00:00+00:00,,49020.05149297938,47734.85358586636,50305.2494000924
2026-02-28 15:00:00+00:00,,47319.70607704099,46034.508169927976,48604.90398415401
2026-02-28 16:00:00+00:00,,47244.484332877786,45959.28642576477,48529.6822399908
2026-02-28 17:00:00+00:00,,49411.90836526887,48126.71045815586,50697.10627238189
2026-02-28 18:00:00+00:00,,51842.45812864542,50557.2602215324,53127.65603575843
2026-02-28 19:00:00+00:00,,51926.80226521072,50641.604358097706,53212.00017232374
2026-02-28 20:00:00+00:00,,50364.697301260996,49079.499394147984,51649.895208374015
2026-02-28 21:00:00+00:00,,48897.5571611513,47612.35925403828,50182.75506826432
2026-02-28 22:00:00+00:00,,48359.445510637,47074.24760352399,49644.64341775002
2026-02-28 23:00:00+00:00,,47579.63836270734,46294.44045559432,48864.83626982035
2026-03-01 00:00:00+00:00,,45540.21517706249,44255.01726994947,46825.4130841755
2026-03-01 01:00:00+00:00,,43425.112472967914,42139.914565854895,44710.31038008093
2026-03-01 02:00:00+00:00,,41706.79024787693,40421.59234076392,42991.98815498995
2026-03-01 03:00:00+00:00,,40935.75253323936,39650.55462612635,42220.95044035238
2026-03-01 04:00:00+00:00,,40809.14464260369,39523.94673549068,42094.34254971671
2026-03-01 05:00:00+00:00,,41713.95610587565,40428.75819876263,42999.15401298867
2026-03-01 06:00:00+00:00,,43291.60430273663,42006.40639562361,44576.802209849644
2026-03-01 07:00:00+00:00,,45124.40942976763,43839.21152265461,46409.60733688065
2026-03-01 08:00:00+00:00,,47049.504717691285,45764.306810578266,48334.702624804304
2026-03-01 09:00:00+00:00,,48940.48809277578,47655.29018566276,50225.685999888796
2026-03-01 10:00:00+00:00,,50107.19908985849,48822.00118274547,51392.3969969715
2026-03-01 11:00:00+00:00,,49963.27342428658,48678.07551717356,51248.471331399596
2026-03-01 12:00:00+00:00,,49057.49870109462,47772.3007939816,50342.69660820764
2026-03-01 13:00:00+00:00,,46617.34927480068,45332.151367687664,47902.547181913695
2026-03-01 14:00:00+00:00,,44882.29751974359,43597.09961263057,46167.4954268566
2026-03-01 15:00:00+00:00,,43886.999739183484,42601.801832070465,45172.197646296496
2026-03-01 16:00:00+00:00,,44596.33465096153,43311.13674384851,45881.53255807455
2026-03-01 17:00:00+00:00,,47036.459729124945,45751.261822011926,48321.657636237964
2026-03-01 18:00:00+00:00,,49903.824758191404,48618.62685107839,51189.02266530442
2026-03-01 19:00:00+00:00,,50170.65676093888,48885.45885382586,51455.85466805189
2026-03-01 20:00:00+00:00,,49001.66056129519,47716.46265418217,50286.85846840821
2026-03-01 21:00:00+00:00,,47992.97606643879,46707.778159325775,49278.173973551806
2026-03-01 22:00:00+00:00,,47835.84906108867,46550.651153975654,49121.046968201685
2026-03-01 23:00:00+00:00,,46961.90070803275,45676.70280091973,48247.09861514577
2026-03-02 00:00:00+00:00,,45564.05226887173,44278.85436175871,46849.25017598475
2026-03-02 01:00:00+00:00,,44215.051672902424,42929.853765789405,45500.249580015436
2026-03-02 02:00:00+00:00,,42982.06739336077,41696.86948624775,44267.26530047379
2026-03-02 03:00:00+00:00,,43012.65885997016,41727.46095285714,44297.856767083176
2026-03-02 04:00:00+00:00,,46003.481209363985,44718.28330225097,47288.679116477004
2026-03-02 05:00:00+00:00,,50241.745277850365,48956.547370737346,51526.943184963384
2026-03-02 06:00:00+00:00,,54153.990525098765,52868.792617985746,55439.18843221178
2026-03-02 07:00:00+00:00,,56885.27384483014,55600.07593771712,58170.47175194316
2026-03-02 08:00:00+00:00,,57396.5353397582,56111.33743264519,58681.73324687122
2026-03-02 09:00:00+00:00,,57181.086109765165,55895.88820265215,58466.284016878184
2026-03-02 10:00:00+00:00,,57024.802376265376,55739.60446915236,58310.000283378395
2026-03-02 11:00:00+00:00,,56390.63265595573,55105.43474884271,57675.83056306874
2026-03-02 12:00:00+00:00,,55625.54036909792,54340.3424619849,56910.73827621094
2026-03-02 13:00:00+00:00,,53745.500027792616,52460.3021206796,55030.69793490563
2026-03-02 14:00:00+00:00,,52201.17163303443,50915.97372592141,53486.36954014744
2026-03-02 15:00:00+00:00,,50869.50551942001,49584.307612307,52154.70342653303
2026-03-02 16:00:00+00:00,,50298.03376625901,49012.83585914599,51583.23167337202
