date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-01-24 00:00:00+00:00,6819.5,6483.5554737785405,6142.301985092709,6824.808962464372
2026-01-24 01:00:00+00:00,6671.5,6576.540516913701,6235.28702822787,6917.794005599532
2026-01-24 02:00:00+00:00,6555.0,6421.769324287767,6080.515835601936,6763.022812973599
2026-01-24 03:00:00+00:00,6492.25,6640.168929335325,6298.915440649494,6981.422418021156
2026-01-24 04:00:00+00:00,6455.0,6991.933133953413,6650.679645267582,7333.186622639244
2026-01-24 05:00:00+00:00,6676.5,7189.28385893656,6848.030370250729,7530.537347622392
2026-01-24 06:00:00+00:00,6958.25,7657.73478461417,7316.481295928339,7998.988273300001
2026-01-24 07:00:00+00:00,7338.5,8272.89156777456,7931.63807908873,8614.145056460393
2026-01-24 08:00:00+00:00,7853.5,8909.824729393928,8568.571240708096,9251.078218079758
2026-01-24 09:00:00+00:00,8095.5,9050.587646805165,8709.334158119334,9391.841135490997
2026-01-24 10:00:00+00:00,8127.5,8591.635236951806,8250.381748265974,8932.888725637637
2026-01-24 11:00:00+00:00,7994.25,8654.044711413202,8312.791222727372,8995.298200099034
2026-01-24 12:00:00+00:00,7742.25,8344.374732262946,8003.121243577115,8685.628220948776
2026-01-24 13:00:00+00:00,7370.5,8201.862290513975,7860.6088018281425,8543.115779199805
2026-01-24 14:00:00+00:00,7188.25,7693.884781790408,7352.631293104577,8035.13827047624
2026-01-24 15:00:00+00:00,7221.5,7796.147656840969,7454.894168155138,8137.4011455268
2026-01-24 16:00:00+00:00,7656.75,7643.392902395244,7302.139413709412,7984.646391081075
2026-01-24 17:00:00+00:00,7875.75,7632.769348690952,7291.51586000512,7974.022837376782
2026-01-24 18:00:00+00:00,7713.25,7484.489958105713,7143.236469419882,7825.743446791545
2026-01-24 19:00:00+00:00,7349.75,7547.424221597183,7206.170732911351,7888.677710283013
2026-01-24 20:00:00+00:00,7161.5,7332.717649432332,6991.464160746501,7673.971138118163
2026-01-24 21:00:00+00:00,7031.5,7284.308087037407,6943.054598351575,7625.561575723238
2026-01-24 22:00:00+00:00,6668.5,7120.067245845765,6778.813757159934,7461.320734531597
2026-01-24 23:00:00+00:00,6327.5,6752.025005208196,6410.771516522364,7093.278493894028
2026-01-25 00:00:00+00:00,6095.75,6175.816663100734,5834.563174414903,6517.0701517865655
2026-01-25 01:00:00+00:00,5943.75,6131.563585616323,5790.310096930491,6472.817074302154
2026-01-25 02:00:00+00:00,5915.0,6147.57919056031,5806.325701874479,6488.832679246141
2026-01-25 03:00:00+00:00,5934.5,6341.148124268279,5999.894635582448,6682.4016129541105
2026-01-25 04:00:00+00:00,5858.25,6827.176116019484,6485.922627333652,7168.429604705315
2026-01-25 05:00:00+00:00,5905.75,6817.814969515474,6476.561480829643,7159.0684582013055
2026-01-25 06:00:00+00:00,6120.5,7018.750672977174,6677.497184291343,7360.004161663005
2026-01-25 07:00:00+00:00,6446.25,7120.350950504517,6779.097461818686,7461.604439190348
2026-01-25 08:00:00+00:00,6956.0,7543.841425290154,7202.587936604323,7885.094913975985
2026-01-25 09:00:00+00:00,7215.25,7637.941708875035,7296.688220189204,7979.195197560866
2026-01-25 10:00:00+00:00,7407.25,7555.298551326536,7214.045062640705,7896.552040012367
2026-01-25 11:00:00+00:00,7515.0,7729.918800887111,7388.665312201279,8071.172289572942
2026-01-25 12:00:00+00:00,7307.5,7506.177558796873,7164.924070111042,7847.431047482704
2026-01-25 13:00:00+00:00,7081.5,7632.994699850603,7291.741211164772,7974.248188536434
2026-01-25 14:00:00+00:00,7111.75,7368.009937990394,7026.756449304563,7709.263426676225
2026-01-25 15:00:00+00:00,7245.5,7531.04320882095,7189.789720135119,7872.296697506781
2026-01-25 16:00:00+00:00,7658.25,7739.996104133069,7398.742615447238,8081.2495928189
2026-01-25 17:00:00+00:00,7785.25,7751.033212105128,7409.779723419297,8092.286700790959
2026-01-25 18:00:00+00:00,7608.0,7521.7647331209655,7180.511244435134,7863.018221806797
2026-01-25 19:00:00+00:00,7414.0,7420.58642107789,7079.332932392059,7761.839909763721
2026-01-25 20:00:00+00:00,7371.25,7249.388503237688,6908.135014551857,7590.6419919235195
2026-01-25 21:00:00+00:00,7268.5,7381.030122244895,7039.776633559064,7722.283610930726
2026-01-25 22:00:00+00:00,6962.75,7131.962265632444,6790.7087769466125,7473.215754318275
2026-01-25 23:00:00+00:00,6651.5,6707.7728657188,6366.519377032969,7049.026354404631
2026-01-26 00:00:00+00:00,6430.5,6276.240094717833,5934.986606032002,6617.493583403664
2026-01-26 01:00:00+00:00,6326.5,6300.062360288459,5958.808871602628,6641.31584897429
2026-01-26 02:00:00+00:00,6401.0,6416.349687265164,6075.096198579333,6757.603175950995
2026-01-26 03:00:00+00:00,6572.75,6367.889047107991,6026.63555842216,6709.142535793822
2026-01-26 04:00:00+00:00,7114.25,6868.138899341221,6526.88541065539,7209.392388027052
2026-01-26 05:00:00+00:00,8364.5,8153.847364253965,7812.593875568133,8495.100852939795
2026-01-26 06:00:00+00:00,9215.75,8703.466093527966,8362.212604842136,9044.719582213798
2026-01-26 07:00:00+00:00,9724.25,9617.922428532736,9276.668939846904,9959.175917218567
2026-01-26 08:00:00+00:00,9925.25,9772.202597317188,9430.949108631356,10113.456086003018
2026-01-26 09:00:00+00:00,9988.5,9927.330663338194,9586.077174652362,10268.584152024025
2026-01-26 10:00:00+00:00,9999.0,9468.523778052755,9127.270289366923,9809.777266738585
2026-01-26 11:00:00+00:00,9888.75,9139.500537539489,8798.247048853656,9480.754026225319
2026-01-26 12:00:00+00:00,9779.25,9083.86240612848,8742.608917442649,9425.115894814313
2026-01-26 13:00:00+00:00,9531.0,8961.425194029593,8620.171705343762,9302.678682715425
2026-01-26 14:00:00+00:00,9389.0,9257.217150982671,8915.963662296841,9598.470639668503
2026-01-26 15:00:00+00:00,9261.5,9299.512110984597,8958.258622298767,9640.765599670427
2026-01-26 16:00:00+00:00,9470.0,9352.011451551534,9010.757962865702,9693.264940237364
2026-01-26 17:00:00+00:00,9495.75,9455.729718860368,9114.476230174538,9796.9832075462
2026-01-26 18:00:00+00:00,9194.75,9187.417576883454,8846.164088197624,9528.671065569286
2026-01-26 19:00:00+00:00,8840.25,8931.83307812316,8590.579589437328,9273.08656680899
2026-01-26 20:00:00+00:00,8444.0,8451.555737808463,8110.302249122633,8792.809226494295
2026-01-26 21:00:00+00:00,8009.25,8207.02029106161,7865.76680237578,8548.273779747442
