date,biomass_rte_actual,gas_rte_actual,hard_coal_rte_actual,nuclear_rte_actual,oil_rte_actual,renewables_rte_actual,waste_rte_actual,biomass_rte_fitted,gas_rte_fitted,hard_coal_rte_fitted,nuclear_rte_fitted,oil_rte_fitted,renewables_rte_fitted,waste_rte_fitted,biomass_rte_lower,gas_rte_lower,hard_coal_rte_lower,nuclear_rte_lower,oil_rte_lower,renewables_rte_lower,waste_rte_lower,biomass_rte_upper,gas_rte_upper,hard_coal_rte_upper,nuclear_rte_upper,oil_rte_upper,renewables_rte_upper,waste_rte_upper
2026-02-24 11:00:00+00:00,475.27,1535.8025,7.105427357601002e-15,45954.065,124.6175,7079.177500000001,362.62749999999994,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,147.45194496521816,7827.186185922356,170.4074742625916,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 12:00:00+00:00,474.64,1519.02,7.105427357601002e-15,44840.917499999996,120.1175,6913.9475,362.865,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,145.13808067445004,7712.199742044045,171.32933857134657,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 13:00:00+00:00,473.54,1497.1875,7.105427357601002e-15,44876.3175,75.525,7007.619999999999,364.7575,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,145.50475846112369,7712.095216585506,173.87430106900933,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 14:00:00+00:00,474.1425,1490.27,7.105427357601002e-15,44704.965,35.61750000000001,7127.485000000001,366.4475,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,145.6615528260352,7697.1323437800975,176.43717663752403,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 15:00:00+00:00,472.6575,1517.6775,7.105427357601002e-15,45063.5,35.565,7593.885,367.77250000000004,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,147.63210438910852,7758.478739629566,180.12811254796017,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 16:00:00+00:00,473.4475,1530.2975,7.105427357601002e-15,46195.0175,32.707499999999996,8367.6625,372.44499999999994,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,152.9251116422749,7974.422085315661,185.6755395029035,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 17:00:00+00:00,473.92,1512.7225,7.105427357601002e-15,48443.369999999995,33.400000000000006,12347.19,374.5375,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,159.9303459559034,8300.494621302545,191.82250918069067,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 18:00:00+00:00,474.02750000000003,1534.5825,7.105427357601002e-15,49664.97,35.75,14556.1425,382.2675,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,161.76526898603007,8405.726776606767,194.88362172504446,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 19:00:00+00:00,474.83,1526.6125,7.105427357601002e-15,49665.332500000004,35.629999999999995,13644.142500000002,389.2375,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,156.85512639455987,8182.9722020741165,194.3515503276643,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 20:00:00+00:00,473.47249999999997,1523.145,7.105427357601002e-15,49436.795,35.435,10511.94,392.75,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,152.70191504041617,7998.242292512947,194.2393645922117,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 21:00:00+00:00,472.88,1522.0349999999999,7.105427357601002e-15,49455.655,35.55,10894.3675,392.2025,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,153.20030671586406,8025.318983198853,196.70752919910782,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 22:00:00+00:00,472.7875,1541.71,7.105427357601002e-15,49010.822499999995,35.3275,9679.880000000001,394.0025,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,153.35352494386012,8034.583775295968,198.9966793051564,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-24 23:00:00+00:00,472.5025,1599.32,7.105427357601002e-15,48621.555,35.417500000000004,8923.3075,394.52250000000004,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,150.79264350290293,7915.998845509035,199.8362685821334,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-25 00:00:00+00:00,470.5075,1582.0925,7.105427357601002e-15,48122.3025,35.41,8210.515000000001,395.1875,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,148.3987567747063,7836.562483914733,148.09137126284327,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2026-02-25 01:00:00+00:00,469.4525,1555.79,7.105427357601002e-15,48325.7925,35.595,7943.4574999999995,393.60249999999996,359.47295635093974,2332.777661443324,57.55984959198059,39688.940508003456,146.77059068212947,7761.305697072276,149.4670077324691,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
