date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-02-13 06:00:00+00:00,50.85100000000011,40.24821,-209.66044300577778,290.1568389661643
2026-02-13 07:00:00+00:00,805.8114999999998,608.73016,358.82141338822476,858.638695360167
2026-02-13 08:00:00+00:00,2350.98125,2327.3599,2077.4513164585337,2577.268598430476
2026-02-13 09:00:00+00:00,4207.34875,4019.449,3769.5402075184074,4269.3574894903495
2026-02-13 10:00:00+00:00,5387.8665,5089.062,4839.153554161117,5338.9708361330595
2026-02-13 11:00:00+00:00,4859.93,5161.7964,4911.88792355509,5411.705205527032
2026-02-13 12:00:00+00:00,4053.1820000000002,3904.3318,3654.423189070348,4154.24047104229
2026-02-13 13:00:00+00:00,3278.50975,3759.0735,3509.164809750642,4008.982091722584
2026-02-13 14:00:00+00:00,1939.58375,2107.102,1857.1933445322784,2357.0106265042205
2026-02-13 15:00:00+00:00,738.5662499999999,854.7485,604.8398093405849,1104.657091312527
2026-02-13 16:00:00+00:00,39.42374999999993,19.444256,-230.4644713863222,269.35281058561986
2026-02-13 17:00:00+00:00,0.0,-55.316486,-305.22512931487654,194.59215265706553
2026-02-13 18:00:00+00:00,0.0,-1.6502259,-251.55884430883998,248.2584376631021
2026-02-13 19:00:00+00:00,0.0,-1.6502259,-251.55884430883998,248.2584376631021
2026-02-13 20:00:00+00:00,0.0,-1.6502259,-251.55884430883998,248.2584376631021
2026-02-13 21:00:00+00:00,0.0,-1.4812806,-251.38994440832448,248.42733756361758
2026-02-13 22:00:00+00:00,0.0,-1.4812806,-251.38994440832448,248.42733756361758
2026-02-13 23:00:00+00:00,0.0,-1.4812806,-251.38994440832448,248.42733756361758
2026-02-14 00:00:00+00:00,0.0,-2.33797,-252.24669042936785,247.57059154257422
2026-02-14 01:00:00+00:00,0.0,-2.33797,-252.24669042936785,247.57059154257422
2026-02-14 02:00:00+00:00,0.0,0.96525264,-248.94344720886602,250.87383476307605
2026-02-14 03:00:00+00:00,0.0,7.6564145,-242.2522556818044,257.56502629013767
2026-02-14 04:00:00+00:00,0.0,1.1908386,-248.7179071604437,251.0993748114979
2026-02-14 05:00:00+00:00,0.0,-7.4756656,-257.38436006181064,242.43292191013143
2026-02-14 06:00:00+00:00,49.3715000000002,59.967693,-189.940996916911,309.8762850550306
