date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-01-24 00:00:00+00:00,12252.975,12102.455,11911.289120133377,12293.621161459203
2026-01-24 01:00:00+00:00,12021.475,11931.179,11740.012522990135,12122.344564315961
2026-01-24 02:00:00+00:00,11920.65,11974.309,11783.142858367148,12165.474899692974
2026-01-24 03:00:00+00:00,11859.349999999999,11450.312,11259.145640705392,11641.477682031218
2026-01-24 04:00:00+00:00,11882.75,10719.377,10528.211293007005,10910.543334332831
2026-01-24 05:00:00+00:00,11954.9,11377.879,11186.712791883683,11569.04483320951
2026-01-24 06:00:00+00:00,12541.625,12232.645,12041.478235425322,12423.810276751148
2026-01-24 07:00:00+00:00,13344.775,13134.919,12943.752426814222,13326.084468140049
2026-01-24 08:00:00+00:00,14077.6,13854.851,13663.68447679752,14046.016518123346
2026-01-24 09:00:00+00:00,14448.325,13263.401,13072.235520158567,13454.567561484393
2026-01-24 10:00:00+00:00,14896.8,13696.368,13505.202418761606,13887.534460087432
2026-01-24 11:00:00+00:00,14721.7,13602.164,13410.997617743278,13793.329659069104
2026-01-24 12:00:00+00:00,14210.175,13337.718,13146.551819598697,13528.883860924523
2026-01-24 13:00:00+00:00,13837.575,13036.239,12845.073597169894,13227.40563849572
2026-01-24 14:00:00+00:00,13693.45,13270.911,13079.744814417492,13462.076855743318
2026-01-24 15:00:00+00:00,13948.625,13231.673,13040.506991985954,13422.83903331178
2026-01-24 16:00:00+00:00,14412.175,13525.558,13334.391193380885,13716.723234706713
2026-01-24 17:00:00+00:00,14546.475,13608.016,13416.84979275692,13799.181834082747
2026-01-24 18:00:00+00:00,14105.55,13331.084,13139.917997438473,13522.2500387643
2026-01-24 19:00:00+00:00,13500.6,12465.764,12274.597644828444,12656.92968615427
2026-01-24 20:00:00+00:00,12862.05,11893.493,11702.327375573086,12084.659416898914
2026-01-24 21:00:00+00:00,12508.5,11918.355,11727.189651590446,12109.521692916274
2026-01-24 22:00:00+00:00,11919.975,11686.96,11495.794244585268,11878.126285911094
2026-01-24 23:00:00+00:00,11425.2,10972.67,10781.504318115558,11163.836359441384
2026-01-25 00:00:00+00:00,11103.725,10672.095,10480.928293680909,10863.260335006735
2026-01-25 01:00:00+00:00,11018.55,10935.483,10744.317054228532,11126.649095554358
2026-01-25 02:00:00+00:00,11073.35,10975.698,10784.532077752314,11166.86411907814
2026-01-25 03:00:00+00:00,11099.125,10969.871,10778.705548225584,11161.037589551412
2026-01-25 04:00:00+00:00,10929.0,11008.056,10816.890142921857,11199.222184247683
2026-01-25 05:00:00+00:00,10864.8,11241.49,11050.323809050977,11432.655850376803
2026-01-25 06:00:00+00:00,11336.025,11115.617,10924.45089744284,11306.782938768669
2026-01-25 07:00:00+00:00,12146.275,11465.127,11273.96092761108,11656.292968936907
2026-01-25 08:00:00+00:00,12946.225,12901.509,12710.342330650346,13092.674371976173
2026-01-25 09:00:00+00:00,13558.575,13302.14,13110.974080117605,13493.306121443431
2026-01-25 10:00:00+00:00,14224.95,13588.77,13397.603053851233,13779.93509517706
2026-01-25 11:00:00+00:00,13988.65,13039.047,12847.880384828502,13230.212426154329
2026-01-25 12:00:00+00:00,13649.0,13080.708,12889.54207538678,13271.874116712606
2026-01-25 13:00:00+00:00,13439.875,13299.197,13108.031274710223,13490.36331603605
2026-01-25 14:00:00+00:00,13465.8,13098.568,12907.402138363725,13289.73417968955
2026-01-25 15:00:00+00:00,13705.375,13315.32,13124.154040755526,13506.486082081352
2026-01-25 16:00:00+00:00,14347.275,13597.818,13406.65210086988,13788.984142195706
2026-01-25 17:00:00+00:00,14398.725,13987.921,13796.755098528129,14179.087139853955
2026-01-25 18:00:00+00:00,14089.2,13294.343,13103.176259915004,13485.50830124083
2026-01-25 19:00:00+00:00,13561.7,12809.166,12617.999926499822,13000.331967825648
2026-01-25 20:00:00+00:00,13086.25,12665.942,12474.776080223117,12857.108121548943
2026-01-25 21:00:00+00:00,12874.45,12062.962,11871.795980104855,12254.12802143068
2026-01-25 22:00:00+00:00,12455.975,11980.858,11789.692039047837,12172.024080373663
2026-01-25 23:00:00+00:00,12062.75,11901.656,11710.4898763055,12092.821917631327
2026-01-26 00:00:00+00:00,11661.075,12011.824,11820.658538018402,12202.990579344229
2026-01-26 01:00:00+00:00,11579.8,12460.971,12269.804270183588,12652.136311509414
2026-01-26 02:00:00+00:00,11854.075,12309.932,12118.765203440435,12501.09724476626
2026-01-26 03:00:00+00:00,12094.475,12437.563,12246.397332900842,12628.72937422667
2026-01-26 04:00:00+00:00,12640.575,12807.249,12616.083054296181,12998.415095622007
2026-01-26 05:00:00+00:00,14042.75,13702.341,13511.174917168395,13893.506958494221
2026-01-26 06:00:00+00:00,15003.975,14582.107,14390.941810406373,14773.2738517322
2026-01-26 07:00:00+00:00,15617.7,15072.421,14881.25440601871,15263.586447344536
2026-01-26 08:00:00+00:00,16108.525,15451.001,15259.83456228432,15642.166603610147
2026-01-26 09:00:00+00:00,16444.5,15550.312,15359.14526033348,15741.477301659306
2026-01-26 10:00:00+00:00,16599.9,15710.002,15518.835556298287,15901.167597624113
2026-01-26 11:00:00+00:00,16619.175,14910.752,14719.585938881544,15101.91798020737
2026-01-26 12:00:00+00:00,16417.55,14863.937,14672.770358407834,15055.10239973366
2026-01-26 13:00:00+00:00,16020.55,14642.788,14451.622103077667,14833.954144403493
2026-01-26 14:00:00+00:00,15620.725,14695.026,14503.86065205677,14886.192693382596
2026-01-26 15:00:00+00:00,15648.0,14819.775,14628.608943670615,15010.940984996441
2026-01-26 16:00:00+00:00,15980.275000000001,15175.722,14984.55510966814,15366.887150993965
2026-01-26 17:00:00+00:00,15996.25,15008.138,14816.97146264039,15199.303503966215
2026-01-26 18:00:00+00:00,15738.325,15240.11,15048.944046810553,15431.27608813638
2026-01-26 19:00:00+00:00,14957.475,14836.273,14645.107123251617,15027.439164577443
2026-01-26 20:00:00+00:00,14091.125,13678.855,13487.68911006226,13870.021151388086
2026-01-26 21:00:00+00:00,13528.2,12882.571,12691.405498404696,13073.737539730522
2026-01-26 22:00:00+00:00,12807.625,12605.114,12413.948738263227,12796.280779589053
2026-01-26 23:00:00+00:00,12276.625,12078.338,11887.172098553896,12269.504139879722
2026-01-27 00:00:00+00:00,11888.05,10849.007,10657.841040993486,11040.173082319312
2026-01-27 01:00:00+00:00,11607.95,10900.406,10709.239998810122,11091.572040135949
2026-01-27 02:00:00+00:00,12044.2,11089.259,10898.092454620792,11280.424495946618
2026-01-27 03:00:00+00:00,12291.25,11465.304,11274.138071963866,11656.470113289692
2026-01-27 04:00:00+00:00,12791.65,12099.845,11908.678426624701,12291.010467950528
2026-01-27 05:00:00+00:00,14236.15,13187.882,12996.715645605345,13379.047686931171
2026-01-27 06:00:00+00:00,15165.1,13958.133,13766.966529183741,14149.298570509567
2026-01-27 07:00:00+00:00,15522.375,14343.592,14152.425589757237,14534.757631083063
2026-01-27 08:00:00+00:00,15945.275,14252.377,14061.210677213174,14443.542718539
2026-01-27 09:00:00+00:00,16221.2,14308.871,14117.704898566068,14500.036939891894
2026-01-27 10:00:00+00:00,16187.825,14595.431,14404.264726153162,14786.596767478988
2026-01-27 11:00:00+00:00,16057.1,14985.722,14794.555601170083,15176.887642495909
2026-01-27 12:00:00+00:00,15730.7,14870.148,14678.982593783192,15061.314635109018
2026-01-27 13:00:00+00:00,15527.8,14986.165,14794.999137307383,15177.331178633209
2026-01-27 14:00:00+00:00,15369.525000000001,14951.281,14760.115588744773,15142.4476300706
2026-01-27 15:00:00+00:00,15430.575,15213.796,15022.62938896616,15404.961430291985
2026-01-27 16:00:00+00:00,15985.1,15412.805,15221.63859486658,15603.970636192405
2026-01-27 17:00:00+00:00,15993.9,15171.364,14980.197765164412,15362.529806490238
2026-01-27 18:00:00+00:00,15634.825,14139.344,13948.177425984795,14330.509467310621
2026-01-27 19:00:00+00:00,14853.275,13681.127,13489.960697448527,13872.292738774353
2026-01-27 20:00:00+00:00,13863.375,12983.513,12792.346817258114,13174.678858583942
