date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-02-28 00:00:00+00:00,,84.62253431519741,-145.87475896193314,315.119827592328
2026-02-28 01:00:00+00:00,,50.607613350675024,-179.88967992645553,281.1049066278056
2026-02-28 02:00:00+00:00,,53.22997438766038,-177.26731888947006,283.72726766479104
2026-02-28 03:00:00+00:00,,41.9826570957905,-188.51463618134005,272.4799503729211
2026-02-28 04:00:00+00:00,,63.874820669420615,-166.62247260770982,294.3721139465512
2026-02-28 05:00:00+00:00,,427.9330189855033,197.43572570837273,658.430312262634
2026-02-28 06:00:00+00:00,,405.58368824281206,175.08639496568145,636.0809815199426
2026-02-28 07:00:00+00:00,,336.73677973784237,106.23948646071176,567.234073014973
2026-02-28 08:00:00+00:00,,295.4371891068752,64.93989582974461,525.9344823840058
2026-02-28 09:00:00+00:00,,753.9753423613125,523.478049084182,984.4726356384431
2026-02-28 10:00:00+00:00,,837.5417028151062,607.0444095379756,1068.0389960922366
2026-02-28 11:00:00+00:00,,964.5067803723043,734.0094870951738,1195.004073649435
2026-02-28 12:00:00+00:00,,896.3404666766436,665.843173399513,1126.8377599537741
2026-02-28 13:00:00+00:00,,882.995979522534,652.4986862454034,1113.4932727996645
2026-02-28 14:00:00+00:00,,886.5027467195059,656.0054534423754,1117.0000399966366
2026-02-28 15:00:00+00:00,,601.9189420524568,371.4216487753263,832.4162353295874
2026-02-28 16:00:00+00:00,,334.28161420611127,103.78432092898066,564.7789074832418
2026-02-28 17:00:00+00:00,,241.09224152132538,10.594948244194711,471.58953479845593
2026-02-28 18:00:00+00:00,,465.4376867229455,234.9403934458149,695.9349800000762
2026-02-28 19:00:00+00:00,,371.6774620055239,141.1801687283933,602.1747552826545
2026-02-28 20:00:00+00:00,,369.7687123320321,139.27141905490157,600.2660056091628
2026-02-28 21:00:00+00:00,,770.4577900736115,539.9604967964808,1000.955083350742
2026-02-28 22:00:00+00:00,,1233.1852696663068,1002.6879763891764,1463.6825629434375
2026-02-28 23:00:00+00:00,,1292.392193181674,1061.8948999045433,1522.8894864588046
2026-03-01 00:00:00+00:00,,1471.9267077711652,1241.4294144940345,1702.4240010482958
2026-03-01 01:00:00+00:00,,1536.7781704581257,1306.280877180995,1767.2754637352564
2026-03-01 02:00:00+00:00,,1576.7367443520936,1346.239451074963,1807.2340376292243
2026-03-01 03:00:00+00:00,,1552.8575059411528,1322.3602126640221,1783.3547992182832
2026-03-01 04:00:00+00:00,,1753.6117230698164,1523.1144297926858,1984.1090163469469
2026-03-01 05:00:00+00:00,,1074.0302610307865,843.532967753656,1304.5275543079172
2026-03-01 06:00:00+00:00,,1392.9637547462435,1162.4664614691128,1623.4610480233741
2026-03-01 07:00:00+00:00,,1651.847041590772,1421.3497483136414,1882.3443348679027
2026-03-01 08:00:00+00:00,,1642.4175577142696,1411.9202644371392,1872.9148509914003
2026-03-01 09:00:00+00:00,,1669.0240880547049,1438.5267947775744,1899.5213813318355
2026-03-01 10:00:00+00:00,,1664.052095370761,1433.5548020936303,1894.5493886478916
2026-03-01 11:00:00+00:00,,1638.5840670921036,1408.0867738149727,1869.0813603692343
2026-03-01 12:00:00+00:00,,1605.8319913166238,1375.3346980394933,1836.3292845937544
2026-03-01 13:00:00+00:00,,1520.5496076483669,1290.0523143712364,1751.0469009254975
2026-03-01 14:00:00+00:00,,1381.2738912585432,1150.7765979814126,1611.7711845356737
2026-03-01 15:00:00+00:00,,1217.4851928094363,986.9878995323056,1447.982486086567
2026-03-01 16:00:00+00:00,,949.3760802065476,718.8787869294171,1179.8733734836783
2026-03-01 17:00:00+00:00,,733.3518744714479,502.8545811943173,963.8491677485786
2026-03-01 18:00:00+00:00,,415.8373357649842,185.34004248785357,646.3346290421148
2026-03-01 19:00:00+00:00,,405.6258030966286,175.12850981949805,636.1230963737593
2026-03-01 20:00:00+00:00,,376.7906684542402,146.2933751771095,607.2879617313707
2026-03-01 21:00:00+00:00,,487.27158048357006,256.77428720643945,717.7688737607007
2026-03-01 22:00:00+00:00,,680.7816710216396,450.284377744509,911.2789642987702
2026-03-01 23:00:00+00:00,,586.2066453295117,355.7093520523812,816.7039386066424
2026-03-02 00:00:00+00:00,,475.2279126331465,244.73061935601595,705.725205910277
2026-03-02 01:00:00+00:00,,542.9946124022068,312.49731912507616,773.4919056793374
2026-03-02 02:00:00+00:00,,651.0245988495793,420.5273055724487,881.5218921267099
2026-03-02 03:00:00+00:00,,622.1663592528693,391.6690659757387,852.6636525299999
2026-03-02 04:00:00+00:00,,867.300927556039,636.8036342789085,1097.7982208331696
2026-03-02 05:00:00+00:00,,865.5475377394646,635.0502444623339,1096.0448310165953
2026-03-02 06:00:00+00:00,,683.3768427313607,452.8795494542301,913.8741360084913
2026-03-02 07:00:00+00:00,,589.9029050800175,359.4056118028868,820.400198357148
2026-03-02 08:00:00+00:00,,435.52097655217113,205.02368327504058,666.0182698293017
2026-03-02 09:00:00+00:00,,414.6945811589017,184.1972878817711,645.1918744360323
2026-03-02 10:00:00+00:00,,266.8156665887982,36.31837331166764,497.3129598659288
2026-03-02 11:00:00+00:00,,208.01121633549099,-22.48607694163968,438.50850961262154
2026-03-02 12:00:00+00:00,,189.42692960545781,-41.07036367167268,419.9242228825884
2026-03-02 13:00:00+00:00,,188.79143236564704,-41.70586091148357,419.28872564277765
2026-03-02 14:00:00+00:00,,88.23741846431153,-142.25987481281902,318.73471174144214
2026-03-02 15:00:00+00:00,,46.87272902680627,-183.62456425032428,277.3700223039368
