date,hard_coal_tran_actual,oil_tran_actual,gas_tran_actual,renewables_tran_actual,biomass_tran_actual,waste_tran_actual,hard_coal_tran_fitted,oil_tran_fitted,gas_tran_fitted,renewables_tran_fitted,biomass_tran_fitted,waste_tran_fitted,hard_coal_tran_lower,oil_tran_lower,gas_tran_lower,renewables_tran_lower,biomass_tran_lower,waste_tran_lower,hard_coal_tran_upper,oil_tran_upper,gas_tran_upper,renewables_tran_upper,biomass_tran_upper,waste_tran_upper
2026-01-24 00:00:00+00:00,1754.1666,0.0,415.55442500000004,339.8633500000001,421.47114999999997,63.204585,1179.3999096827872,5.4383870018797,334.0617108709273,819.0667728219086,408.2153021803251,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 01:00:00+00:00,1643.116525,0.0,416.28677500000003,337.60525000000007,417.48095,63.271555000000006,1178.8105896334214,5.4383870018797,334.0617108709273,827.4110811805533,409.279234397983,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 02:00:00+00:00,1567.2285,0.0,416.306625,347.05665,417.432275,63.338525000000004,1179.7306604990877,5.4383870018797,334.0617108709273,835.7553895391982,410.3609012982542,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 03:00:00+00:00,1567.34005,0.0,416.189825,331.36957499999994,420.48650000000004,61.726275,1180.9033343287206,5.4383870018797,334.0617108709273,844.099697897843,411.27933416879716,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 04:00:00+00:00,1569.6422,0.0,416.05809999999997,329.3012,432.498975,59.854150000000004,1182.956928012861,5.4383870018797,334.0617108709273,852.4440062564879,411.86868826448045,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 05:00:00+00:00,1611.4128,0.0,416.01675,342.87559999999996,457.71865,58.298125,1193.0773930886996,5.4383870018797,334.0617108709273,860.7883146151327,412.96294487402525,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 06:00:00+00:00,1611.14005,0.0,415.27305,335.47872500000005,487.2389,57.049275,1208.3159582342164,5.4383870018797,334.0617108709273,869.1326229737775,414.4957710972767,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 07:00:00+00:00,1717.45245,0.0,415.88374999999996,491.28937499999995,511.7744,56.859925000000004,1224.7494618123853,5.4383870018797,334.0617108709273,877.4769313324224,415.78160585574824,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 08:00:00+00:00,1788.5552,0.0,415.29425000000003,694.3797500000001,506.462425,59.142925,1223.1630720965213,5.4383870018797,334.0617108709273,885.8212396910673,416.362626844246,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-01-24 09:00:00+00:00,1649.809275,0.0,414.949975,563.4586999999999,487.04645,61.52185,1199.9596327461013,5.4383870018797,334.0617108709273,894.165548049712,415.9041245019208,41.703060834743106,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
