date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2026-01-24 00:00:00+00:00,1739.5699999999997,1709.2118267332285,1535.9218878305596,1882.5017656358978
2026-01-24 01:00:00+00:00,1741.8525,1745.1801658357303,1571.8902269330613,1918.4701047383992
2026-01-24 02:00:00+00:00,1751.145,1750.3998023696558,1577.1098634669866,1923.6897412723247
2026-01-24 03:00:00+00:00,1757.3325,1714.6835835520951,1541.3936446494258,1887.973522454764
2026-01-24 04:00:00+00:00,1758.0575,1752.2462227390188,1578.95628383635,1925.536161641688
2026-01-24 05:00:00+00:00,1761.3399999999997,1750.856013472925,1577.5660745702558,1924.1459523755939
2026-01-24 06:00:00+00:00,1776.0175,1739.4642389153023,1566.1743000126335,1912.7541778179716
2026-01-24 07:00:00+00:00,1763.9225000000001,1729.8333059037573,1556.5433670010884,1903.1232448064266
2026-01-24 08:00:00+00:00,1757.6475,1759.8330955785136,1586.5431566758448,1933.123034481183
2026-01-24 09:00:00+00:00,1704.5749999999998,1770.3113968078596,1597.0214579051906,1943.6013357105285
2026-01-24 10:00:00+00:00,1700.0675,1674.1110471930165,1500.8211082903472,1847.4009860956853
2026-01-24 11:00:00+00:00,1631.2325,1584.2944479847497,1411.0045090820806,1757.5843868874185
2026-01-24 12:00:00+00:00,1438.6325,1355.6947299118824,1182.4047910092136,1528.9846688145512
2026-01-24 13:00:00+00:00,1349.665,1288.224216007503,1114.9342771048339,1461.5141549101718
2026-01-24 14:00:00+00:00,1055.1725000000001,936.1409863823415,762.8510474796725,1109.4309252850103
2026-01-24 15:00:00+00:00,1058.0925,1071.2829240119167,897.9929851092477,1244.5728629145856
2026-01-24 16:00:00+00:00,1225.885,1206.9014527489262,1033.6115138462574,1380.1913916515953
2026-01-24 17:00:00+00:00,1229.25,1236.7513117334206,1063.4613728307515,1410.0412506360894
2026-01-24 18:00:00+00:00,1332.4075,1450.720576036882,1277.430637134213,1624.0105149395508
2026-01-24 19:00:00+00:00,1587.025,1578.1861031952058,1404.896164292537,1751.476042097875
2026-01-24 20:00:00+00:00,1405.4625,1398.3739291518502,1225.0839902491812,1571.6638680545193
2026-01-24 21:00:00+00:00,1191.5500000000002,1470.7471858119734,1297.4572469093046,1644.0371247146427
2026-01-24 22:00:00+00:00,1091.385,1419.8049263157325,1246.5149874130634,1593.0948652184015
2026-01-24 23:00:00+00:00,1070.515,1348.5559299541346,1175.2659910514656,1521.8458688568035
2026-01-25 00:00:00+00:00,990.8125,1208.1336353790393,1034.8436964763703,1381.4235742817082
2026-01-25 01:00:00+00:00,1225.54,1236.229353077763,1062.939414175094,1409.5192919804322
2026-01-25 02:00:00+00:00,1359.37,1313.7558798384869,1140.4659409358178,1487.045818741156
2026-01-25 03:00:00+00:00,1436.8525,1511.6278520847718,1338.3379131821027,1684.9177909874406
2026-01-25 04:00:00+00:00,1277.995,1424.7375436295113,1251.4476047268422,1598.0274825321803
2026-01-25 05:00:00+00:00,1222.645,1384.5804070365416,1211.2904681338728,1557.8703459392104
2026-01-25 06:00:00+00:00,1162.9575,1375.9590673644934,1202.6691284618246,1549.2490062671625
2026-01-25 07:00:00+00:00,1171.1399999999999,1599.8888138494992,1426.5988749468302,1773.1787527521683
2026-01-25 08:00:00+00:00,847.725,1323.74999832004,1150.4600594173712,1497.039937222709
2026-01-25 09:00:00+00:00,841.1175000000001,1243.8643899507888,1070.5744510481197,1417.1543288534576
2026-01-25 10:00:00+00:00,561.86,898.2383758833153,724.9484369806462,1071.528314785984
2026-01-25 11:00:00+00:00,467.80499999999995,554.3435304479544,381.05359154528554,727.6334693506235
2026-01-25 12:00:00+00:00,263.8675,493.87615393327997,320.58621503061096,667.1660928359489
2026-01-25 13:00:00+00:00,451.695,457.4018287102979,284.11188980762887,630.6917676129668
2026-01-25 14:00:00+00:00,216.125,352.08703063507807,178.79709173240911,525.3769695377471
2026-01-25 15:00:00+00:00,160.29250000000002,210.42302462493353,37.133085722264696,383.7129635276025
2026-01-25 16:00:00+00:00,138.3775,216.2110951612815,42.92115625861254,389.50103406395044
2026-01-25 17:00:00+00:00,219.01,246.0948456919552,72.80490678928618,419.38478459462414
2026-01-25 18:00:00+00:00,157.77250000000004,403.6157266149909,230.32578771232193,576.9056655176598
2026-01-25 19:00:00+00:00,213.495,470.6174214505917,297.3274825479227,643.9073603532606
2026-01-25 20:00:00+00:00,374.5725,458.5675490293725,285.27761012670356,631.8574879320415
2026-01-25 21:00:00+00:00,276.6425,351.00399768049306,177.71405877782405,524.293936583162
2026-01-25 22:00:00+00:00,298.235,379.3332377015811,206.04329879891213,552.62317660425
2026-01-25 23:00:00+00:00,222.265,294.6608920687908,121.37095316612186,467.9508309714598
2026-01-26 00:00:00+00:00,161.35249999999996,260.8169004179153,87.52696151524628,434.10683932058424
2026-01-26 01:00:00+00:00,108.07499999999999,245.4086372101246,72.11869830745559,418.69857611279355
2026-01-26 02:00:00+00:00,158.375,295.91361713758926,122.6236782349203,469.2035560402582
2026-01-26 03:00:00+00:00,203.10249999999996,264.0871089153082,90.79717001263924,437.37704781797714
2026-01-26 04:00:00+00:00,128.4925,267.2462696786128,93.95633077594385,440.53620858128176
2026-01-26 05:00:00+00:00,90.18,207.89869008370437,34.60875118103547,381.1886289863733
2026-01-26 06:00:00+00:00,54.27999999999997,83.26944425014153,-90.02049465252742,256.5593831528104
2026-01-26 07:00:00+00:00,47.315000000000055,87.41424035034959,-85.87569855231936,260.70417925301854
