date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-01-24 00:00:00+00:00,12252.975,12509.368747852777,12188.572344600261,12830.165151105293
2026-01-24 01:00:00+00:00,12021.475,12654.459830022639,12333.663426770123,12975.256233275155
2026-01-24 02:00:00+00:00,11920.65,12914.879653349144,12594.083250096628,13235.676056601662
2026-01-24 03:00:00+00:00,11859.349999999999,13626.59501082131,13305.798607568791,13947.391414073825
2026-01-24 04:00:00+00:00,11882.75,14406.33815113886,14085.541747886344,14727.134554391376
2026-01-24 05:00:00+00:00,11954.9,14867.756279608167,14546.959876355651,15188.552682860683
2026-01-24 06:00:00+00:00,12541.625,15336.105497050587,15015.30909379807,15656.901900303103
2026-01-24 07:00:00+00:00,13344.775,15723.137075893072,15402.340672640556,16043.933479145588
2026-01-24 08:00:00+00:00,14077.6,15894.31472344928,15573.518320196763,16215.111126701799
2026-01-24 09:00:00+00:00,14448.325,16047.09017147303,15726.293768220512,16367.886574725548
2026-01-24 10:00:00+00:00,14896.8,16183.616326544361,15862.819923291843,16504.412729796877
2026-01-24 11:00:00+00:00,14721.7,15908.837178177064,15588.040774924546,16229.63358142958
2026-01-24 12:00:00+00:00,14210.175,15493.947353284188,15173.150950031672,15814.743756536705
2026-01-24 13:00:00+00:00,13837.575,15221.733227031606,14900.936823779088,15542.529630284122
2026-01-24 14:00:00+00:00,13693.45,15057.117246295598,14736.320843043082,15377.913649548114
2026-01-24 15:00:00+00:00,13948.625,15104.961572332886,14784.165169080368,15425.757975585402
2026-01-24 16:00:00+00:00,14412.175,15330.069640608313,15009.273237355797,15650.866043860831
2026-01-24 17:00:00+00:00,14546.475,15327.337206026856,15006.54080277434,15648.133609279372
2026-01-24 18:00:00+00:00,14105.55,15188.322579285454,14867.526176032938,15509.11898253797
2026-01-24 19:00:00+00:00,13500.6,14466.35259426241,14145.556191009893,14787.148997514927
2026-01-24 20:00:00+00:00,12862.05,13701.25302432796,13380.456621075444,14022.049427580476
2026-01-24 21:00:00+00:00,12508.5,13069.569634376936,12748.77323112442,13390.366037629454
2026-01-24 22:00:00+00:00,11919.975,12346.93529323567,12026.138889983155,12667.731696488187
2026-01-24 23:00:00+00:00,11425.2,11780.9457470085,11460.149343755984,12101.742150261018
2026-01-25 00:00:00+00:00,11103.725,11451.70562939506,11130.909226142545,11772.502032647579
2026-01-25 01:00:00+00:00,11018.55,11262.675695890794,10941.879292638278,11583.47209914331
2026-01-25 02:00:00+00:00,11073.35,11243.286794980646,10922.49039172813,11564.083198233162
2026-01-25 03:00:00+00:00,11099.125,11363.900744603205,11043.104341350689,11684.697147855723
2026-01-25 04:00:00+00:00,10929.0,11934.490559137816,11613.6941558853,12255.286962390333
2026-01-25 05:00:00+00:00,10864.8,12876.551119988577,12555.75471673606,13197.347523241093
2026-01-25 06:00:00+00:00,11336.025,14064.630832369348,13743.834429116832,14385.427235621866
2026-01-25 07:00:00+00:00,12146.275,14756.279892184393,14435.483488931875,15077.07629543691
2026-01-25 08:00:00+00:00,12946.225,15020.09650692959,14699.300103677075,15340.892910182109
2026-01-25 09:00:00+00:00,13558.575,15364.409700470576,15043.61329721806,15685.206103723094
2026-01-25 10:00:00+00:00,14224.95,15584.280904142382,15263.484500889865,15905.077307394899
2026-01-25 11:00:00+00:00,13988.65,15551.729936970922,15230.933533718404,15872.526340223438
2026-01-25 12:00:00+00:00,13649.0,15149.738075975685,14828.94167272317,15470.534479228201
2026-01-25 13:00:00+00:00,13439.875,14887.612921941834,14566.816518689318,15208.409325194352
2026-01-25 14:00:00+00:00,13465.8,14889.569419029345,14568.77301577683,15210.365822281863
2026-01-25 15:00:00+00:00,13705.375,15100.844427432929,14780.048024180413,15421.640830685445
2026-01-25 16:00:00+00:00,14347.275,15417.311914195463,15096.515510942945,15738.108317447979
2026-01-25 17:00:00+00:00,14398.725,15309.808980511098,14989.01257725858,15630.605383763614
2026-01-25 18:00:00+00:00,14089.2,14943.74045337283,14622.944050120312,15264.536856625346
2026-01-25 19:00:00+00:00,13561.7,14209.676317770667,13888.879914518151,14530.472721023183
2026-01-25 20:00:00+00:00,13086.25,13478.87176815269,13158.075364900173,13799.668171405207
2026-01-25 21:00:00+00:00,12874.45,12902.233647611996,12581.437244359478,13223.030050864512
2026-01-25 22:00:00+00:00,12455.975,12266.263353742408,11945.466950489892,12587.059756994926
2026-01-25 23:00:00+00:00,12062.75,11669.77457214008,11348.978168887565,11990.570975392598
2026-01-26 00:00:00+00:00,11661.075,11435.32929978188,11114.532896529365,11756.125703034397
2026-01-26 01:00:00+00:00,11579.8,11332.439773783637,11011.64337053112,11653.236177036153
2026-01-26 02:00:00+00:00,11854.075,11476.806967376422,11156.010564123906,11797.60337062894
2026-01-26 03:00:00+00:00,12094.475,11732.19156640239,11411.395163149875,12052.987969654907
2026-01-26 04:00:00+00:00,12640.575,12507.114335006918,12186.3179317544,12827.910738259434
2026-01-26 05:00:00+00:00,14042.75,13895.541845075151,13574.745441822633,14216.338248327667
2026-01-26 06:00:00+00:00,15003.975,14897.849348869315,14577.052945616797,15218.64575212183
2026-01-26 07:00:00+00:00,15617.7,15351.067370135319,15030.270966882803,15671.863773387835
2026-01-26 08:00:00+00:00,16108.525,15612.655658461148,15291.859255208632,15933.452061713666
2026-01-26 09:00:00+00:00,16444.5,15839.333936327437,15518.537533074921,16160.130339579955
2026-01-26 10:00:00+00:00,16599.9,15993.025169161729,15672.228765909213,16313.821572414246
