date,hard_coal_tran_actual,oil_tran_actual,gas_tran_actual,renewables_tran_actual,biomass_tran_actual,waste_tran_actual,hard_coal_tran_fitted,oil_tran_fitted,gas_tran_fitted,renewables_tran_fitted,biomass_tran_fitted,waste_tran_fitted,hard_coal_tran_lower,oil_tran_lower,gas_tran_lower,renewables_tran_lower,biomass_tran_lower,waste_tran_lower,hard_coal_tran_upper,oil_tran_upper,gas_tran_upper,renewables_tran_upper,biomass_tran_upper,waste_tran_upper
2026-02-13 10:00:00+00:00,1745.214475,0.0,381.309075,687.477625,445.643625,62.74485,2007.6879264108748,3.9899492761316564,365.2855293292063,690.8958509484653,431.4152864042234,62.50112828996056,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 11:00:00+00:00,1656.3342750000002,0.0,380.42742499999997,677.6823499999999,428.47659999999996,61.2134,1897.062022383712,7.702948801057326,370.7858764874438,693.660678894889,427.94293516292237,61.174572497886246,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 12:00:00+00:00,1591.967625,0.0,381.75755,795.3212500000001,422.704625,62.414325000000005,2055.7302295773634,1.098937364754156,353.9669489959999,733.0123903467353,426.81026162077717,55.3870987791202,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 13:00:00+00:00,1680.007875,0.0,383.562225,1012.4629,424.204425,59.41175,2281.913130154753,6.890110152134917,368.852599268603,850.6991558500586,429.9261749788527,54.707754945342565,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 14:00:00+00:00,1795.281725,0.0,383.674175,1451.6239,441.293425,56.605325,2290.2509100260645,1.2970569942359509,368.07988999482023,1144.19938051177,442.603823325055,52.40559363326817,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 15:00:00+00:00,1792.088575,0.0,383.329525,1609.324025,476.57435,54.345,2211.736010464938,5.042910590217501,379.96584577548543,1367.515862696689,485.4010866796331,53.17713393737676,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 16:00:00+00:00,1800.759075,0.0,385.11220000000003,1821.608025,506.41865,55.0269,2370.914663859162,12.829490393504845,393.98321622398663,1629.2820493743216,501.59797052657825,52.79321202094553,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 17:00:00+00:00,1819.83025,0.0,402.03665,2072.0001500000003,511.908725,56.948025,2251.041234439532,6.200442096682638,409.0900366955701,1755.9609184586366,503.1784635955471,49.682003555189254,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 18:00:00+00:00,1820.5617,0.0,412.44005,1519.66505,500.28855,60.8543,2318.539554768181,12.435657166513261,393.0853425215476,1429.0345537755443,499.95701634744637,49.811255853079395,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
2026-02-13 19:00:00+00:00,1833.034275,0.0,411.93444999999997,1047.374925,480.273725,60.728175,2241.381775538841,3.3127751910276992,388.7285196901846,1011.6541592700187,480.2699561089631,49.26925446165696,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869,1168.4076301812997,5.705311073660715,337.68605856473215,911.0176164469246,412.57619673859125,42.5052443578869
