date,solar_rte_actual,solar_rte_fitted,solar_rte_lower,solar_rte_upper
2026-01-28 04:00:00+00:00,0.0,7.560662,-300.90302438472827,316.0244863256321
2026-01-28 05:00:00+00:00,0.0,25.373894,-283.0898142898209,333.8376964205395
2026-01-28 06:00:00+00:00,0.0,21.711784,-286.7519882141478,330.1755224962126
2026-01-28 07:00:00+00:00,509.3499999999999,418.38977,109.92591845682,726.8534291671804
2026-01-28 08:00:00+00:00,1868.5025,1576.0132,1267.549374231411,1884.4768849417715
2026-01-28 09:00:00+00:00,4264.22,3870.7224,3562.258702377053,4179.186213087413
2026-01-28 10:00:00+00:00,6356.8325,5314.1963,5005.73253862101,5622.660049331371
2026-01-28 11:00:00+00:00,7514.4625,6265.5054,5957.041734544089,6573.96924525445
2026-01-28 12:00:00+00:00,7715.2325,6366.354,6057.89031195421,6674.8178226645705
2026-01-28 13:00:00+00:00,6865.0825,5066.7505,4758.286968965556,5375.214479675917
2026-01-28 14:00:00+00:00,5254.8475,3088.2751,2779.8112944590002,3396.7388051693606
2026-01-28 15:00:00+00:00,2973.4225,2095.9197,1787.4560323657581,2404.3835430761183
2026-01-28 16:00:00+00:00,808.0349999999999,573.94543,265.48178250391993,882.4092932142803
2026-01-28 17:00:00+00:00,256.40250000000015,291.5028,-16.961005648259288,599.9665050621011
2026-01-28 18:00:00+00:00,251.64750000000004,218.56824,-89.89563513203575,527.0318755783246
2026-01-28 19:00:00+00:00,0.0,4.5704274,-303.89323290789025,313.0342778024701
2026-01-28 20:00:00+00:00,0.0,-7.0562816,-315.51995990118576,301.4075508091746
2026-01-28 21:00:00+00:00,0.0,-6.466926,-314.93077103436553,301.9967396759944
2026-01-28 22:00:00+00:00,0.0,-7.0025706,-315.46644274605023,301.46106796431013
2026-01-28 23:00:00+00:00,0.0,-2.3245919,-310.7884431948032,306.13906751555714
2026-01-29 00:00:00+00:00,0.0,-3.130256,-311.5939514036436,305.3335593067168
2026-01-29 01:00:00+00:00,0.0,1.0941092,-307.36959727022804,309.5579134401323
2026-01-29 02:00:00+00:00,0.0,-1.199592,-309.663332536134,307.26417817422634
2026-01-29 03:00:00+00:00,0.0,-4.2640452,-312.7278148680589,304.1996958423015
2026-01-29 04:00:00+00:00,0.0,-1.1522287,-309.6160673851032,307.3114433252572
2026-01-29 05:00:00+00:00,0.0,24.326042,-284.1376501777563,332.78986053260405
2026-01-29 06:00:00+00:00,0.0,37.448112,-271.0156938827977,345.9118168275627
2026-01-29 07:00:00+00:00,610.77,389.0172,80.5535030129463,697.4810137233067
2026-01-29 08:00:00+00:00,2190.6150000000002,1320.5636,1012.0998638811302,1629.0273745914903
2026-01-29 09:00:00+00:00,4663.0775,2647.386,2338.922244539901,2955.849755250261
2026-01-29 10:00:00+00:00,6268.29,3600.9932,3292.5293020515946,3909.456812761955
2026-01-29 11:00:00+00:00,7370.29,4363.9653,4055.5016883658973,4672.429199076258
2026-01-29 12:00:00+00:00,7514.01,4465.6323,4157.168528073234,4774.096038783594
2026-01-29 13:00:00+00:00,6711.3375,3584.3457,3275.882028202159,3892.809538912519
