date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-01-24 00:00:00+00:00,0.0,3.3400173964337228,-581.3127593320273,587.992794124895
2026-01-24 01:00:00+00:00,0.0,3.3400173964337228,-581.3127593320273,587.992794124895
2026-01-24 02:00:00+00:00,0.0,2.609728167204139,-582.0430485612569,587.2625048956654
2026-01-24 03:00:00+00:00,0.0,6.371054982871556,-578.28172174559,591.0238317113328
2026-01-24 04:00:00+00:00,0.0,7.745627055664954,-576.9071496727965,592.3984037841262
2026-01-24 05:00:00+00:00,0.0,11.757213645302727,-572.8955630831583,596.409990373764
2026-01-24 06:00:00+00:00,0.4074999999997999,18.562884671287975,-566.0898920571735,603.215661399749
2026-01-24 07:00:00+00:00,142.73250000000007,249.96824709768475,-334.6845296307765,834.621023826146
2026-01-24 08:00:00+00:00,728.3824999999999,1207.2958600745376,622.6430833460763,1791.9486368029989
2026-01-24 09:00:00+00:00,1564.1775,1828.7856646763287,1244.1328879478674,2413.43844140479
2026-01-24 10:00:00+00:00,2238.985,2573.0342355269145,1988.381458798453,3157.687012255376
2026-01-24 11:00:00+00:00,2414.8875,2015.1668866356465,1430.5141099071852,2599.819663364108
2026-01-24 12:00:00+00:00,1941.785,1804.9787474503742,1220.3259707219129,2389.631524178835
2026-01-24 13:00:00+00:00,1196.8500000000001,1314.316489917247,729.6637131887858,1898.9692666457086
2026-01-24 14:00:00+00:00,525.5225,590.5284910706719,5.875714342210813,1175.1812677991331
2026-01-24 15:00:00+00:00,85.01749999999993,128.40580794374955,-456.2469687847115,713.0585846722108
2026-01-24 16:00:00+00:00,0.04750000000012733,-29.81892648582243,-614.4717032142835,554.8338502426388
2026-01-24 17:00:00+00:00,0.0,-8.081621281629396,-592.7343980100909,576.5711554468317
2026-01-24 18:00:00+00:00,0.0,-6.125720760814602,-590.7784974892757,578.5270559676467
2026-01-24 19:00:00+00:00,0.0,-6.125720760814602,-590.7784974892757,578.5270559676467
2026-01-24 20:00:00+00:00,0.0,-2.552591104725707,-587.2053678331868,582.1001856237356
2026-01-24 21:00:00+00:00,0.0,0.9905898409438123,-583.6621868875172,585.6433665694051
2026-01-24 22:00:00+00:00,0.0,-0.4635720132091592,-585.1163487416707,584.1892047152519
2026-01-24 23:00:00+00:00,0.0,-3.1185517054777847,-587.7713284339388,581.5342250229835
2026-01-25 00:00:00+00:00,0.0,0.685037704165552,-583.967739024296,585.3378144326266
2026-01-25 01:00:00+00:00,0.0,0.685037704165552,-583.967739024296,585.3378144326266
2026-01-25 02:00:00+00:00,0.0,6.2825173167702815,-578.3702594116908,590.9352940452318
2026-01-25 03:00:00+00:00,0.0,10.48198764046765,-574.1707890879939,595.1347643689287
2026-01-25 04:00:00+00:00,0.0,7.109885299930738,-577.5428914285308,591.7626620283918
2026-01-25 05:00:00+00:00,0.0,13.700030829838852,-570.9527458986222,598.3528075583001
2026-01-25 06:00:00+00:00,0.4299999999998363,10.722684328728064,-573.930092399733,595.3754610571893
2026-01-25 07:00:00+00:00,131.84500000000003,237.15544287191324,-347.4973338565478,821.8082196003745
2026-01-25 08:00:00+00:00,577.1399999999999,581.6715388457467,-2.981237882714595,1166.3243155742082
2026-01-25 09:00:00+00:00,1017.8050000000001,1006.8779464831509,422.22516975468943,1591.530723211612
2026-01-25 10:00:00+00:00,1333.9099999999999,2053.8081640282094,1469.1553872997479,2638.4609407566704
2026-01-25 11:00:00+00:00,1390.475,1971.16127537272,1386.5084986442587,2555.8140521011815
2026-01-25 12:00:00+00:00,1136.1924999999999,1542.1601314094678,957.5073546810063,2126.8129081379293
2026-01-25 13:00:00+00:00,686.6575,1162.4702338137363,577.817457085275,1747.1230105421978
2026-01-25 14:00:00+00:00,261.6399999999999,295.82443067696136,-288.8283460514999,880.4772074054226
2026-01-25 15:00:00+00:00,23.882500000000164,-22.49133322062562,-607.1441099490867,562.1614435078357
2026-01-25 16:00:00+00:00,0.06750000000010914,-30.08240916637078,-614.7351858948318,554.5703675620907
2026-01-25 17:00:00+00:00,0.0,-6.139835188360848,-590.7926119168219,578.5129415401007
2026-01-25 18:00:00+00:00,0.0,-6.139835188360848,-590.7926119168219,578.5129415401007
2026-01-25 19:00:00+00:00,0.0,-6.139835188360848,-590.7926119168219,578.5129415401007
2026-01-25 20:00:00+00:00,0.0,-3.5956897979694986,-588.2484665264305,581.0570869304918
2026-01-25 21:00:00+00:00,0.0,-3.351659707509043,-588.0044364359705,581.301117020952
2026-01-25 22:00:00+00:00,0.0,-3.351659707509043,-588.0044364359705,581.301117020952
2026-01-25 23:00:00+00:00,0.0,-34.636760032719394,-619.2895367611804,550.0160166957421
2026-01-26 00:00:00+00:00,0.0,-31.03168792486713,-615.6844646533282,553.6210888035944
2026-01-26 01:00:00+00:00,0.0,-31.03168792486713,-615.6844646533282,553.6210888035944
2026-01-26 02:00:00+00:00,0.0,-18.061768320889314,-602.7145450493508,566.5910084075717
2026-01-26 03:00:00+00:00,0.0,-43.12904356439003,-627.7818202928515,541.523733164071
2026-01-26 04:00:00+00:00,0.0,-38.23822476770056,-622.8910014961616,546.4145519607607
2026-01-26 05:00:00+00:00,0.0,-18.11275398646967,-602.7655307149307,566.5400227419916
2026-01-26 06:00:00+00:00,0.3674999999998363,56.421005013472495,-528.231771714989,641.0737817419335
2026-01-26 07:00:00+00:00,44.934999999999945,245.43595968789418,-339.2168170405671,830.0887364163552
2026-01-26 08:00:00+00:00,206.8399999999997,808.4181305773657,223.76535384890462,1393.070907305827
2026-01-26 09:00:00+00:00,370.2650000000001,1060.6795596251588,476.02678289669757,1645.3323363536201
2026-01-26 10:00:00+00:00,523.45,2336.552553909382,1751.8997771809206,2921.2053306378434
2026-01-26 11:00:00+00:00,537.0625,2075.707492025372,1491.054715296911,2660.3602687538337
