date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-01-24 00:00:00+00:00,6819.5,6695.254194134446,6479.995545880728,6910.512842388165
2026-01-24 01:00:00+00:00,6671.5,6574.789201351909,6359.53055309819,6790.047849605628
2026-01-24 02:00:00+00:00,6555.0,6468.275905874074,6253.017257620355,6683.534554127792
2026-01-24 03:00:00+00:00,6492.25,6505.956745303125,6290.698097049406,6721.215393556844
2026-01-24 04:00:00+00:00,6455.0,6685.403361039168,6470.144712785449,6900.662009292886
2026-01-24 05:00:00+00:00,6676.5,7249.488470756436,7034.229822502717,7464.747119010154
2026-01-24 06:00:00+00:00,6958.25,8122.593578963038,7907.334930709319,8337.852227216757
2026-01-24 07:00:00+00:00,7338.5,8711.14326336724,8495.884615113522,8926.401911620958
2026-01-24 08:00:00+00:00,7853.5,9176.769454622261,8961.510806368544,9392.02810287598
2026-01-24 09:00:00+00:00,8095.5,9398.958227557594,9183.699579303875,9614.216875811313
2026-01-24 10:00:00+00:00,8127.5,9395.68271867137,9180.424070417652,9610.94136692509
2026-01-24 11:00:00+00:00,7994.25,9235.934581189704,9020.675932935985,9451.193229443423
2026-01-24 12:00:00+00:00,7742.25,9003.800266396627,8788.541618142908,9219.058914650346
2026-01-24 13:00:00+00:00,7370.5,8755.418884750543,8540.160236496824,8970.677533004262
2026-01-24 14:00:00+00:00,7188.25,8692.65580615014,8477.397157896423,8907.914454403859
2026-01-24 15:00:00+00:00,7221.5,8751.269692508344,8536.011044254625,8966.528340762063
2026-01-24 16:00:00+00:00,7656.75,9139.52306610178,8924.26441784806,9354.781714355498
2026-01-24 17:00:00+00:00,7875.75,9115.948165244512,8900.689516990793,9331.206813498231
2026-01-24 18:00:00+00:00,7713.25,8930.958778546015,8715.700130292296,9146.217426799732
2026-01-24 19:00:00+00:00,7349.75,8489.777304189647,8274.518655935928,8705.035952443366
2026-01-24 20:00:00+00:00,7161.5,8079.830917679088,7864.57226942537,8295.089565932807
2026-01-24 21:00:00+00:00,7031.5,7652.439599887735,7437.180951634017,7867.698248141454
2026-01-24 22:00:00+00:00,6668.5,7246.791351427708,7031.53270317399,7462.049999681427
2026-01-24 23:00:00+00:00,6327.5,6884.265095296091,6669.006447042372,7099.523743549809
2026-01-25 00:00:00+00:00,6095.75,6664.6191093396865,6449.3604610859675,6879.8777575934055
2026-01-25 01:00:00+00:00,5943.75,6562.912355637355,6347.653707383637,6778.171003891074
2026-01-25 02:00:00+00:00,5915.0,6504.076925973807,6288.818277720088,6719.335574227525
2026-01-25 03:00:00+00:00,5934.5,6697.452543657876,6482.193895404158,6912.711191911595
2026-01-25 04:00:00+00:00,5858.25,7143.647348887525,6928.388700633806,7358.9059971412435
2026-01-25 05:00:00+00:00,5905.75,8144.359914128412,7929.101265874693,8359.618562382131
2026-01-25 06:00:00+00:00,6120.5,9111.016266273598,8895.75761801988,9326.274914527317
2026-01-25 07:00:00+00:00,6446.25,9666.271094687338,9451.012446433619,9881.529742941057
2026-01-25 08:00:00+00:00,6956.0,10057.915699709221,9842.657051455502,10273.17434796294
2026-01-25 09:00:00+00:00,7215.25,10085.683124439563,9870.424476185844,10300.941772693282
2026-01-25 10:00:00+00:00,7407.25,10146.42896973799,9931.170321484271,10361.687617991707
2026-01-25 11:00:00+00:00,7515.0,9960.734563594802,9745.475915341083,10175.993211848521
2026-01-25 12:00:00+00:00,7307.5,9696.972466382142,9481.713818128424,9912.23111463586
2026-01-25 13:00:00+00:00,7081.5,9467.616292604584,9252.357644350866,9682.874940858303
2026-01-25 14:00:00+00:00,7111.75,9263.49956281406,9048.240914560341,9478.75821106778
2026-01-25 15:00:00+00:00,7245.5,9229.54956971568,9014.290921461961,9444.808217969397
2026-01-25 16:00:00+00:00,7658.25,9508.732823136164,9293.474174882445,9723.991471389883
2026-01-25 17:00:00+00:00,7785.25,9436.168032194195,9220.909383940476,9651.426680447914
2026-01-25 18:00:00+00:00,7608.0,9222.937165405552,9007.678517151833,9438.195813659271
2026-01-25 19:00:00+00:00,7414.0,8893.016376148062,8677.757727894343,9108.275024401779
2026-01-25 20:00:00+00:00,7371.25,8521.302086824573,8306.043438570854,8736.56073507829
2026-01-25 21:00:00+00:00,7268.5,8119.65786839242,7904.399220138701,8334.916516646139
2026-01-25 22:00:00+00:00,6962.75,7736.673171595952,7521.414523342234,7951.931819849671
2026-01-25 23:00:00+00:00,6651.5,7384.232290688328,7168.973642434609,7599.490938942046
2026-01-26 00:00:00+00:00,6430.5,7137.433639172268,6922.17499091855,7352.692287425987
2026-01-26 01:00:00+00:00,6326.5,7021.510630530352,6806.251982276633,7236.76927878407
2026-01-26 02:00:00+00:00,6401.0,7034.44889988112,6819.190251627402,7249.707548134839
2026-01-26 03:00:00+00:00,6572.75,7226.491780939645,7011.233132685926,7441.750429193364
2026-01-26 04:00:00+00:00,7114.25,7697.803198154266,7482.544549900547,7913.061846407984
2026-01-26 05:00:00+00:00,8364.5,8713.881756583518,8498.623108329799,8929.140404837237
2026-01-26 06:00:00+00:00,9215.75,9431.405303623127,9216.14665536941,9646.663951876846
2026-01-26 07:00:00+00:00,9724.25,9709.326113141778,9494.06746488806,9924.584761395497
2026-01-26 08:00:00+00:00,9925.25,9894.668001823738,9679.40935357002,10109.926650077456
2026-01-26 09:00:00+00:00,9988.5,10003.493975577003,9788.235327323286,10218.752623830722
2026-01-26 10:00:00+00:00,9999.0,10047.903612393118,9832.6449641394,10263.162260646837
