date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-01-24 00:00:00+00:00,0.0,-113.14797642702024,-1162.058976542232,934.543606364871
2026-01-24 01:00:00+00:00,0.0,-223.52760751595883,-1272.2123926880613,823.3459249498993
2026-01-24 02:00:00+00:00,0.0,-185.18105830912077,-1235.7677604917385,861.6615654724236
2026-01-24 03:00:00+00:00,0.0,-178.08321535758523,-1229.2916611561718,870.3302829524013
2026-01-24 04:00:00+00:00,0.0,-121.15614883710737,-1172.2080646235418,926.5744168683265
2026-01-24 05:00:00+00:00,0.0,-23.91979011659805,-1073.4952699973542,1023.6620002381073
2026-01-24 06:00:00+00:00,0.0,42.686376497830906,-1007.0621082704415,1088.3917231804958
2026-01-24 07:00:00+00:00,130.0067499999999,285.8710409498625,-765.4179238506608,1336.3812230930012
2026-01-24 08:00:00+00:00,782.4245,612.7200377187132,-437.3484105691193,1662.7925157713544
2026-01-24 09:00:00+00:00,1648.03275,975.7670094380634,-73.09133860687939,2026.6605820004731
2026-01-24 10:00:00+00:00,2442.44225,1861.7090517995675,814.3913722596251,2911.303867725435
2026-01-24 11:00:00+00:00,2872.9667500000005,2213.1190949909414,1162.5429687344435,3262.8215925440827
2026-01-24 12:00:00+00:00,2764.85225,2158.6652827560392,1108.3775124390168,3211.122741857495
2026-01-24 13:00:00+00:00,2002.5149999999999,1962.9032422679397,910.4944260330749,3012.2040973100193
2026-01-24 14:00:00+00:00,942.85475,1566.1910716048887,514.030775761304,2615.01141014356
2026-01-24 15:00:00+00:00,223.12099999999998,577.1015887088486,-473.68981018827776,1624.3908597596937
2026-01-24 16:00:00+00:00,0.21925000000010186,-43.4885710131241,-1094.1688579160768,1003.7358752460337
2026-01-24 17:00:00+00:00,0.0,-494.3892064449583,-1545.013101430815,556.2489989406245
2026-01-24 18:00:00+00:00,0.0,-386.7612473333659,-1435.9351935910981,662.6983837236619
2026-01-24 19:00:00+00:00,0.0,-308.5270321721912,-1359.543055764982,741.9065694729625
2026-01-24 20:00:00+00:00,0.0,-267.66882523515824,-1317.6624587452407,781.5071480739259
2026-01-24 21:00:00+00:00,0.0,-285.5758830473344,-1337.1900053779887,762.9442956235604
2026-01-24 22:00:00+00:00,0.0,-226.80676073425252,-1277.8987837616614,824.0227546297324
2026-01-24 23:00:00+00:00,0.0,-164.97047711395726,-1215.4993440700405,883.9088224084079
2026-01-25 00:00:00+00:00,0.0,-304.2473948069014,-1354.2324752330974,745.5224832960076
2026-01-25 01:00:00+00:00,0.0,-356.6335392539031,-1407.1466273268557,692.9214006187578
2026-01-25 02:00:00+00:00,0.0,-345.64385332977304,-1396.372519579777,705.2317735330228
2026-01-25 03:00:00+00:00,0.0,-279.8697834972345,-1330.4380691515348,769.6787509032495
2026-01-25 04:00:00+00:00,0.0,-170.59875460470585,-1220.4322332869638,876.8119996166363
2026-01-25 05:00:00+00:00,0.0,-59.77407492237285,-1108.401000361162,988.0285220914514
2026-01-25 06:00:00+00:00,0.0,37.87498512779348,-1010.3067486916275,1085.2515689463328
2026-01-25 07:00:00+00:00,76.65625,240.10824459861908,-813.4348194959177,1292.4286466334077
2026-01-25 08:00:00+00:00,408.6890000000001,277.6692822155918,-771.8854971248791,1324.9900102604918
2026-01-25 09:00:00+00:00,723.184,640.9959499566701,-408.10640743562794,1689.4967753499482
2026-01-25 10:00:00+00:00,952.256,932.16176899786,-117.80497749619417,1980.606704944561
2026-01-25 11:00:00+00:00,1090.20325,912.5695394144017,-137.74723179861962,1960.388328347051
2026-01-25 12:00:00+00:00,1037.53925,1008.5612252370692,-41.477406809973445,2056.252435171947
2026-01-25 13:00:00+00:00,745.98775,757.9781899241541,-293.6496156126534,1806.133810459417
2026-01-25 14:00:00+00:00,328.1600000000001,385.0490074627412,-665.2060876852283,1435.4008046014947
2026-01-25 15:00:00+00:00,64.48775000000012,-243.0650469645177,-1292.2919930285543,804.9009704773798
2026-01-25 16:00:00+00:00,0.18875000000002728,-299.96494258426515,-1349.2097149108426,750.3008024805557
2026-01-25 17:00:00+00:00,0.0,-351.72050946561035,-1401.9754871254308,698.7500490894788
2026-01-25 18:00:00+00:00,0.0,-324.1244974906633,-1374.2372130388294,727.1715803369159
2026-01-25 19:00:00+00:00,0.0,-341.5212513713757,-1391.2394911932565,710.0661144915011
2026-01-25 20:00:00+00:00,0.0,-337.5062808095679,-1387.2433588845101,710.5189545877968
2026-01-25 21:00:00+00:00,0.0,-302.31309901323993,-1354.233362955913,747.8252218280454
