date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-01-24 00:00:00+00:00,2504.03436,3893.142,3609.925534806312,4176.35870539796
2026-01-24 01:00:00+00:00,2314.745465,3976.9094,3693.692882799421,4260.126053391069
2026-01-24 02:00:00+00:00,1991.66197,3478.2336,3195.0169894298265,3761.450160021475
2026-01-24 03:00:00+00:00,1718.17148,4230.167,3946.950572101847,4513.383742693495
2026-01-24 04:00:00+00:00,1507.97758,3805.207,3521.9904492671503,4088.4236198587987
2026-01-24 05:00:00+00:00,1429.8249225,3629.8398,3346.6232409221066,3913.056411513755
2026-01-24 06:00:00+00:00,1414.5739025,4233.7534,3950.5370253126857,4516.970195904334
2026-01-24 07:00:00+00:00,1227.3813175,4650.9097,4367.693090759043,4934.1262613506915
2026-01-24 08:00:00+00:00,1120.6168775000003,3658.152,3374.935443524635,3941.3686141162834
2026-01-24 09:00:00+00:00,875.3921399999999,3651.4456,3368.229015492889,3934.6621860845376
2026-01-24 10:00:00+00:00,676.9177024999999,3763.0708,3479.854131757884,4046.287302349532
2026-01-24 11:00:00+00:00,608.1751624999997,2890.53,2607.313399522515,3173.746570114163
2026-01-24 12:00:00+00:00,536.31329,3299.297,3016.0804431160927,3582.5136137077407
2026-01-24 13:00:00+00:00,512.6451175000002,2685.568,2402.351571389822,2968.7847419814702
2026-01-24 14:00:00+00:00,694.2880725,3128.1406,2844.9239365052126,3411.357107096861
2026-01-24 15:00:00+00:00,982.1262025000001,2413.6118,2130.3952753432827,2696.828445934931
2026-01-24 16:00:00+00:00,1497.258775,2260.638,1977.421336398894,2543.854506990542
2026-01-24 17:00:00+00:00,1991.4685875,3181.1995,2897.982877561819,3464.4160481534673
2026-01-24 18:00:00+00:00,2427.4120775,4269.04,3985.8233017089633,4552.256472300612
2026-01-24 19:00:00+00:00,2688.9220725,4528.4683,4245.251775353652,4811.684945945301
2026-01-24 20:00:00+00:00,2653.5444375,3628.7427,3345.5259637309896,3911.959134322638
2026-01-24 21:00:00+00:00,2673.67022,4633.068,4349.851119932975,4916.284290524623
2026-01-24 22:00:00+00:00,2814.414215,4267.824,3984.6074856185173,4551.040656210165
2026-01-24 23:00:00+00:00,2751.6856625,4266.5684,3983.351663529961,4549.7848341216095
2026-01-25 00:00:00+00:00,2699.2335325,3443.6582,3160.441594264048,3726.8747648556964
2026-01-25 01:00:00+00:00,2638.1145625,3352.7988,3069.582197042623,3636.0153676342716
2026-01-25 02:00:00+00:00,2411.1870425,3060.5247,2777.3080241856474,3343.7411947772957
2026-01-25 03:00:00+00:00,2168.4014625,3347.007,3063.79048361907,3630.2236542107185
2026-01-25 04:00:00+00:00,2076.6112,3135.7275,2852.5108838774004,3418.9440544690488
2026-01-25 05:00:00+00:00,1999.6276225000001,3446.1902,3162.9736640387864,3729.406834630435
2026-01-25 06:00:00+00:00,2125.2982425,3072.8232,2789.606558248968,3356.0397288406166
2026-01-25 07:00:00+00:00,2010.3170775,3035.2131,2751.9966236068385,3318.429794198487
2026-01-25 08:00:00+00:00,1783.13274,2780.0083,2496.7916441072402,3063.2248146988886
2026-01-25 09:00:00+00:00,1530.0733675000001,3774.6409,3491.4242467499853,4057.8574173416337
2026-01-25 10:00:00+00:00,1245.9824549999998,3510.3022,3227.085670735162,3793.5188413268097
2026-01-25 11:00:00+00:00,992.3769174999998,2505.9263,2222.7097498797652,2789.1429204714136
2026-01-25 12:00:00+00:00,843.047395,3220.5852,2937.3685009686474,3503.8016715602957
2026-01-25 13:00:00+00:00,707.6522924999999,3357.2817,3074.065122689982,3640.49829328163
2026-01-25 14:00:00+00:00,726.6163375000001,2798.6182,2515.401696641299,3081.8348672329475
2026-01-25 15:00:00+00:00,925.355065,3131.1091,2847.8925858209445,3414.3257564125925
2026-01-25 16:00:00+00:00,1121.7731025,3900.1687,3616.952222122223,4183.385392713872
2026-01-25 17:00:00+00:00,1116.5281075,4043.8245,3760.6078449549195,4327.041015546568
2026-01-25 18:00:00+00:00,956.2424274999998,3318.3313,3035.1147758118846,3601.5479464035325
2026-01-25 19:00:00+00:00,850.4640475000001,3362.6218,3079.405219106703,3645.838389698351
2026-01-25 20:00:00+00:00,812.0616500000001,3274.793,2991.5762762421036,3558.009446833752
2026-01-25 21:00:00+00:00,750.0853099999999,2344.121,2060.9044868526134,2627.3376574442614
2026-01-25 22:00:00+00:00,689.9680675,2669.0334,2385.816935657358,2952.250106249006
2026-01-25 23:00:00+00:00,671.7679125,3119.413,2836.1965364545113,3402.6297070461596
2026-01-26 00:00:00+00:00,705.2624900000001,3407.8242,3124.607559685903,3691.0407302775516
2026-01-26 01:00:00+00:00,1037.2866625000001,3723.936,3440.7193910363853,4007.1525616280337
2026-01-26 02:00:00+00:00,1490.4940125,3542.898,3259.681402892357,3826.1145734840047
2026-01-26 03:00:00+00:00,1705.13028,3601.7043,3318.4878253886905,3884.9209959803384
2026-01-26 04:00:00+00:00,1775.9459825,3571.8987,3288.6820890010904,3855.1152595927388
2026-01-26 05:00:00+00:00,1822.883115,4425.783,4142.566661437413,4708.9998320290615
2026-01-26 06:00:00+00:00,1903.4533675,3807.6104,3524.3936969106508,4090.826867502299
2026-01-26 07:00:00+00:00,2108.4182925,3502.8699,3219.6533592236256,3786.086529815274
2026-01-26 08:00:00+00:00,2375.7600575,3222.838,2939.6213739537598,3506.054544545408
2026-01-26 09:00:00+00:00,2602.7763075,4037.684,3754.46748770981,4320.900658301458
