date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-01-24 00:00:00+00:00,3710.34,5235.873370904876,3057.8856869646957,7413.290238046269
2026-01-24 01:00:00+00:00,3372.12,5109.834990098179,2931.9821267114376,7288.205202887948
2026-01-24 02:00:00+00:00,2900.105,4512.219475959373,2335.462167982989,6692.427395121723
2026-01-24 03:00:00+00:00,2614.755,4334.367154752649,2155.597087231823,6514.39096985745
2026-01-24 04:00:00+00:00,2550.9825,3997.483168743893,1816.596511161853,6177.6441502229645
2026-01-24 05:00:00+00:00,2382.815,3570.1435395889325,1392.5085823563704,5752.728499143264
2026-01-24 06:00:00+00:00,2343.13,3668.9299415704304,1492.1995642868424,5850.575920533395
2026-01-24 07:00:00+00:00,2235.34,3737.1338312320863,1558.3675497091435,5920.218141941228
2026-01-24 08:00:00+00:00,2198.13,3660.657285425027,1483.4942219683253,5842.808388545494
2026-01-24 09:00:00+00:00,2126.3625,3776.5274637274033,1592.425418369025,5955.986860999292
2026-01-24 10:00:00+00:00,2109.0725,3921.727008562724,1745.079160225568,6105.961894548345
2026-01-24 11:00:00+00:00,2054.9849999999997,3753.2186615607334,1575.306632081984,5935.039805825572
2026-01-24 12:00:00+00:00,2182.89,3687.3502730142327,1512.8498790943854,5868.903820150079
2026-01-24 13:00:00+00:00,2224.1425,3682.170034038307,1502.4740605587217,5863.874839573299
2026-01-24 14:00:00+00:00,2228.9700000000003,3585.1400447059937,1408.7847762425708,5766.784443643805
2026-01-24 15:00:00+00:00,2413.7575,3807.1771084527504,1630.1178941057433,5991.335185907658
2026-01-24 16:00:00+00:00,2660.6475,3692.5282900910174,1515.3052456750074,5872.332311180429
2026-01-24 17:00:00+00:00,2861.4849999999997,4046.2197365308525,1868.8949745635437,6227.409711042517
2026-01-24 18:00:00+00:00,2919.705,4286.52259909806,2113.8570449098315,6469.018349317675
2026-01-24 19:00:00+00:00,2648.0425,4025.8489510546992,1849.4968699891213,6201.886187702669
2026-01-24 20:00:00+00:00,2411.0475,3812.8404032833005,1638.900387662541,5991.150082912761
2026-01-24 21:00:00+00:00,2398.6949999999997,3727.007368303748,1555.734531303296,5906.566981017595
2026-01-24 22:00:00+00:00,2566.3075,3772.8110940005113,1598.4122213731166,5951.7005792806385
2026-01-24 23:00:00+00:00,2517.3075,3543.598970425989,1366.3312572363288,5720.4978543720845
2026-01-25 00:00:00+00:00,2539.15,3538.0096165451037,1364.0195961972922,5717.63902483808
2026-01-25 01:00:00+00:00,2739.6499999999996,3713.4868914650656,1536.4998648703067,5892.0247409526855
2026-01-25 02:00:00+00:00,2867.205,4014.18841071011,1839.0667076837901,6196.357207848998
2026-01-25 03:00:00+00:00,2812.695,3847.4173394814966,1669.607359642387,6027.743603360925
2026-01-25 04:00:00+00:00,2809.3125,3694.8767229331384,1519.2498426889197,5878.512423904909
2026-01-25 05:00:00+00:00,2759.835,3426.1078627894694,1249.4101353594665,5610.000997933519
